input,output,text
How many watts make a kilowatt?,no,"Input: How many watts make a kilowatt? Answer: no
"
How much will the California be in the year 2000?,no,"Input: How much will the California be in the year 2000? Answer: no
"
How many milligrams are in a gram?,no,"Input: How many milligrams are in a gram? Answer: no
"
Who was the star of the 1965 Broadway hit Golden Boy?,no,"Input: Who was the star of the 1965 Broadway hit Golden Boy? Answer: no
"
How many Beatles ' records went #1?,no,"Input: How many Beatles ' records went #1? Answer: no
"
"Who died with more than 1, 000 U.S. patents to his credit?",no,"Input: Who died with more than 1, 000 U.S. patents to his credit? Answer: no
"
Who made Stonehenge?,no,"Input: Who made Stonehenge? Answer: no
"
What is hypnotherapy?,no,"Input: What is hypnotherapy? Answer: no
"
Which college did Dikembe Mutombo play basketball for?,no,"Input: Which college did Dikembe Mutombo play basketball for? Answer: no
"
What American actress was the first to be called a `` vamp ''?,no,"Input: What American actress was the first to be called a `` vamp ''? Answer: no
"
Who played the Ringo Kid in the 1939 film Stagecoach?,no,"Input: Who played the Ringo Kid in the 1939 film Stagecoach? Answer: no
"
What are Halloween 's colors?,no,"Input: What are Halloween 's colors? Answer: no
"
What North American city sprouts the most parking meters?,no,"Input: What North American city sprouts the most parking meters? Answer: no
"
What is the origin of `` barbeque ''?,no,"Input: What is the origin of `` barbeque ''? Answer: no
"
Who was the 1st U.S. President?,no,"Input: Who was the 1st U.S. President? Answer: no
"
Who invented the radio?,no,"Input: Who invented the radio? Answer: no
"
What two countries share the Khyber Pass?,no,"Input: What two countries share the Khyber Pass? Answer: no
"
What artist 's studio was the Bateau-Lavoir in Montmartre?,no,"Input: What artist 's studio was the Bateau-Lavoir in Montmartre? Answer: no
"
What is the cause of endangered species?,no,"Input: What is the cause of endangered species? Answer: no
"
When was Lyndon B. Johnson born?,no,"Input: When was Lyndon B. Johnson born? Answer: no
"
What was the death toll at the eruption of Mount Pinatubo?,no,"Input: What was the death toll at the eruption of Mount Pinatubo? Answer: no
"
"What 's the population of Biloxi, Mississippi?",no,"Input: What 's the population of Biloxi, Mississippi? Answer: no
"
What civil war was fought between 1936 and 1939?,no,"Input: What civil war was fought between 1936 and 1939? Answer: no
"
What spice do chefs pay the most for?,no,"Input: What spice do chefs pay the most for? Answer: no
"
What is the longest word in the English language?,no,"Input: What is the longest word in the English language? Answer: no
"
What was the orca 's name that died of a fungal infection at Sea World?,no,"Input: What was the orca 's name that died of a fungal infection at Sea World? Answer: no
"
"What country boasts Cawdor Castle, Glamis Castle, and Blair Castle?",no,"Input: What country boasts Cawdor Castle, Glamis Castle, and Blair Castle? Answer: no
"
Who portrayed Sherlock Holmes in 14 films between 1939 and 1946?,no,"Input: Who portrayed Sherlock Holmes in 14 films between 1939 and 1946? Answer: no
"
What is the name of the brilliant British economist behind its creation?,no,"Input: What is the name of the brilliant British economist behind its creation? Answer: no
"
What car was driven in the 199 release of `` Smokey and the Bandit ''?,no,"Input: What car was driven in the 199 release of `` Smokey and the Bandit ''? Answer: no
"
"What feathered cartoon characters do Yugoslavians know as Vlaja, Gaja, and Raja?",no,"Input: What feathered cartoon characters do Yugoslavians know as Vlaja, Gaja, and Raja? Answer: no
"
What problems contributed to the high failure rate of Plains farmers in the 1800s?,no,"Input: What problems contributed to the high failure rate of Plains farmers in the 1800s? Answer: no
"
What Caribbean island is sometimes called Little England?,no,"Input: What Caribbean island is sometimes called Little England? Answer: no
"
What four forms does gold occur in?,no,"Input: What four forms does gold occur in? Answer: no
"
What is the design of the ship Titanic?,no,"Input: What is the design of the ship Titanic? Answer: no
"
What ill-fated craft was captained by Ernst Lehmann?,no,"Input: What ill-fated craft was captained by Ernst Lehmann? Answer: no
"
What attorneys work for The Center for the Defense of Free Enterprise?,no,"Input: What attorneys work for The Center for the Defense of Free Enterprise? Answer: no
"
What river does the Grand Coulee Dam dam?,no,"Input: What river does the Grand Coulee Dam dam? Answer: no
"
What does the word fortnight mean?,no,"Input: What does the word fortnight mean? Answer: no
"
What is the capital of Burkina Faso?,no,"Input: What is the capital of Burkina Faso? Answer: no
"
"What is the name of the ` female ' counterpart to El Nino, which results in cooling temperatures and very dry weather?",no,"Input: What is the name of the ` female ' counterpart to El Nino, which results in cooling temperatures and very dry weather? Answer: no
"
"What is the per-capita income of Colombia, South America?",no,"Input: What is the per-capita income of Colombia, South America? Answer: no
"
Where is Procter & Gamble based in the U.S.?,no,"Input: Where is Procter & Gamble based in the U.S.? Answer: no
"
What ocean does Mauritania border?,no,"Input: What ocean does Mauritania border? Answer: no
"
What 2th-century fictional character attends Pencey Prep School?,no,"Input: What 2th-century fictional character attends Pencey Prep School? Answer: no
"
What stereo manufacturer is `` Slightly ahead of its time ''?,no,"Input: What stereo manufacturer is `` Slightly ahead of its time ''? Answer: no
"
How was the ACLU formed?,no,"Input: How was the ACLU formed? Answer: no
"
In what year did they build the Berlin Wall?,no,"Input: In what year did they build the Berlin Wall? Answer: no
"
Who is the monarch of the United Kingdom?,no,"Input: Who is the monarch of the United Kingdom? Answer: no
"
What five cards make up a perfect Cribbage hand?,no,"Input: What five cards make up a perfect Cribbage hand? Answer: no
"
What kind of animals were in the Paleozoic era?,no,"Input: What kind of animals were in the Paleozoic era? Answer: no
"
How fast is light?,no,"Input: How fast is light? Answer: no
"
When was the telephone invented?,no,"Input: When was the telephone invented? Answer: no
"
"Who was the Columbia Pictures head who forged actor Cliff Robertson 's name on a $1, 000 check?",no,"Input: Who was the Columbia Pictures head who forged actor Cliff Robertson 's name on a $1, 000 check? Answer: no
"
What do the names Andrew and Christina mean?,no,"Input: What do the names Andrew and Christina mean? Answer: no
"
What is the average hours per months spent online by AOL users?,no,"Input: What is the average hours per months spent online by AOL users? Answer: no
"
Where can an individual get a contact lens tested that burned the entire surface of eye when new?,no,"Input: Where can an individual get a contact lens tested that burned the entire surface of eye when new? Answer: no
"
What Triple Crown-winning horse took the 1973 Belmont Stakes by 31 lengths?,no,"Input: What Triple Crown-winning horse took the 1973 Belmont Stakes by 31 lengths? Answer: no
"
"What Broadway musical featured the song, `` If I were a rich man? ''",no,"Input: What Broadway musical featured the song, `` If I were a rich man? '' Answer: no
"
What Aesop 's fable has the moral,no,"Input: What Aesop 's fable has the moral Answer: no
"
What 's the origin of the word ` news '?,no,"Input: What 's the origin of the word ` news '? Answer: no
"
Where can I find info on research being done on oilseeds thru genetics?,no,"Input: Where can I find info on research being done on oilseeds thru genetics? Answer: no
"
How old is the sun?,no,"Input: How old is the sun? Answer: no
"
How many quarts of whole milk is needed to make one pound of butter?,no,"Input: How many quarts of whole milk is needed to make one pound of butter? Answer: no
"
Who told all in Ball Four?,no,"Input: Who told all in Ball Four? Answer: no
"
When was the Berlin Wall erected?,no,"Input: When was the Berlin Wall erected? Answer: no
"
Who made the deodorant that claimed that it `` actually builds up resistance to odor ''?,no,"Input: Who made the deodorant that claimed that it `` actually builds up resistance to odor ''? Answer: no
"
What 's the second-highest mountain in the world?,no,"Input: What 's the second-highest mountain in the world? Answer: no
"
What are some of the significant historical events of the 1990s?,no,"Input: What are some of the significant historical events of the 1990s? Answer: no
"
What are tourist attractions in Reims?,no,"Input: What are tourist attractions in Reims? Answer: no
"
What year did Germany sign its nonaggression pact with the Soviet Union?,no,"Input: What year did Germany sign its nonaggression pact with the Soviet Union? Answer: no
"
What are new computer games for Windows 95 or 98?,no,"Input: What are new computer games for Windows 95 or 98? Answer: no
"
What are the three animals in Sheila Burnford 's The Incredible Journey?,no,"Input: What are the three animals in Sheila Burnford 's The Incredible Journey? Answer: no
"
How long would it take for a $ savings bond to mature?,no,"Input: How long would it take for a $ savings bond to mature? Answer: no
"
Who is considered The First Lady of the American Stage?,no,"Input: Who is considered The First Lady of the American Stage? Answer: no
"
Who made the first gas engine?,no,"Input: Who made the first gas engine? Answer: no
"
Where does `` bovine '' come from?,no,"Input: Where does `` bovine '' come from? Answer: no
"
What 's the meaning of the Latin battle cry,no,"Input: What 's the meaning of the Latin battle cry Answer: no
"
Which airplane did Fawaz Younis hijack?,no,"Input: Which airplane did Fawaz Younis hijack? Answer: no
"
What is Wimbledon?,no,"Input: What is Wimbledon? Answer: no
"
"What day is August 13, 1971?",no,"Input: What day is August 13, 1971? Answer: no
"
How did the bikini bathing suite get its name?,no,"Input: How did the bikini bathing suite get its name? Answer: no
"
What famous male vocalist has the same name as the composer of the opera Hansel and Gretel?,no,"Input: What famous male vocalist has the same name as the composer of the opera Hansel and Gretel? Answer: no
"
Kosovo is a province of what country?,no,"Input: Kosovo is a province of what country? Answer: no
"
How do you box train a cat?,no,"Input: How do you box train a cat? Answer: no
"
Where was George Washington born?,no,"Input: Where was George Washington born? Answer: no
"
When does the average teenager first have intercourse?,no,"Input: When does the average teenager first have intercourse? Answer: no
"
What is an earthquake?,no,"Input: What is an earthquake? Answer: no
"
Who played Sally Rogers on The Dick Van Dyke Show?,no,"Input: Who played Sally Rogers on The Dick Van Dyke Show? Answer: no
"
What does Elysium mean?,no,"Input: What does Elysium mean? Answer: no
"
What are some good fractal web sites?,no,"Input: What are some good fractal web sites? Answer: no
"
What is the purpose of BIOS?,no,"Input: What is the purpose of BIOS? Answer: no
"
How do you determine if a computer monitor has an SVGA adapter?,no,"Input: How do you determine if a computer monitor has an SVGA adapter? Answer: no
"
What is the name of Dolly Parton 's rarely seen husband?,no,"Input: What is the name of Dolly Parton 's rarely seen husband? Answer: no
"
"What deck of cards includes the Wheel of Fortune, the Lovers, and Death?",no,"Input: What deck of cards includes the Wheel of Fortune, the Lovers, and Death? Answer: no
"
What is the current ticket fare from from Cairo to Barbados?,no,"Input: What is the current ticket fare from from Cairo to Barbados? Answer: no
"
How many languages does the Pope speak?,no,"Input: How many languages does the Pope speak? Answer: no
"
What is the name of the dog on the Cracker Jack box?,no,"Input: What is the name of the dog on the Cracker Jack box? Answer: no
"
What country boasts Ismail 's Palace and the Palace of King Farouk?,no,"Input: What country boasts Ismail 's Palace and the Palace of King Farouk? Answer: no
"
Where was the first golf course in the United States?,no,"Input: Where was the first golf course in the United States? Answer: no
"
Who were the four famous founders of United Artists?,no,"Input: Who were the four famous founders of United Artists? Answer: no
"
"What was the name of the first Watergate special prosecutor, later fired by Nixon?",no,"Input: What was the name of the first Watergate special prosecutor, later fired by Nixon? Answer: no
"
What is endometriosis?,no,"Input: What is endometriosis? Answer: no
"
Name the two blob members of the animated Herculoids.,no,"Input: Name the two blob members of the animated Herculoids. Answer: no
"
"How tall is the Gateway Arch in St. Louis, MO?",no,"Input: How tall is the Gateway Arch in St. Louis, MO? Answer: no
"
What is the location of the Sea of Tranquility?,no,"Input: What is the location of the Sea of Tranquility? Answer: no
"
Name of King Arthur 's sword?,no,"Input: Name of King Arthur 's sword? Answer: no
"
What is the fear of being loved?,no,"Input: What is the fear of being loved? Answer: no
"
Why did several San Diego schools stop serving apples to students?,no,"Input: Why did several San Diego schools stop serving apples to students? Answer: no
"
What is the major fault line near Kentucky?,no,"Input: What is the major fault line near Kentucky? Answer: no
"
What Japanese manufacturer is known for both its pianos and its motorcycles?,no,"Input: What Japanese manufacturer is known for both its pianos and its motorcycles? Answer: no
"
What are spider veins?,no,"Input: What are spider veins? Answer: no
"
"What TV series featured Neal, a martini-drinking St. Bernard?",no,"Input: What TV series featured Neal, a martini-drinking St. Bernard? Answer: no
"
What were first used by John L. Sullivan and James J. Corbett in 1892?,no,"Input: What were first used by John L. Sullivan and James J. Corbett in 1892? Answer: no
"
When did humans first begin to write history seriously?,no,"Input: When did humans first begin to write history seriously? Answer: no
"
"What are the world 's three largest oceans, in order of size?",no,"Input: What are the world 's three largest oceans, in order of size? Answer: no
"
What is the definition of cosmology?,no,"Input: What is the definition of cosmology? Answer: no
"
What trade did the 15th and 16th century Portuguese hope to control between Asia and Europe?,no,"Input: What trade did the 15th and 16th century Portuguese hope to control between Asia and Europe? Answer: no
"
What materials did the three little pigs use to build their houses?,no,"Input: What materials did the three little pigs use to build their houses? Answer: no
"
How many Admirals are there in the U.S. Navy?,no,"Input: How many Admirals are there in the U.S. Navy? Answer: no
"
What is damage to business and government caused by bureaucracy?,no,"Input: What is damage to business and government caused by bureaucracy? Answer: no
"
What is the tallest mountain?,no,"Input: What is the tallest mountain? Answer: no
"
What does the name Melissa mean?,no,"Input: What does the name Melissa mean? Answer: no
"
What is Cabarnet Sauvignon?,no,"Input: What is Cabarnet Sauvignon? Answer: no
"
What was the first TV set to include a remote control?,no,"Input: What was the first TV set to include a remote control? Answer: no
"
What is the brightest star?,no,"Input: What is the brightest star? Answer: no
"
What country has problems with hooligans?,no,"Input: What country has problems with hooligans? Answer: no
"
What is the best selling computer model ever?,no,"Input: What is the best selling computer model ever? Answer: no
"
Rotary engines used to be made by whom?,no,"Input: Rotary engines used to be made by whom? Answer: no
"
Why are there Braille things on the ATM machines that people drive through?,no,"Input: Why are there Braille things on the ATM machines that people drive through? Answer: no
"
Who was the Russian ambassador to Hungary during the 1956 uprising?,no,"Input: Who was the Russian ambassador to Hungary during the 1956 uprising? Answer: no
"
What season is the setting for Shakespeare 's Midsummer Night 's Dream?,no,"Input: What season is the setting for Shakespeare 's Midsummer Night 's Dream? Answer: no
"
What causes headaches?,no,"Input: What causes headaches? Answer: no
"
What was the tallest building in America in 1922?,no,"Input: What was the tallest building in America in 1922? Answer: no
"
"What poem contains the line, `` grow old with me the best is yet to be ''.",no,"Input: What poem contains the line, `` grow old with me the best is yet to be ''. Answer: no
"
How fast do cheetahs run?,no,"Input: How fast do cheetahs run? Answer: no
"
Who 's played the most games for the New York Yankees?,no,"Input: Who 's played the most games for the New York Yankees? Answer: no
"
Name Randy Craft 's lawyer.,no,"Input: Name Randy Craft 's lawyer. Answer: no
"
What happened to Moon Maiden?,no,"Input: What happened to Moon Maiden? Answer: no
"
What is thermal equilibrium?,no,"Input: What is thermal equilibrium? Answer: no
"
What 's the staff of life mentioned in the Lord 's Prayer?,no,"Input: What 's the staff of life mentioned in the Lord 's Prayer? Answer: no
"
What is money made of?,no,"Input: What is money made of? Answer: no
"
What is the best way to travel in Japan?,no,"Input: What is the best way to travel in Japan? Answer: no
"
How did the jack-o '-lantern get it 's name?,no,"Input: How did the jack-o '-lantern get it 's name? Answer: no
"
Who was the 22nd President of the US?,no,"Input: Who was the 22nd President of the US? Answer: no
"
What was the date of Iraq 's invasion of Kuwait?,no,"Input: What was the date of Iraq 's invasion of Kuwait? Answer: no
"
What river in the US is known as the Big Muddy?,no,"Input: What river in the US is known as the Big Muddy? Answer: no
"
In what part of Africa is Mozambique located?,no,"Input: In what part of Africa is Mozambique located? Answer: no
"
What are a baseball team 's firemen?,no,"Input: What are a baseball team 's firemen? Answer: no
"
What is severance pay?,no,"Input: What is severance pay? Answer: no
"
Name a country that is developing a magnetic levitation railway system?,no,"Input: Name a country that is developing a magnetic levitation railway system? Answer: no
"
What is the chromosome number of an elephant?,no,"Input: What is the chromosome number of an elephant? Answer: no
"
What future President became Senate majority whip under Harry Truman?,no,"Input: What future President became Senate majority whip under Harry Truman? Answer: no
"
Who sells Viagra?,no,"Input: Who sells Viagra? Answer: no
"
What is Mardi Gras?,no,"Input: What is Mardi Gras? Answer: no
"
What country did the Nile River originate in?,no,"Input: What country did the Nile River originate in? Answer: no
"
What color were their horses?,no,"Input: What color were their horses? Answer: no
"
"What U.S. state boasts Stone Mountain, the world 's largest mass of exposed granite?",no,"Input: What U.S. state boasts Stone Mountain, the world 's largest mass of exposed granite? Answer: no
"
What is a softball made of?,no,"Input: What is a softball made of? Answer: no
"
What is nuclear power?,no,"Input: What is nuclear power? Answer: no
"
Who kept the most famous diary in the English language?,no,"Input: Who kept the most famous diary in the English language? Answer: no
"
How many people die from tuberculosis each year?,no,"Input: How many people die from tuberculosis each year? Answer: no
"
"What famous New York City mayor wrote the hit song, `` Will You Love Me in December as You Do in May? ''",no,"Input: What famous New York City mayor wrote the hit song, `` Will You Love Me in December as You Do in May? '' Answer: no
"
Who won the 1967 Academy Award for Best Actor?,no,"Input: Who won the 1967 Academy Award for Best Actor? Answer: no
"
"Who wrote the song, `` Silent Night ''?",no,"Input: Who wrote the song, `` Silent Night ''? Answer: no
"
How many Americans fought for the British in the American Revolution?,no,"Input: How many Americans fought for the British in the American Revolution? Answer: no
"
What does Knight Ridder publish?,no,"Input: What does Knight Ridder publish? Answer: no
"
What time of year is air travel the heaviest?,no,"Input: What time of year is air travel the heaviest? Answer: no
"
What direction do most baseball pitchers pitch toward?,no,"Input: What direction do most baseball pitchers pitch toward? Answer: no
"
Who won the Nobel Peace Prize in 1991?,no,"Input: Who won the Nobel Peace Prize in 1991? Answer: no
"
Which is the only Dick Tracy villain to appear three times?,no,"Input: Which is the only Dick Tracy villain to appear three times? Answer: no
"
How do you reference a website?,no,"Input: How do you reference a website? Answer: no
"
What is the origin of music?,no,"Input: What is the origin of music? Answer: no
"
"What game 's board shows the territories of Irkutsk, Yakutsk and Kamchatka?",no,"Input: What game 's board shows the territories of Irkutsk, Yakutsk and Kamchatka? Answer: no
"
What U.S. state includes the San Juan Islands?,no,"Input: What U.S. state includes the San Juan Islands? Answer: no
"
How long does it take to hike the entire Appalachian Trail?,no,"Input: How long does it take to hike the entire Appalachian Trail? Answer: no
"
What are polymers?,no,"Input: What are polymers? Answer: no
"
How long does cocaine stay in your system?,no,"Input: How long does cocaine stay in your system? Answer: no
"
What three colors of ink are used to print a U.S. dollar bill?,no,"Input: What three colors of ink are used to print a U.S. dollar bill? Answer: no
"
What two countries contain Sierra Nevada mountains?,no,"Input: What two countries contain Sierra Nevada mountains? Answer: no
"
What country 's capital was formed when Pesth and Buda merged?,no,"Input: What country 's capital was formed when Pesth and Buda merged? Answer: no
"
What is Australia Day?,no,"Input: What is Australia Day? Answer: no
"
What is the folklore story regarding birds ' nests and birds in Christmas trees?,no,"Input: What is the folklore story regarding birds ' nests and birds in Christmas trees? Answer: no
"
How many lakes are there on the Earth?,no,"Input: How many lakes are there on the Earth? Answer: no
"
What Chilean president was killed in a 1973 coup d 'etat?,no,"Input: What Chilean president was killed in a 1973 coup d 'etat? Answer: no
"
What is God?,no,"Input: What is God? Answer: no
"
What is a fear of cholera?,no,"Input: What is a fear of cholera? Answer: no
"
Who gave Abbie Hoffman his first dose of LSD?,no,"Input: Who gave Abbie Hoffman his first dose of LSD? Answer: no
"
What are the diseases that can be cured by black cumin?,no,"Input: What are the diseases that can be cured by black cumin? Answer: no
"
How long does it take for your body to restore blood after you donate your blood?,no,"Input: How long does it take for your body to restore blood after you donate your blood? Answer: no
"
How many degrees cooler is the inside of a cucumber than the air outside?,no,"Input: How many degrees cooler is the inside of a cucumber than the air outside? Answer: no
"
What type of bridge is the Golden Gate Bridge?,no,"Input: What type of bridge is the Golden Gate Bridge? Answer: no
"
Who created private detective Philip Marlowe?,no,"Input: Who created private detective Philip Marlowe? Answer: no
"
Who 's the only U.S. president to have won a Pulitzer Prize?,no,"Input: Who 's the only U.S. president to have won a Pulitzer Prize? Answer: no
"
In which year was the cartoon character Chilly Willy created?,no,"Input: In which year was the cartoon character Chilly Willy created? Answer: no
"
How can a foreigner get a U.S. Social Security card?,no,"Input: How can a foreigner get a U.S. Social Security card? Answer: no
"
What is magnetar?,no,"Input: What is magnetar? Answer: no
"
What does the River Seine empty into?,no,"Input: What does the River Seine empty into? Answer: no
"
What is pectin?,no,"Input: What is pectin? Answer: no
"
Where did Gulliver find a race of tiny people?,no,"Input: Where did Gulliver find a race of tiny people? Answer: no
"
Where did guinea pigs originate?,no,"Input: Where did guinea pigs originate? Answer: no
"
What is the chunnel?,no,"Input: What is the chunnel? Answer: no
"
What was the average life expectancy during the Stone Age?,no,"Input: What was the average life expectancy during the Stone Age? Answer: no
"
What Shakespeare play opens with the line,no,"Input: What Shakespeare play opens with the line Answer: no
"
What explorer was nicknamed Iberia 's Pilot?,no,"Input: What explorer was nicknamed Iberia 's Pilot? Answer: no
"
What was the name of that popular song the Creeps sang?,no,"Input: What was the name of that popular song the Creeps sang? Answer: no
"
What country 's flag is field green?,no,"Input: What country 's flag is field green? Answer: no
"
Who painted the ceiling of the Sistine Chapel?,no,"Input: Who painted the ceiling of the Sistine Chapel? Answer: no
"
Who recorded the 1957 hit Tammy?,no,"Input: Who recorded the 1957 hit Tammy? Answer: no
"
Where can I find information on the cyclone that hit New Jersey on 8/28/1941?,no,"Input: Where can I find information on the cyclone that hit New Jersey on 8/28/1941? Answer: no
"
What is prepared mustard?,no,"Input: What is prepared mustard? Answer: no
"
Who was the star of Leave It to Beaver?,no,"Input: Who was the star of Leave It to Beaver? Answer: no
"
What sign is The Water Carrier the zodiacal symbol for?,no,"Input: What sign is The Water Carrier the zodiacal symbol for? Answer: no
"
What is Stefan Edberg 's native country?,no,"Input: What is Stefan Edberg 's native country? Answer: no
"
What are the unemployment statistics for the years 1965 and 1990?,no,"Input: What are the unemployment statistics for the years 1965 and 1990? Answer: no
"
How do I impress a guy?,no,"Input: How do I impress a guy? Answer: no
"
What are the Cleveland Indians also called?,no,"Input: What are the Cleveland Indians also called? Answer: no
"
What African capital is named for a U.S. president?,no,"Input: What African capital is named for a U.S. president? Answer: no
"
How many Leos have been Pope?,no,"Input: How many Leos have been Pope? Answer: no
"
What is the oldest profession?,no,"Input: What is the oldest profession? Answer: no
"
Who created `` The Muppets ''?,no,"Input: Who created `` The Muppets ''? Answer: no
"
Independent silversmith 's account for what percentage of silver production?,no,"Input: Independent silversmith 's account for what percentage of silver production? Answer: no
"
What soviet seaport is on the Black Sea?,no,"Input: What soviet seaport is on the Black Sea? Answer: no
"
What year was the ATM first introduced?,no,"Input: What year was the ATM first introduced? Answer: no
"
What are my legal rights in an automobile repossession in California?,no,"Input: What are my legal rights in an automobile repossession in California? Answer: no
"
When did CNN go on the air?,no,"Input: When did CNN go on the air? Answer: no
"
"What is the latitude and longitude of El Paso, Texas?",no,"Input: What is the latitude and longitude of El Paso, Texas? Answer: no
"
What is the world 's largest distilling company?,no,"Input: What is the world 's largest distilling company? Answer: no
"
What state has the most Indians?,no,"Input: What state has the most Indians? Answer: no
"
What does hazmat stand for?,no,"Input: What does hazmat stand for? Answer: no
"
How much is Clara Peller being paid by Wendy 's to say `` Where 's the beef ''?,no,"Input: How much is Clara Peller being paid by Wendy 's to say `` Where 's the beef ''? Answer: no
"
What famed London criminal court was once a feudal castle?,no,"Input: What famed London criminal court was once a feudal castle? Answer: no
"
Which Japanese car maker had its biggest percentage of sale in the domestic market?,no,"Input: Which Japanese car maker had its biggest percentage of sale in the domestic market? Answer: no
"
What is meant by blood SED rate?,no,"Input: What is meant by blood SED rate? Answer: no
"
Which college did Dikembe Mutombo play basketball at?,no,"Input: Which college did Dikembe Mutombo play basketball at? Answer: no
"
"Who was named Admiral of the Ocean Seas and Viceroy and Governor General of all the islands he might discover, and also granted 10? of all profits of his voyage.",no,"Input: Who was named Admiral of the Ocean Seas and Viceroy and Governor General of all the islands he might discover, and also granted 10? of all profits of his voyage. Answer: no
"
How long was Mao 's 1930s Long March?,no,"Input: How long was Mao 's 1930s Long March? Answer: no
"
How old is singer Freedy Johnston?,no,"Input: How old is singer Freedy Johnston? Answer: no
"
Where does the U.S. rank among world countries in area?,no,"Input: Where does the U.S. rank among world countries in area? Answer: no
"
What president 's ghost is said to haunt the White House?,no,"Input: What president 's ghost is said to haunt the White House? Answer: no
"
When did the Chernobyl nuclear accident occur?,no,"Input: When did the Chernobyl nuclear accident occur? Answer: no
"
What is the chance of conceiving quadruplets?,no,"Input: What is the chance of conceiving quadruplets? Answer: no
"
How is Easter Sunday 's date determined?,no,"Input: How is Easter Sunday 's date determined? Answer: no
"
What is the nickname of the famous flyer who mistakenly flew to Ireland instead of to Los Angeles?,no,"Input: What is the nickname of the famous flyer who mistakenly flew to Ireland instead of to Los Angeles? Answer: no
"
What is the origin of thank you notes?,no,"Input: What is the origin of thank you notes? Answer: no
"
What city is graced by the Arch of Titus?,no,"Input: What city is graced by the Arch of Titus? Answer: no
"
What city in Florida is Sea World in?,no,"Input: What city in Florida is Sea World in? Answer: no
"
How many characters are in the Chinese alphabet?,no,"Input: How many characters are in the Chinese alphabet? Answer: no
"
How wide is the Milky Way galaxy?,no,"Input: How wide is the Milky Way galaxy? Answer: no
"
Who should I call to get a tour of the New York Stock Exchange?,no,"Input: Who should I call to get a tour of the New York Stock Exchange? Answer: no
"
What are the statistics for drunken drivers in Maryland?,no,"Input: What are the statistics for drunken drivers in Maryland? Answer: no
"
What was the nickname of model Leslie Hornby?,no,"Input: What was the nickname of model Leslie Hornby? Answer: no
"
When was the Big Thompson flood?,no,"Input: When was the Big Thompson flood? Answer: no
"
"Where on the Web is Adventours Tours from Sydney, Australia?",no,"Input: Where on the Web is Adventours Tours from Sydney, Australia? Answer: no
"
What 's the name of a hotel in Indianapolis?,no,"Input: What 's the name of a hotel in Indianapolis? Answer: no
"
In what area of the world was the Six Day War fought?,no,"Input: In what area of the world was the Six Day War fought? Answer: no
"
What city 's airport is named Logan International?,no,"Input: What city 's airport is named Logan International? Answer: no
"
What is a fear of bees?,no,"Input: What is a fear of bees? Answer: no
"
What do the figures represent on the Easter Island?,no,"Input: What do the figures represent on the Easter Island? Answer: no
"
Where is Belize located?,no,"Input: Where is Belize located? Answer: no
"
How many websites are there in the world?,no,"Input: How many websites are there in the world? Answer: no
"
In what city is the US Declaration of Independence located?,no,"Input: In what city is the US Declaration of Independence located? Answer: no
"
What was the name of the director of the movie `` Jaws ''?,no,"Input: What was the name of the director of the movie `` Jaws ''? Answer: no
"
Where is one 's corpus callosum found?,no,"Input: Where is one 's corpus callosum found? Answer: no
"
How many questions are on this thing?,no,"Input: How many questions are on this thing? Answer: no
"
"Who was the bandleader mentor of Ella Fitzgerald with whom she cowrote `` A_Tisket, A-Tasket ''?",no,"Input: Who was the bandleader mentor of Ella Fitzgerald with whom she cowrote `` A_Tisket, A-Tasket ''? Answer: no
"
What is Hawaii 's state flower?,no,"Input: What is Hawaii 's state flower? Answer: no
"
What is June 's birthstone?,no,"Input: What is June 's birthstone? Answer: no
"
What comedian hit the TV screen in 1951 with the NBC afternoon show Time for Ernie?,no,"Input: What comedian hit the TV screen in 1951 with the NBC afternoon show Time for Ernie? Answer: no
"
What is hyperopia?,no,"Input: What is hyperopia? Answer: no
"
What is osmosis?,no,"Input: What is osmosis? Answer: no
"
How many people live in cities?,no,"Input: How many people live in cities? Answer: no
"
How many points is a disk in the center hole worth in Crokinole?,no,"Input: How many points is a disk in the center hole worth in Crokinole? Answer: no
"
Who was with Patricia Hearst the night she was kidnaped?,no,"Input: Who was with Patricia Hearst the night she was kidnaped? Answer: no
"
Where is the Little League Museum?,no,"Input: Where is the Little League Museum? Answer: no
"
What new year is celebrated on February 16th?,no,"Input: What new year is celebrated on February 16th? Answer: no
"
Who is the French literary charcter who is chiefly famous for his enormous nose?,no,"Input: Who is the French literary charcter who is chiefly famous for his enormous nose? Answer: no
"
What are the names of all the U.S. Navy aircraft carriers?,no,"Input: What are the names of all the U.S. Navy aircraft carriers? Answer: no
"
Who was chairman of the Senate select committee that tried to get to the bottom of Watergate?,no,"Input: Who was chairman of the Senate select committee that tried to get to the bottom of Watergate? Answer: no
"
How many Grammys did Michael Jackson win in 1983?,no,"Input: How many Grammys did Michael Jackson win in 1983? Answer: no
"
What is the full classification of a lady bug?,no,"Input: What is the full classification of a lady bug? Answer: no
"
What kind of sports team is the Buffalo Sabres?,no,"Input: What kind of sports team is the Buffalo Sabres? Answer: no
"
Why do movie and TV stars get paid so much?,no,"Input: Why do movie and TV stars get paid so much? Answer: no
"
What English word has the most letters?,no,"Input: What English word has the most letters? Answer: no
"
What film was Jude Law in?,no,"Input: What film was Jude Law in? Answer: no
"
How many Americans have HIV?,no,"Input: How many Americans have HIV? Answer: no
"
