input,output,text
census,recensement,"Input: census Answer: recensement
"
velocity,vitesse,"Input: velocity Answer: vitesse
"
examination,examen,"Input: examination Answer: examen
"
lift,portance,"Input: lift Answer: portance
"
trailer,remorque,"Input: trailer Answer: remorque
"
pitcher,cruche,"Input: pitcher Answer: cruche
"
skill,habileté,"Input: skill Answer: habileté
"
sword,épéiste,"Input: sword Answer: épéiste
"
net,réseau,"Input: net Answer: réseau
"
cable,câble,"Input: cable Answer: câble
"
uniform,uniforme,"Input: uniform Answer: uniforme
"
bombardment,bombardement,"Input: bombardment Answer: bombardement
"
costume,costume,"Input: costume Answer: costume
"
tissue,tissu,"Input: tissue Answer: tissu
"
prototype,prototype,"Input: prototype Answer: prototype
"
celebration,célébration,"Input: celebration Answer: célébration
"
tornado,tornade,"Input: tornado Answer: tornade
"
promise,vœu,"Input: promise Answer: vœu
"
laboratory,laboratoire,"Input: laboratory Answer: laboratoire
"
dozen,dizaine,"Input: dozen Answer: dizaine
"
separation,séparation,"Input: separation Answer: séparation
"
feud,fief,"Input: feud Answer: fief
"
chest,coffre,"Input: chest Answer: coffre
"
revival,réveil,"Input: revival Answer: réveil
"
nickname,surnom,"Input: nickname Answer: surnom
"
politician,politicien,"Input: politician Answer: politicien
"
consumption,consommation,"Input: consumption Answer: consommation
"
cup,coupe,"Input: cup Answer: coupe
"
handle,indicateur,"Input: handle Answer: indicateur
"
harbour,port,"Input: harbour Answer: port
"
biography,biographie,"Input: biography Answer: biographie
"
deputy,adjoint,"Input: deputy Answer: adjoint
"
lighter,briquet,"Input: lighter Answer: briquet
"
moon,lune,"Input: moon Answer: lune
"
usage,coutume,"Input: usage Answer: coutume
"
evacuation,évacuation,"Input: evacuation Answer: évacuation
"
clock,horloge,"Input: clock Answer: horloge
"
exile,exil,"Input: exile Answer: exil
"
seed,postérité,"Input: seed Answer: postérité
"
lawsuit,poursuite judiciaire,"Input: lawsuit Answer: poursuite judiciaire
"
cathedral,cathédrale,"Input: cathedral Answer: cathédrale
"
relation,parent,"Input: relation Answer: parent
"
speculation,spéculation,"Input: speculation Answer: spéculation
"
debris,débris,"Input: debris Answer: débris
"
sleep,sommeil,"Input: sleep Answer: sommeil
"
conquest,conquête,"Input: conquest Answer: conquête
"
mechanism,mechanisme,"Input: mechanism Answer: mechanisme
"
nose,nez,"Input: nose Answer: nez
"
vicinity,vicinité,"Input: vicinity Answer: vicinité
"
killer,tueur,"Input: killer Answer: tueur
"
humanity,humanité,"Input: humanity Answer: humanité
"
exhibit,exposition,"Input: exhibit Answer: exposition
"
conversation,conversation,"Input: conversation Answer: conversation
"
disorder,trouble,"Input: disorder Answer: trouble
"
boyfriend,chum,"Input: boyfriend Answer: chum
"
helicopter,hélicoptère,"Input: helicopter Answer: hélicoptère
"
metre,mètre,"Input: metre Answer: mètre
"
infection,infection,"Input: infection Answer: infection
"
metric,métrique,"Input: metric Answer: métrique
"
stress,stress,"Input: stress Answer: stress
"
taste,goût,"Input: taste Answer: goût
"
portrait,portrait,"Input: portrait Answer: portrait
"
jet,gicleur,"Input: jet Answer: gicleur
"
explanation,explication,"Input: explanation Answer: explication
"
acre,acre,"Input: acre Answer: acre
"
peninsula,péninsule,"Input: peninsula Answer: péninsule
"
diamond,diamant,"Input: diamond Answer: diamant
"
attorney,juriste,"Input: attorney Answer: juriste
"
heir,héritier,"Input: heir Answer: héritier
"
roadway,chaussée,"Input: roadway Answer: chaussée
"
truck,camion,"Input: truck Answer: camion
"
bowl,bol,"Input: bowl Answer: bol
"
user,consommateur,"Input: user Answer: consommateur
"
lover,amoureux,"Input: lover Answer: amoureux
"
closure,fermeture,"Input: closure Answer: fermeture
"
wheel,roue,"Input: wheel Answer: roue
"
suggestion,suggestion,"Input: suggestion Answer: suggestion
"
proof,preuve,"Input: proof Answer: preuve
"
fungus,fongus,"Input: fungus Answer: fongus
"
conspiracy,conspiration,"Input: conspiracy Answer: conspiration
"
attraction,attraction,"Input: attraction Answer: attraction
"
faculty,faculté,"Input: faculty Answer: faculté
"
reporter,reporter,"Input: reporter Answer: reporter
"
romance,romance,"Input: romance Answer: romance
"
license,licence,"Input: license Answer: licence
"
grass,herbe,"Input: grass Answer: herbe
"
sheep,mouton,"Input: sheep Answer: mouton
"
publicity,publicité,"Input: publicity Answer: publicité
"
parking,stationnement,"Input: parking Answer: stationnement
"
surge,montée,"Input: surge Answer: montée
"
stability,stabilité,"Input: stability Answer: stabilité
"
patient,patient,"Input: patient Answer: patient
"
noise,bruit,"Input: noise Answer: bruit
"
companion,compagnon,"Input: companion Answer: compagnon
"
drink,verre,"Input: drink Answer: verre
"
check,vérification,"Input: check Answer: vérification
"
telephone,téléphone,"Input: telephone Answer: téléphone
"
cruise,croisière,"Input: cruise Answer: croisière
"
roster,liste,"Input: roster Answer: liste
"
comment,commentaire,"Input: comment Answer: commentaire
"
tune,tube,"Input: tune Answer: tube
"
paint,peinture,"Input: paint Answer: peinture
"
insurance,assurance,"Input: insurance Answer: assurance
"
photo,photo,"Input: photo Answer: photo
"
cash,espèces,"Input: cash Answer: espèces
"
creature,créature,"Input: creature Answer: créature
"
crop,cravache,"Input: crop Answer: cravache
"
rice,riz,"Input: rice Answer: riz
"
diversity,diversité,"Input: diversity Answer: diversité
"
pole,pôle,"Input: pole Answer: pôle
"
stuff,truc,"Input: stuff Answer: truc
"
scholarship,érudition,"Input: scholarship Answer: érudition
"
rotation,tour,"Input: rotation Answer: tour
"
pink,rose,"Input: pink Answer: rose
"
monastery,monastère,"Input: monastery Answer: monastère
"
reconstruction,reconstitution,"Input: reconstruction Answer: reconstitution
"
mill,moulin,"Input: mill Answer: moulin
"
spacecraft,vaisseau spatial,"Input: spacecraft Answer: vaisseau spatial
"
dual,duel,"Input: dual Answer: duel
"
egg,œuf,"Input: egg Answer: œuf
"
distinction,distinction,"Input: distinction Answer: distinction
"
commitment,engagement,"Input: commitment Answer: engagement
"
radius,rayon,"Input: radius Answer: rayon
"
crest,crête,"Input: crest Answer: crête
"
labour,accouchement,"Input: labour Answer: accouchement
"
revenge,vengeance,"Input: revenge Answer: vengeance
"
consequence,conséquence,"Input: consequence Answer: conséquence
"
formula,formule,"Input: formula Answer: formule
"
runner,coulisse,"Input: runner Answer: coulisse
"
dust,poussière,"Input: dust Answer: poussière
"
proportion,proportion,"Input: proportion Answer: proportion
"
scandal,scandale,"Input: scandal Answer: scandale
"
shield,bouclier,"Input: shield Answer: bouclier
"
electron,électron,"Input: electron Answer: électron
"
outcome,issue,"Input: outcome Answer: issue
"
logo,logo,"Input: logo Answer: logo
"
propaganda,propagande,"Input: propaganda Answer: propagande
"
transmission,transmission,"Input: transmission Answer: transmission
"
consideration,considération,"Input: consideration Answer: considération
"
autobiography,autobiographie,"Input: autobiography Answer: autobiographie
"
vegetation,végétation,"Input: vegetation Answer: végétation
"
rider,cavalier,"Input: rider Answer: cavalier
"
depiction,représentation,"Input: depiction Answer: représentation
"
monster,bête,"Input: monster Answer: bête
"
routine,routine,"Input: routine Answer: routine
"
worker,ouvrier,"Input: worker Answer: ouvrier
"
presidency,présidence,"Input: presidency Answer: présidence
"
doctrine,doctrine,"Input: doctrine Answer: doctrine
"
pound,fourrière,"Input: pound Answer: fourrière
"
assassination,assassinat,"Input: assassination Answer: assassinat
"
sum,somme,"Input: sum Answer: somme
"
achievement,succès,"Input: achievement Answer: succès
"
payment,paiement,"Input: payment Answer: paiement
"
consciousness,conscience,"Input: consciousness Answer: conscience
"
priority,priorité,"Input: priority Answer: priorité
"
nephew,neveu,"Input: nephew Answer: neveu
"
phenomenon,phénomène,"Input: phenomenon Answer: phénomène
"
width,largeur,"Input: width Answer: largeur
"
hypothesis,hypothèse,"Input: hypothesis Answer: hypothèse
"
mail,poste,"Input: mail Answer: poste
"
witness,témoin,"Input: witness Answer: témoin
"
poverty,pauvreté,"Input: poverty Answer: pauvreté
"
finance,finance,"Input: finance Answer: finance
"
awareness,conscience,"Input: awareness Answer: conscience
"
corruption,corruption,"Input: corruption Answer: corruption
"
curve,courbe,"Input: curve Answer: courbe
"
scientist,scientifique,"Input: scientist Answer: scientifique
"
flower,fleur,"Input: flower Answer: fleur
"
exploration,exploration,"Input: exploration Answer: exploration
"
bell,cloche,"Input: bell Answer: cloche
"
procedure,procédure,"Input: procedure Answer: procédure
"
choir,chœur,"Input: choir Answer: chœur
"
shaft,hampe,"Input: shaft Answer: hampe
"
ceiling,plafond,"Input: ceiling Answer: plafond
"
mystery,mystère,"Input: mystery Answer: mystère
"
villain,vilain,"Input: villain Answer: vilain
"
cat,chat,"Input: cat Answer: chat
"
requirement,contrainte,"Input: requirement Answer: contrainte
"
horsepower,cheval-vapeur,"Input: horsepower Answer: cheval-vapeur
"
cubic,cubique,"Input: cubic Answer: cubique
"
bond,lien,"Input: bond Answer: lien
"
navigation,navigation,"Input: navigation Answer: navigation
"
cameo,camaïeu,"Input: cameo Answer: camaïeu
"
web,âme,"Input: web Answer: âme
"
mood,humeur,"Input: mood Answer: humeur
"
faction,faction,"Input: faction Answer: faction
"
gauge,étalon,"Input: gauge Answer: étalon
"
eruption,éruption,"Input: eruption Answer: éruption
"
dive,piqué,"Input: dive Answer: piqué
"
goddess,déesse,"Input: goddess Answer: déesse
"
consensus,consensus,"Input: consensus Answer: consensus
"
tooth,dent,"Input: tooth Answer: dent
"
variant,variante,"Input: variant Answer: variante
"
monarch,monarque,"Input: monarch Answer: monarque
"
grid,grille,"Input: grid Answer: grille
"
loyalty,loyauté,"Input: loyalty Answer: loyauté
"
cotton,coton,"Input: cotton Answer: coton
"
battlefield,champ de bataille,"Input: battlefield Answer: champ de bataille
"
assessment,évaluation,"Input: assessment Answer: évaluation
"
seal,sceau,"Input: seal Answer: sceau
"
wire,fil,"Input: wire Answer: fil
"
highlight,temps fort,"Input: highlight Answer: temps fort
"
reader,lecteur,"Input: reader Answer: lecteur
"
clip,extrait,"Input: clip Answer: extrait
"
flesh,chair,"Input: flesh Answer: chair
"
vocalist,vocaliste,"Input: vocalist Answer: vocaliste
"
sheet,feuille,"Input: sheet Answer: feuille
"
referee,arbitre,"Input: referee Answer: arbitre
"
declaration,déclaration,"Input: declaration Answer: déclaration
"
missile,projectile,"Input: missile Answer: projectile
"
airfield,aérodrome,"Input: airfield Answer: aérodrome
"
discipline,discipline,"Input: discipline Answer: discipline
"
mistake,faute,"Input: mistake Answer: faute
"
sacrifice,sacrifice,"Input: sacrifice Answer: sacrifice
"
gallery,galerie,"Input: gallery Answer: galerie
"
audition,audition,"Input: audition Answer: audition
"
harm,mal,"Input: harm Answer: mal
"
frigate,frégate,"Input: frigate Answer: frégate
"
expense,dépense,"Input: expense Answer: dépense
"
syndrome,syndrome,"Input: syndrome Answer: syndrome
"
troop,troupes,"Input: troop Answer: troupes
"
supporter,support,"Input: supporter Answer: support
"
machinery,mécanique,"Input: machinery Answer: mécanique
"
migration,free,"Input: migration Answer: free
"
locomotive,locomotive,"Input: locomotive Answer: locomotive
"
stroke,coup,"Input: stroke Answer: coup
"
shopping,shopping,"Input: shopping Answer: shopping
"
hunt,chasse,"Input: hunt Answer: chasse
"
proximity,proximité,"Input: proximity Answer: proximité
"
joke,plaisanterie,"Input: joke Answer: plaisanterie
"
currency,monnaie,"Input: currency Answer: monnaie
"
bore,mascaret,"Input: bore Answer: mascaret
"
whale,baleine,"Input: whale Answer: baleine
"
beer,bière,"Input: beer Answer: bière
"
rocket,roquette,"Input: rocket Answer: roquette
"
aviation,aviation,"Input: aviation Answer: aviation
"
spell,charme,"Input: spell Answer: charme
"
gathering,rencontre,"Input: gathering Answer: rencontre
"
cylinder,cylindre,"Input: cylinder Answer: cylindre
"
cave,caverne,"Input: cave Answer: caverne
"
leaf,feuille,"Input: leaf Answer: feuille
"
screening,protection,"Input: screening Answer: protection
"
stick,canne,"Input: stick Answer: canne
"
installation,installation,"Input: installation Answer: installation
"
massacre,massacre,"Input: massacre Answer: massacre
"
editing,rédaction,"Input: editing Answer: rédaction
"
tourism,tourisme,"Input: tourism Answer: tourisme
"
gravity,gravité,"Input: gravity Answer: gravité
"
therapy,thérapie,"Input: therapy Answer: thérapie
"
widow,veuve,"Input: widow Answer: veuve
"
hook,crochet,"Input: hook Answer: crochet
"
milk,lait,"Input: milk Answer: lait
"
transit,transit,"Input: transit Answer: transit
"
prospect,perspective,"Input: prospect Answer: perspective
"
cooperation,coopération,"Input: cooperation Answer: coopération
"
captivity,captivité,"Input: captivity Answer: captivité
"
gear,engrenage,"Input: gear Answer: engrenage
"
corridor,couloir aérien,"Input: corridor Answer: couloir aérien
"
volcano,volcan,"Input: volcano Answer: volcan
"
shirt,chemise,"Input: shirt Answer: chemise
"
delegation,délégation,"Input: delegation Answer: délégation
"
hybrid,hybride,"Input: hybrid Answer: hybride
"
coalition,coalition,"Input: coalition Answer: coalition
"
developer,promoteur,"Input: developer Answer: promoteur
"
trick,tour,"Input: trick Answer: tour
"
jaw,mâchoire,"Input: jaw Answer: mâchoire
"
thickness,épaisseur,"Input: thickness Answer: épaisseur
"
kiss,baiser,"Input: kiss Answer: baiser
"
operator,opérateur,"Input: operator Answer: opérateur
"
pregnancy,grossesse,"Input: pregnancy Answer: grossesse
"
trophy,trophée,"Input: trophy Answer: trophée
"
oak,chêne,"Input: oak Answer: chêne
"
file,fichier,"Input: file Answer: fichier
"
acquisition,acquisition,"Input: acquisition Answer: acquisition
"
collision,collision,"Input: collision Answer: collision
"
kitchen,cuisine,"Input: kitchen Answer: cuisine
"
conjunction,conjonction,"Input: conjunction Answer: conjonction
"
scenario,scénario,"Input: scenario Answer: scénario
"
package,paquet,"Input: package Answer: paquet
"
substance,substance,"Input: substance Answer: substance
"
roller,rollier,"Input: roller Answer: rollier
"
tennis,tennis,"Input: tennis Answer: tennis
"
motorway,autoroute,"Input: motorway Answer: autoroute
"
petition,pétition,"Input: petition Answer: pétition
"
diving,plongée sous-marine,"Input: diving Answer: plongée sous-marine
"
progression,progression,"Input: progression Answer: progression
"
topic,sujet,"Input: topic Answer: sujet
"
demonstration,démonstration,"Input: demonstration Answer: démonstration
"
erosion,érosion,"Input: erosion Answer: érosion
"
climbing,escalade,"Input: climbing Answer: escalade
"
suburb,banlieue,"Input: suburb Answer: banlieue
"
muzzle,muselière,"Input: muzzle Answer: muselière
"
plutonium,plutonium,"Input: plutonium Answer: plutonium
"
wound,blessure,"Input: wound Answer: blessure
"
monitor,écran,"Input: monitor Answer: écran
"
dawn,aube,"Input: dawn Answer: aube
"
attachment,pièce jointe,"Input: attachment Answer: pièce jointe
"
essay,essai,"Input: essay Answer: essai
"
golf,golf,"Input: golf Answer: golf
"
grain,grain,"Input: grain Answer: grain
"
amendment,amendement,"Input: amendment Answer: amendement
"
pleasure,plaisir,"Input: pleasure Answer: plaisir
"
hamlet,hameau,"Input: hamlet Answer: hameau
"
backup,sauvegarde,"Input: backup Answer: sauvegarde
"
stance,position,"Input: stance Answer: position
"
wreck,accident,"Input: wreck Answer: accident
"
muscle,muscle,"Input: muscle Answer: muscle
"
grandson,petit-fils,"Input: grandson Answer: petit-fils
"
citizen,citoyen,"Input: citizen Answer: citoyen
"
ensemble,ensemble,"Input: ensemble Answer: ensemble
"
speaker,baffle,"Input: speaker Answer: baffle
"
input,entrée,"Input: input Answer: entrée
"
item,truc,"Input: item Answer: truc
"
barrier,barrière,"Input: barrier Answer: barrière
"
rookie,bleu,"Input: rookie Answer: bleu
"
scrap,ferraille,"Input: scrap Answer: ferraille
"
layout,plan,"Input: layout Answer: plan
"
compensation,compensation,"Input: compensation Answer: compensation
"
darkness,noirceur,"Input: darkness Answer: noirceur
"
invitation,invitation,"Input: invitation Answer: invitation
"
notion,notion,"Input: notion Answer: notion
"
monarchy,monarchie,"Input: monarchy Answer: monarchie
"
midnight,minuit,"Input: midnight Answer: minuit
"
diary,journal intime,"Input: diary Answer: journal intime
"
consent,consentement,"Input: consent Answer: consentement
"
disappointment,déception,"Input: disappointment Answer: déception
"
employee,employé,"Input: employee Answer: employé
"
identification,pièce d'identité,"Input: identification Answer: pièce d'identité
"
anger,colère,"Input: anger Answer: colère
"
destination,destination,"Input: destination Answer: destination
"
inscription,inscription,"Input: inscription Answer: inscription
"
celebrity,célébrité,"Input: celebrity Answer: célébrité
"
soap,savon,"Input: soap Answer: savon
"
tide,marée,"Input: tide Answer: marée
"
fusion,fusion,"Input: fusion Answer: fusion
"
assignment,affectation,"Input: assignment Answer: affectation
"
mirror,copie,"Input: mirror Answer: copie
"
physician,médecin,"Input: physician Answer: médecin
"
testimony,témoin,"Input: testimony Answer: témoin
"
accuracy,exactitude,"Input: accuracy Answer: exactitude
"
cartoon,dessin animé,"Input: cartoon Answer: dessin animé
"
arcade,salle d'arcade,"Input: arcade Answer: salle d'arcade
"
rifle,fusil,"Input: rifle Answer: fusil
"
momentum,élan,"Input: momentum Answer: élan
"
clergy,clergé,"Input: clergy Answer: clergé
"
swing,revirement,"Input: swing Answer: revirement
"
hardware,arme à feu,"Input: hardware Answer: arme à feu
"
colonel,colonel,"Input: colonel Answer: colonel
"
nobility,noblesse,"Input: nobility Answer: noblesse
"
liver,foie,"Input: liver Answer: foie
"
blast,rafale,"Input: blast Answer: rafale
"
bench,banc,"Input: bench Answer: banc
"
myth,mythe,"Input: myth Answer: mythe
"
duet,duo,"Input: duet Answer: duo
"
freight,cargo,"Input: freight Answer: cargo
"
accordance,accordance,"Input: accordance Answer: accordance
"
congregation,assemblée,"Input: congregation Answer: assemblée
"
maturity,maturité,"Input: maturity Answer: maturité
"
commerce,rapports,"Input: commerce Answer: rapports
"
municipality,municipalité,"Input: municipality Answer: municipalité
"
imprisonment,emprisonnement,"Input: imprisonment Answer: emprisonnement
"
skeleton,squelette,"Input: skeleton Answer: squelette
"
extinction,extinction,"Input: extinction Answer: extinction
"
passion,passion,"Input: passion Answer: passion
"
prayer,prière,"Input: prayer Answer: prière
"
limestone,calcaire,"Input: limestone Answer: calcaire
"
specialist,spécialiste,"Input: specialist Answer: spécialiste
"
sketch,esquisse,"Input: sketch Answer: esquisse
"
scope,portée,"Input: scope Answer: portée
"
burn,brûlure,"Input: burn Answer: brûlure
"
nationalist,nationaliste,"Input: nationalist Answer: nationaliste
"
subsidiary,filiale,"Input: subsidiary Answer: filiale
"
resort,sortie,"Input: resort Answer: sortie
"
efficiency,rendement,"Input: efficiency Answer: rendement
"
volunteer,volontaire,"Input: volunteer Answer: volontaire
"
runway,piste,"Input: runway Answer: piste
"
sphere,sphère,"Input: sphere Answer: sphère
"
summary,résumé,"Input: summary Answer: résumé
"
trademark,marque commerciale,"Input: trademark Answer: marque commerciale
"
instruction,instruction,"Input: instruction Answer: instruction
"
perception,perception,"Input: perception Answer: perception
"
garage,garage,"Input: garage Answer: garage
"
sexuality,sexualité,"Input: sexuality Answer: sexualité
"
lock,verrou,"Input: lock Answer: verrou
"
freshman,bizut / bizuth,"Input: freshman Answer: bizut / bizuth
"
tool,outil,"Input: tool Answer: outil
"
domain,domaine,"Input: domain Answer: domaine
"
rape,viol,"Input: rape Answer: viol
"
inquiry,enquête,"Input: inquiry Answer: enquête
"
tendency,tendance,"Input: tendency Answer: tendance
"
permit,permis,"Input: permit Answer: permis
"
athlete,athlète,"Input: athlete Answer: athlète
"
coffee,café,"Input: coffee Answer: café
"
scorer,buteur,"Input: scorer Answer: buteur
"
mask,masque,"Input: mask Answer: masque
"
effectiveness,efficacité,"Input: effectiveness Answer: efficacité
"
availability,disponibilité,"Input: availability Answer: disponibilité
"
synthesis,synthèse,"Input: synthesis Answer: synthèse
"
painter,peintre décorateur,"Input: painter Answer: peintre décorateur
"
referendum,référendum,"Input: referendum Answer: référendum
"
basement,sous-sol,"Input: basement Answer: sous-sol
"
judgment,jugement,"Input: judgment Answer: jugement
"
quest,quête,"Input: quest Answer: quête
"
trap,piège,"Input: trap Answer: piège
"
cream,crème,"Input: cream Answer: crème
"
ballot,bulletin de vote,"Input: ballot Answer: bulletin de vote
"
performer,artiste,"Input: performer Answer: artiste
"
adoption,adoption,"Input: adoption Answer: adoption
"
placement,placement,"Input: placement Answer: placement
"
homage,hommage,"Input: homage Answer: hommage
"
citizenship,citoyenneté,"Input: citizenship Answer: citoyenneté
"
skiing,ski,"Input: skiing Answer: ski
"
regulation,règlement,"Input: regulation Answer: règlement
"
mouse,souris,"Input: mouse Answer: souris
"
countryside,campagne,"Input: countryside Answer: campagne
"
goalkeeper,gardien de but,"Input: goalkeeper Answer: gardien de but
"
cabin,cabine,"Input: cabin Answer: cabine
"
colleague,confrère,"Input: colleague Answer: confrère
"
receiver,récepteur,"Input: receiver Answer: récepteur
"
stomach,ventre,"Input: stomach Answer: ventre
"
democracy,démocratie,"Input: democracy Answer: démocratie
"
dominance,dominance,"Input: dominance Answer: dominance
"
installment,installation,"Input: installment Answer: installation
"
throat,goulot,"Input: throat Answer: goulot
"
keyboard,clavier,"Input: keyboard Answer: clavier
"
fortune,destin,"Input: fortune Answer: destin
"
correspondence,correspondance,"Input: correspondence Answer: correspondance
"
diagnosis,diagnostic,"Input: diagnosis Answer: diagnostic
"
mud,boue,"Input: mud Answer: boue
"
silence,silence,"Input: silence Answer: silence
"
activist,activiste,"Input: activist Answer: activiste
"
preservation,préservation,"Input: preservation Answer: préservation
"
businessman,homme d'affaires,"Input: businessman Answer: homme d'affaires
"
commit,commit,"Input: commit Answer: commit
"
editorial,éditorial,"Input: editorial Answer: éditorial
"
cluster,groupe,"Input: cluster Answer: groupe
"
configuration,configuration,"Input: configuration Answer: configuration
"
complement,complète,"Input: complement Answer: complète
"
morale,enthousiasme,"Input: morale Answer: enthousiasme
"
conductor,chef d'orchestre,"Input: conductor Answer: chef d'orchestre
"
plastic,plastique,"Input: plastic Answer: plastique
"
boarding,abordage,"Input: boarding Answer: abordage
"
trilogy,trilogie,"Input: trilogy Answer: trilogie
"
fault,défaut,"Input: fault Answer: défaut
"
unity,unité,"Input: unity Answer: unité
"
immigration,immigration,"Input: immigration Answer: immigration
"
infant,nourrisson,"Input: infant Answer: nourrisson
"
steering,direction,"Input: steering Answer: direction
"
fever,fièvre,"Input: fever Answer: fièvre
"
reward,récompense,"Input: reward Answer: récompense
"
depot,dépôt,"Input: depot Answer: dépôt
"
prominence,protubérance,"Input: prominence Answer: protubérance
"
tier,rang,"Input: tier Answer: rang
"
inability,incapacité,"Input: inability Answer: incapacité
"
lion,lion,"Input: lion Answer: lion
"
thrust,poussée,"Input: thrust Answer: poussée
"
overtime,prolongation,"Input: overtime Answer: prolongation
"
fraud,fraude,"Input: fraud Answer: fraude
"
graduation,graduation,"Input: graduation Answer: graduation
"
transformation,transformation,"Input: transformation Answer: transformation
"
finger,doigt,"Input: finger Answer: doigt
"
filter,filtre,"Input: filter Answer: filtre
"
spectrum,spectre,"Input: spectrum Answer: spectre
"
sovereignty,souveraineté,"Input: sovereignty Answer: souveraineté
"
accommodation,accommodation,"Input: accommodation Answer: accommodation
"
shortage,défaut,"Input: shortage Answer: défaut
"
galaxy,galaxie,"Input: galaxy Answer: galaxie
"
quantity,quantité,"Input: quantity Answer: quantité
"
funk,funk,"Input: funk Answer: funk
"
blame,coupabilité,"Input: blame Answer: coupabilité
"
enthusiasm,enthousiasme,"Input: enthusiasm Answer: enthousiasme
"
sentiment,sentiment,"Input: sentiment Answer: sentiment
"
boom,boum,"Input: boom Answer: boum
"
relay,relais,"Input: relay Answer: relais
"
recommendation,recommandation,"Input: recommendation Answer: recommandation
"
strain,hérédité,"Input: strain Answer: hérédité
"
clearing,clairière,"Input: clearing Answer: clairière
"
array,tableau,"Input: array Answer: tableau
"
propeller,hélice,"Input: propeller Answer: hélice
"
confrontation,confrontation,"Input: confrontation Answer: confrontation
"
narrator,narrateur,"Input: narrator Answer: narrateur
"
nucleus,noyau,"Input: nucleus Answer: noyau
"
pollution,pollution,"Input: pollution Answer: pollution
"
heating,chauffage,"Input: heating Answer: chauffage
"
dock,socle,"Input: dock Answer: socle
"
pocket,poche,"Input: pocket Answer: poche
"
welfare,aide sociale,"Input: welfare Answer: aide sociale
"
spur,ergot,"Input: spur Answer: ergot
"
imagination,imagination,"Input: imagination Answer: imagination
"
anchor,ancre,"Input: anchor Answer: ancre
"
captive,captif,"Input: captive Answer: captif
"
preference,préférence,"Input: preference Answer: préférence
"
trout,truite,"Input: trout Answer: truite
"
silk,soie,"Input: silk Answer: soie
"
weakness,faiblesse,"Input: weakness Answer: faiblesse
"
viewer,visionneur,"Input: viewer Answer: visionneur
"
disk,disque,"Input: disk Answer: disque
"
breakdown,dégradation,"Input: breakdown Answer: dégradation
"
parade,défilé,"Input: parade Answer: défilé
"
platoon,peloton,"Input: platoon Answer: peloton
"
photographer,photographe,"Input: photographer Answer: photographe
"
dedication,dédicace,"Input: dedication Answer: dédicace
"
manufacturer,fabricant,"Input: manufacturer Answer: fabricant
"
calendar,calendrier,"Input: calendar Answer: calendrier
"
medley,pot-pourri,"Input: medley Answer: pot-pourri
"
monitoring,surveillance,"Input: monitoring Answer: surveillance
"
implementation,mise en œuvre,"Input: implementation Answer: mise en œuvre
"
deer,cerf,"Input: deer Answer: cerf
"
discrimination,discrimination,"Input: discrimination Answer: discrimination
"
breast,poitrine,"Input: breast Answer: poitrine
"
concentrate,concentré,"Input: concentrate Answer: concentré
"
emotion,émotion,"Input: emotion Answer: émotion
"
freestyle,nage libre,"Input: freestyle Answer: nage libre
"
grandmother,grand-mère,"Input: grandmother Answer: grand-mère
"
marble,marbre,"Input: marble Answer: marbre
"
guidance,conseils,"Input: guidance Answer: conseils
"
controller,contrôleur,"Input: controller Answer: contrôleur
"
hometown,ville natale,"Input: hometown Answer: ville natale
"
slot,machine à sous,"Input: slot Answer: machine à sous
"
mortality,mortalité,"Input: mortality Answer: mortalité
"
gospel,évangile,"Input: gospel Answer: évangile
"
coaster,caboteur,"Input: coaster Answer: caboteur
"
statute,statut,"Input: statute Answer: statut
"
accounting,comptabilité,"Input: accounting Answer: comptabilité
"
demolition,démolition,"Input: demolition Answer: démolition
"
farmland,terres agricoles,"Input: farmland Answer: terres agricoles
"
complexity,complexité,"Input: complexity Answer: complexité
"
recipient,receveur,"Input: recipient Answer: receveur
"
nurse,infirmière,"Input: nurse Answer: infirmière
"
interface,interface,"Input: interface Answer: interface
"
manufacture,produit,"Input: manufacture Answer: produit
"
qualification,qualification,"Input: qualification Answer: qualification
"
cancellation,annulation,"Input: cancellation Answer: annulation
"
helium,hélium,"Input: helium Answer: hélium
"
violation,infraction,"Input: violation Answer: infraction
"
discharge,débit,"Input: discharge Answer: débit
"
broadcasting,radiodiffusion,"Input: broadcasting Answer: radiodiffusion
"
bedroom,chambre,"Input: bedroom Answer: chambre
"
tackle,tacle plaquage,"Input: tackle Answer: tacle plaquage
"
ancestor,ancêtre,"Input: ancestor Answer: ancêtre
"
premise,prémisse,"Input: premise Answer: prémisse
"
trace,trace,"Input: trace Answer: trace
"
offspring,descendance,"Input: offspring Answer: descendance
"
perimeter,périmètre,"Input: perimeter Answer: périmètre
"
oxide,oxyde,"Input: oxide Answer: oxyde
"
nitrogen,azote,"Input: nitrogen Answer: azote
"
dioxide,dioxyde,"Input: dioxide Answer: dioxyde
"
auction,enchères,"Input: auction Answer: enchères
"
defender,défenseur,"Input: defender Answer: défenseur
"
yield,rendement,"Input: yield Answer: rendement
"
kit,lapereau,"Input: kit Answer: lapereau
"
courage,courage,"Input: courage Answer: courage
"
livestock,bétail,"Input: livestock Answer: bétail
"
starter,starter,"Input: starter Answer: starter
"
patent,brevet,"Input: patent Answer: brevet
"
mortar,mortier,"Input: mortar Answer: mortier
"
plumage,plumage,"Input: plumage Answer: plumage
"
isolation,isolation,"Input: isolation Answer: isolation
"
particle,particule,"Input: particle Answer: particule
"
