input,output,text
"businessman, octopus, doctor, purple, sheep, butterfly","sheep, octopus, butterfly","Input: businessman, octopus, doctor, purple, sheep, butterfly Answer: sheep, octopus, butterfly
"
"swan, elephant, octopus, shirt, pajamas","elephant, swan, octopus","Input: swan, elephant, octopus, shirt, pajamas Answer: elephant, swan, octopus
"
"camel, plane, penguin, bat, mouse, helicopter","camel, bat, mouse, penguin","Input: camel, plane, penguin, bat, mouse, helicopter Answer: camel, bat, mouse, penguin
"
"tiger, blue, lion, giraffe, bat, train, pink","giraffe, bat, lion, tiger","Input: tiger, blue, lion, giraffe, bat, train, pink Answer: giraffe, bat, lion, tiger
"
"helicopter, goat, businesswoman, bee, photographer, octopus","octopus, goat, bee","Input: helicopter, goat, businesswoman, bee, photographer, octopus Answer: octopus, goat, bee
"
"elephant, truck, tortoise, purple, cat","cat, tortoise, elephant","Input: elephant, truck, tortoise, purple, cat Answer: cat, tortoise, elephant
"
"elephant, snake, ship, spider, businessman, goat, sweater","snake, goat, elephant, spider","Input: elephant, snake, ship, spider, businessman, goat, sweater Answer: snake, goat, elephant, spider
"
"camel, nurse, bat, orange, tortoise","bat, tortoise, camel","Input: camel, nurse, bat, orange, tortoise Answer: bat, tortoise, camel
"
"dolphin, ship, scarf, donkey, giraffe, elephant, dress","donkey, elephant, dolphin, giraffe","Input: dolphin, ship, scarf, donkey, giraffe, elephant, dress Answer: donkey, elephant, dolphin, giraffe
"
"horse, red, cat, swan, white, sheep","sheep, cat, swan, horse","Input: horse, red, cat, swan, white, sheep Answer: sheep, cat, swan, horse
"
"photographer, ambulance, elephant, pink, hippo, penguin","penguin, hippo, elephant","Input: photographer, ambulance, elephant, pink, hippo, penguin Answer: penguin, hippo, elephant
"
"parrot, orange, spider, bat, bus","spider, parrot, bat","Input: parrot, orange, spider, bat, bus Answer: spider, parrot, bat
"
"sheep, shark, yoghurt, tiger, pasta, snake","tiger, sheep, shark, snake","Input: sheep, shark, yoghurt, tiger, pasta, snake Answer: tiger, sheep, shark, snake
"
"designer, purple, penguin, mouse, zebra, truck","zebra, mouse, penguin","Input: designer, purple, penguin, mouse, zebra, truck Answer: zebra, mouse, penguin
"
"green, snake, panda, pink, zebra, goat, lemon","zebra, panda, goat, snake","Input: green, snake, panda, pink, zebra, goat, lemon Answer: zebra, panda, goat, snake
"
"taxi, scarf, dolphin, gray, spider, bee","dolphin, spider, bee","Input: taxi, scarf, dolphin, gray, spider, bee Answer: dolphin, spider, bee
"
"taxi, dolphin, monkey, octopus, bee, hat","monkey, bee, octopus, dolphin","Input: taxi, dolphin, monkey, octopus, bee, hat Answer: monkey, bee, octopus, dolphin
"
"tortoise, frog, onion, duck, helicopter, dolphin, plane","frog, duck, tortoise, dolphin","Input: tortoise, frog, onion, duck, helicopter, dolphin, plane Answer: frog, duck, tortoise, dolphin
"
"plane, swan, camel, bus, gold, zebra, octopus","octopus, zebra, camel, swan","Input: plane, swan, camel, bus, gold, zebra, octopus Answer: octopus, zebra, camel, swan
"
"lion, duck, orange, panda, doctor","duck, panda, lion","Input: lion, duck, orange, panda, doctor Answer: duck, panda, lion
"
"donkey, honey, whale, hat, lizard, duck","donkey, lizard, whale, duck","Input: donkey, honey, whale, hat, lizard, duck Answer: donkey, lizard, whale, duck
"
"bus, monkey, shirt, mouse, chicken, truck","monkey, chicken, mouse","Input: bus, monkey, shirt, mouse, chicken, truck Answer: monkey, chicken, mouse
"
"taxi, sock, elephant, parrot, jellyfish","jellyfish, elephant, parrot","Input: taxi, sock, elephant, parrot, jellyfish Answer: jellyfish, elephant, parrot
"
"designer, bee, rabbit, engineer, octopus, chicken","chicken, bee, octopus, rabbit","Input: designer, bee, rabbit, engineer, octopus, chicken Answer: chicken, bee, octopus, rabbit
"
"spider, dolphin, monkey, belt, butter","monkey, dolphin, spider","Input: spider, dolphin, monkey, belt, butter Answer: monkey, dolphin, spider
"
"hippo, pink, trousers, penguin, purple, horse, dolphin","horse, penguin, dolphin, hippo","Input: hippo, pink, trousers, penguin, purple, horse, dolphin Answer: horse, penguin, dolphin, hippo
"
"trousers, penguin, bee, truck, monkey","monkey, penguin, bee","Input: trousers, penguin, bee, truck, monkey Answer: monkey, penguin, bee
"
"snail, ship, spider, chicken, glove","chicken, snail, spider","Input: snail, ship, spider, chicken, glove Answer: chicken, snail, spider
"
"bat, brown, journalist, tortoise, ship, dolphin","dolphin, tortoise, bat","Input: bat, brown, journalist, tortoise, ship, dolphin Answer: dolphin, tortoise, bat
"
"shark, truck, lizard, banana, dentist, snail, dolphin","shark, lizard, dolphin, snail","Input: shark, truck, lizard, banana, dentist, snail, dolphin Answer: shark, lizard, dolphin, snail
"
"giraffe, rabbit, train, duck, red","duck, rabbit, giraffe","Input: giraffe, rabbit, train, duck, red Answer: duck, rabbit, giraffe
"
"rabbit, camel, swimsuit, lion, actor, duck","lion, duck, rabbit, camel","Input: rabbit, camel, swimsuit, lion, actor, duck Answer: lion, duck, rabbit, camel
"
"glove, cat, spaceship, duck, swan, panda, potato","panda, duck, swan, cat","Input: glove, cat, spaceship, duck, swan, panda, potato Answer: panda, duck, swan, cat
"
"snail, shark, olives, actor, rabbit, hippo","shark, snail, rabbit, hippo","Input: snail, shark, olives, actor, rabbit, hippo Answer: shark, snail, rabbit, hippo
"
"penguin, chicken, gray, camel, belt","camel, penguin, chicken","Input: penguin, chicken, gray, camel, belt Answer: camel, penguin, chicken
"
"duck, frog, swimsuit, bat, gray, swan","bat, duck, frog, swan","Input: duck, frog, swimsuit, bat, gray, swan Answer: bat, duck, frog, swan
"
"parrot, ship, cat, panda, dress, bee","parrot, cat, bee, panda","Input: parrot, ship, cat, panda, dress, bee Answer: parrot, cat, bee, panda
"
"hippo, donkey, orange, doctor, bus, lion","hippo, donkey, lion","Input: hippo, donkey, orange, doctor, bus, lion Answer: hippo, donkey, lion
"
"cook, belt, cat, whale, white, spider","cat, whale, spider","Input: cook, belt, cat, whale, white, spider Answer: cat, whale, spider
"
"shirt, waiter, panda, scarf, tiger, duck, rabbit","rabbit, panda, tiger, duck","Input: shirt, waiter, panda, scarf, tiger, duck, rabbit Answer: rabbit, panda, tiger, duck
"
"rabbit, parrot, spaceship, car, lemon, camel, butterfly","parrot, rabbit, butterfly, camel","Input: rabbit, parrot, spaceship, car, lemon, camel, butterfly Answer: parrot, rabbit, butterfly, camel
"
"bee, sandwich, hippo, yellow, lizard, snake","lizard, snake, bee, hippo","Input: bee, sandwich, hippo, yellow, lizard, snake Answer: lizard, snake, bee, hippo
"
"waiter, fly, camel, tiger, green, truck","camel, fly, tiger","Input: waiter, fly, camel, tiger, green, truck Answer: camel, fly, tiger
"
"elephant, snail, gold, journalist, truck, lion, mouse","snail, elephant, lion, mouse","Input: elephant, snail, gold, journalist, truck, lion, mouse Answer: snail, elephant, lion, mouse
"
"swan, lemon, shark, cook, butterfly, gray, sheep","shark, butterfly, sheep, swan","Input: swan, lemon, shark, cook, butterfly, gray, sheep Answer: shark, butterfly, sheep, swan
"
"panda, white, sheep, zebra, monkey, chocolate","sheep, zebra, monkey, panda","Input: panda, white, sheep, zebra, monkey, chocolate Answer: sheep, zebra, monkey, panda
"
"monkey, tortoise, penguin, rabbit, sandwich, purple","monkey, rabbit, penguin, tortoise","Input: monkey, tortoise, penguin, rabbit, sandwich, purple Answer: monkey, rabbit, penguin, tortoise
"
"gray, rabbit, green, camel, train, lion","camel, rabbit, lion","Input: gray, rabbit, green, camel, train, lion Answer: camel, rabbit, lion
"
"businessman, parrot, horse, sock, hippo","hippo, parrot, horse","Input: businessman, parrot, horse, sock, hippo Answer: hippo, parrot, horse
"
"swan, brown, lizard, train, giraffe, jeans","swan, giraffe, lizard","Input: swan, brown, lizard, train, giraffe, jeans Answer: swan, giraffe, lizard
"
"donkey, zebra, businessman, swan, tractor","zebra, swan, donkey","Input: donkey, zebra, businessman, swan, tractor Answer: zebra, swan, donkey
"
"brown, cat, monkey, jacket, panda","cat, monkey, panda","Input: brown, cat, monkey, jacket, panda Answer: cat, monkey, panda
"
"whale, fly, dress, cook, tractor, donkey","fly, donkey, whale","Input: whale, fly, dress, cook, tractor, donkey Answer: fly, donkey, whale
"
"fly, tortoise, swimsuit, horse, cook, helicopter, frog","tortoise, horse, fly, frog","Input: fly, tortoise, swimsuit, horse, cook, helicopter, frog Answer: tortoise, horse, fly, frog
"
"hippo, gray, lizard, swimsuit, snail, plane","hippo, lizard, snail","Input: hippo, gray, lizard, swimsuit, snail, plane Answer: hippo, lizard, snail
"
"lizard, zebra, helicopter, donkey, white, pancake","lizard, zebra, donkey","Input: lizard, zebra, helicopter, donkey, white, pancake Answer: lizard, zebra, donkey
"
"orange, cook, pear, zebra, spider, parrot, duck","duck, spider, parrot, zebra","Input: orange, cook, pear, zebra, spider, parrot, duck Answer: duck, spider, parrot, zebra
"
"tractor, bat, frog, businessman, panda, green","bat, panda, frog","Input: tractor, bat, frog, businessman, panda, green Answer: bat, panda, frog
"
"bat, businessman, shark, goat, designer, donkey","shark, donkey, bat, goat","Input: bat, businessman, shark, goat, designer, donkey Answer: shark, donkey, bat, goat
"
"vegetable, snake, sandwich, cat, tiger, swan, egg","tiger, snake, swan, cat","Input: vegetable, snake, sandwich, cat, tiger, swan, egg Answer: tiger, snake, swan, cat
"
"honey, trousers, monkey, donkey, sheep, parrot","parrot, sheep, donkey, monkey","Input: honey, trousers, monkey, donkey, sheep, parrot Answer: parrot, sheep, donkey, monkey
"
"brown, gray, chicken, shark, businesswoman, sheep","sheep, shark, chicken","Input: brown, gray, chicken, shark, businesswoman, sheep Answer: sheep, shark, chicken
"
"swan, spider, ship, rabbit, horse, onion","horse, swan, rabbit, spider","Input: swan, spider, ship, rabbit, horse, onion Answer: horse, swan, rabbit, spider
"
"mouse, fly, teacher, whale, camel, swimsuit","camel, whale, mouse, fly","Input: mouse, fly, teacher, whale, camel, swimsuit Answer: camel, whale, mouse, fly
"
"butterfly, chicken, mechanic, tractor, jacket, zebra, rabbit","chicken, butterfly, rabbit, zebra","Input: butterfly, chicken, mechanic, tractor, jacket, zebra, rabbit Answer: chicken, butterfly, rabbit, zebra
"
"frog, zebra, doctor, rabbit, plane, waiter, fly","zebra, frog, fly, rabbit","Input: frog, zebra, doctor, rabbit, plane, waiter, fly Answer: zebra, frog, fly, rabbit
"
"monkey, snail, duck, purple, banana, businesswoman, butterfly","snail, butterfly, duck, monkey","Input: monkey, snail, duck, purple, banana, businesswoman, butterfly Answer: snail, butterfly, duck, monkey
"
"tortoise, duck, taxi, sheep, plane, elephant","duck, elephant, tortoise, sheep","Input: tortoise, duck, taxi, sheep, plane, elephant Answer: duck, elephant, tortoise, sheep
"
"goat, watermelon, mango, panda, parrot, giraffe, green","giraffe, panda, parrot, goat","Input: goat, watermelon, mango, panda, parrot, giraffe, green Answer: giraffe, panda, parrot, goat
"
"mango, butterfly, pajamas, cat, frog","cat, frog, butterfly","Input: mango, butterfly, pajamas, cat, frog Answer: cat, frog, butterfly
"
"lion, mouse, whale, salad, jellyfish, dress","lion, whale, mouse, jellyfish","Input: lion, mouse, whale, salad, jellyfish, dress Answer: lion, whale, mouse, jellyfish
"
"cat, yoghurt, skirt, spider, bat, tortoise","spider, tortoise, bat, cat","Input: cat, yoghurt, skirt, spider, bat, tortoise Answer: spider, tortoise, bat, cat
"
"candy, bat, camel, red, butter, duck","duck, camel, bat","Input: candy, bat, camel, red, butter, duck Answer: duck, camel, bat
"
"elephant, pajamas, mouse, helicopter, bee, motorway","elephant, bee, mouse","Input: elephant, pajamas, mouse, helicopter, bee, motorway Answer: elephant, bee, mouse
"
"cat, dentist, butterfly, doctor, shark","butterfly, cat, shark","Input: cat, dentist, butterfly, doctor, shark Answer: butterfly, cat, shark
"
"whale, taxi, snake, shoe, scarf, parrot","whale, snake, parrot","Input: whale, taxi, snake, shoe, scarf, parrot Answer: whale, snake, parrot
"
"sock, elephant, mouse, pajamas, parrot","mouse, elephant, parrot","Input: sock, elephant, mouse, pajamas, parrot Answer: mouse, elephant, parrot
"
"truck, dolphin, train, goat, lion","dolphin, lion, goat","Input: truck, dolphin, train, goat, lion Answer: dolphin, lion, goat
"
"pear, egg, mouse, zebra, bee, lizard, green","zebra, mouse, bee, lizard","Input: pear, egg, mouse, zebra, bee, lizard, green Answer: zebra, mouse, bee, lizard
"
"photographer, pink, snake, duck, whale","snake, duck, whale","Input: photographer, pink, snake, duck, whale Answer: snake, duck, whale
"
"dolphin, bat, jellyfish, helicopter, green, bee, pajamas","dolphin, bat, jellyfish, bee","Input: dolphin, bat, jellyfish, helicopter, green, bee, pajamas Answer: dolphin, bat, jellyfish, bee
"
"plane, helicopter, orange, fly, hippo, spider, tortoise","tortoise, spider, hippo, fly","Input: plane, helicopter, orange, fly, hippo, spider, tortoise Answer: tortoise, spider, hippo, fly
"
"mouse, helicopter, jellyfish, mechanic, monkey","mouse, monkey, jellyfish","Input: mouse, helicopter, jellyfish, mechanic, monkey Answer: mouse, monkey, jellyfish
"
"elephant, parrot, olives, whale, burger, fly","fly, parrot, whale, elephant","Input: elephant, parrot, olives, whale, burger, fly Answer: fly, parrot, whale, elephant
"
"duck, jacket, tiger, mouse, ambulance","mouse, tiger, duck","Input: duck, jacket, tiger, mouse, ambulance Answer: mouse, tiger, duck
"
"duck, jellyfish, hat, rabbit, monkey, skirt","monkey, duck, rabbit, jellyfish","Input: duck, jellyfish, hat, rabbit, monkey, skirt Answer: monkey, duck, rabbit, jellyfish
"
"tortoise, jellyfish, glove, camel, designer","camel, jellyfish, tortoise","Input: tortoise, jellyfish, glove, camel, designer Answer: camel, jellyfish, tortoise
"
"camel, elephant, octopus, red, designer","octopus, camel, elephant","Input: camel, elephant, octopus, red, designer Answer: octopus, camel, elephant
"
"train, doctor, dolphin, gold, horse, swan","dolphin, horse, swan","Input: train, doctor, dolphin, gold, horse, swan Answer: dolphin, horse, swan
"
"whale, hat, snail, dolphin, journalist","dolphin, whale, snail","Input: whale, hat, snail, dolphin, journalist Answer: dolphin, whale, snail
"
"sheep, truck, rabbit, dentist, bat, shark","rabbit, sheep, shark, bat","Input: sheep, truck, rabbit, dentist, bat, shark Answer: rabbit, sheep, shark, bat
"
"pajamas, octopus, ship, train, spider, monkey","octopus, spider, monkey","Input: pajamas, octopus, ship, train, spider, monkey Answer: octopus, spider, monkey
"
"businesswoman, giraffe, candy, sweater, camel, tortoise","giraffe, tortoise, camel","Input: businesswoman, giraffe, candy, sweater, camel, tortoise Answer: giraffe, tortoise, camel
"
"spaceship, brown, spider, helicopter, hippo, cat","spider, hippo, cat","Input: spaceship, brown, spider, helicopter, hippo, cat Answer: spider, hippo, cat
"
"train, chocolate, panda, butterfly, donkey","panda, donkey, butterfly","Input: train, chocolate, panda, butterfly, donkey Answer: panda, donkey, butterfly
"
"snake, journalist, dress, sheep, spider, butterfly, skirt","spider, snake, sheep, butterfly","Input: snake, journalist, dress, sheep, spider, butterfly, skirt Answer: spider, snake, sheep, butterfly
"
"duck, octopus, elephant, actor, potato, rabbit","rabbit, octopus, duck, elephant","Input: duck, octopus, elephant, actor, potato, rabbit Answer: rabbit, octopus, duck, elephant
"
"tortoise, mouse, apple, journalist, octopus, red","octopus, mouse, tortoise","Input: tortoise, mouse, apple, journalist, octopus, red Answer: octopus, mouse, tortoise
"
"panda, giraffe, rice, yellow, snail, shirt","snail, panda, giraffe","Input: panda, giraffe, rice, yellow, snail, shirt Answer: snail, panda, giraffe
"
"penguin, whale, red, helicopter, shark","shark, whale, penguin","Input: penguin, whale, red, helicopter, shark Answer: shark, whale, penguin
"
"jacket, octopus, snake, shark, green, nurse","snake, octopus, shark","Input: jacket, octopus, snake, shark, green, nurse Answer: snake, octopus, shark
"
"pasta, snail, plane, jellyfish, donkey, horse","jellyfish, horse, snail, donkey","Input: pasta, snail, plane, jellyfish, donkey, horse Answer: jellyfish, horse, snail, donkey
"
"butterfly, taxi, hippo, sandwich, whale, lizard","whale, butterfly, lizard, hippo","Input: butterfly, taxi, hippo, sandwich, whale, lizard Answer: whale, butterfly, lizard, hippo
"
"jellyfish, journalist, plane, train, tortoise, rabbit","tortoise, rabbit, jellyfish","Input: jellyfish, journalist, plane, train, tortoise, rabbit Answer: tortoise, rabbit, jellyfish
"
"swimsuit, purple, tiger, dolphin, fly, apple","tiger, dolphin, fly","Input: swimsuit, purple, tiger, dolphin, fly, apple Answer: tiger, dolphin, fly
"
"gold, cat, teacher, mouse, hippo, trousers, tortoise","tortoise, hippo, cat, mouse","Input: gold, cat, teacher, mouse, hippo, trousers, tortoise Answer: tortoise, hippo, cat, mouse
"
"pink, cookie, donkey, tortoise, banana, elephant, horse","donkey, tortoise, horse, elephant","Input: pink, cookie, donkey, tortoise, banana, elephant, horse Answer: donkey, tortoise, horse, elephant
"
"white, ambulance, elephant, bat, dentist, donkey","donkey, bat, elephant","Input: white, ambulance, elephant, bat, dentist, donkey Answer: donkey, bat, elephant
"
"elephant, ship, horse, truck, giraffe, pasta","horse, giraffe, elephant","Input: elephant, ship, horse, truck, giraffe, pasta Answer: horse, giraffe, elephant
"
"blue, spider, lion, hat, salad, hippo","spider, hippo, lion","Input: blue, spider, lion, hat, salad, hippo Answer: spider, hippo, lion
"
"monkey, bus, bee, snail, strawberry, yellow","bee, monkey, snail","Input: monkey, bus, bee, snail, strawberry, yellow Answer: bee, monkey, snail
"
"cat, scarf, dress, duck, penguin, whale","penguin, whale, duck, cat","Input: cat, scarf, dress, duck, penguin, whale Answer: penguin, whale, duck, cat
"
"nurse, butterfly, pea, snail, skirt, mouse","snail, mouse, butterfly","Input: nurse, butterfly, pea, snail, skirt, mouse Answer: snail, mouse, butterfly
"
"snail, swimsuit, bat, mechanic, vegetable, frog","snail, bat, frog","Input: snail, swimsuit, bat, mechanic, vegetable, frog Answer: snail, bat, frog
"
"panda, tiger, penguin, strawberry, shirt, bean, elephant","penguin, tiger, elephant, panda","Input: panda, tiger, penguin, strawberry, shirt, bean, elephant Answer: penguin, tiger, elephant, panda
"
"train, hippo, elephant, snail, mouse, sausage","snail, elephant, hippo, mouse","Input: train, hippo, elephant, snail, mouse, sausage Answer: snail, elephant, hippo, mouse
"
"fly, pink, elephant, shirt, snake, bread, bee","bee, snake, fly, elephant","Input: fly, pink, elephant, shirt, snake, bread, bee Answer: bee, snake, fly, elephant
"
"camel, car, butterfly, panda, lemon","panda, camel, butterfly","Input: camel, car, butterfly, panda, lemon Answer: panda, camel, butterfly
"
"duck, lizard, panda, hat, lion, sweater","duck, lizard, lion, panda","Input: duck, lizard, panda, hat, lion, sweater Answer: duck, lizard, lion, panda
"
"sandwich, waiter, monkey, penguin, zebra","zebra, monkey, penguin","Input: sandwich, waiter, monkey, penguin, zebra Answer: zebra, monkey, penguin
"
"hippo, swan, cook, swimsuit, snake, brown","snake, hippo, swan","Input: hippo, swan, cook, swimsuit, snake, brown Answer: snake, hippo, swan
"
"gray, camel, shark, bee, candy, parrot","bee, shark, camel, parrot","Input: gray, camel, shark, bee, candy, parrot Answer: bee, shark, camel, parrot
"
"frog, engineer, lemon, mouse, sweater, giraffe, swan","giraffe, frog, swan, mouse","Input: frog, engineer, lemon, mouse, sweater, giraffe, swan Answer: giraffe, frog, swan, mouse
"
"ambulance, butterfly, fly, helicopter, bee","bee, butterfly, fly","Input: ambulance, butterfly, fly, helicopter, bee Answer: bee, butterfly, fly
"
"apple, parrot, hippo, motorway, elephant","parrot, elephant, hippo","Input: apple, parrot, hippo, motorway, elephant Answer: parrot, elephant, hippo
"
"rice, panda, rabbit, tiger, sock, mouse","mouse, tiger, panda, rabbit","Input: rice, panda, rabbit, tiger, sock, mouse Answer: mouse, tiger, panda, rabbit
"
"horse, sheep, tiger, tractor, sock","horse, tiger, sheep","Input: horse, sheep, tiger, tractor, sock Answer: horse, tiger, sheep
"
"nurse, cook, lizard, dolphin, rabbit, sheep","rabbit, lizard, dolphin, sheep","Input: nurse, cook, lizard, dolphin, rabbit, sheep Answer: rabbit, lizard, dolphin, sheep
"
"dolphin, swimsuit, cat, monkey, brown, whale","whale, monkey, dolphin, cat","Input: dolphin, swimsuit, cat, monkey, brown, whale Answer: whale, monkey, dolphin, cat
"
"gold, tiger, cat, snail, truck, rabbit, rice","rabbit, cat, snail, tiger","Input: gold, tiger, cat, snail, truck, rabbit, rice Answer: rabbit, cat, snail, tiger
"
"dolphin, elephant, shark, ship, businessman, pink","elephant, shark, dolphin","Input: dolphin, elephant, shark, ship, businessman, pink Answer: elephant, shark, dolphin
"
"tortoise, donkey, shark, gray, designer, dolphin, taxi","shark, tortoise, dolphin, donkey","Input: tortoise, donkey, shark, gray, designer, dolphin, taxi Answer: shark, tortoise, dolphin, donkey
"
"donkey, chicken, ship, zebra, candy, tortoise","donkey, tortoise, zebra, chicken","Input: donkey, chicken, ship, zebra, candy, tortoise Answer: donkey, tortoise, zebra, chicken
"
"jeans, penguin, actor, fly, olives, elephant, horse","penguin, fly, elephant, horse","Input: jeans, penguin, actor, fly, olives, elephant, horse Answer: penguin, fly, elephant, horse
"
"chicken, truck, gold, spider, hat, panda","spider, panda, chicken","Input: chicken, truck, gold, spider, hat, panda Answer: spider, panda, chicken
"
"truck, snail, panda, penguin, bus, camel","camel, snail, penguin, panda","Input: truck, snail, panda, penguin, bus, camel Answer: camel, snail, penguin, panda
"
"whale, belt, lizard, spaceship, spider, green, swan","lizard, whale, swan, spider","Input: whale, belt, lizard, spaceship, spider, green, swan Answer: lizard, whale, swan, spider
"
"shirt, duck, tortoise, pajamas, rabbit, lizard, trousers","rabbit, tortoise, duck, lizard","Input: shirt, duck, tortoise, pajamas, rabbit, lizard, trousers Answer: rabbit, tortoise, duck, lizard
"
"tiger, white, lemon, sandwich, mouse, octopus, lion","tiger, octopus, lion, mouse","Input: tiger, white, lemon, sandwich, mouse, octopus, lion Answer: tiger, octopus, lion, mouse
"
"sock, dolphin, skirt, bat, rabbit","dolphin, bat, rabbit","Input: sock, dolphin, skirt, bat, rabbit Answer: dolphin, bat, rabbit
"
"sheep, snake, parrot, white, pasta, gold","sheep, parrot, snake","Input: sheep, snake, parrot, white, pasta, gold Answer: sheep, parrot, snake
"
"red, designer, giraffe, donkey, duck","duck, giraffe, donkey","Input: red, designer, giraffe, donkey, duck Answer: duck, giraffe, donkey
"
"horse, snail, camel, cook, actor","camel, horse, snail","Input: horse, snail, camel, cook, actor Answer: camel, horse, snail
"
"whale, blue, horse, plane, jellyfish, waiter","horse, jellyfish, whale","Input: whale, blue, horse, plane, jellyfish, waiter Answer: horse, jellyfish, whale
"
"giraffe, swan, zebra, purple, doctor","giraffe, zebra, swan","Input: giraffe, swan, zebra, purple, doctor Answer: giraffe, zebra, swan
"
"zebra, tortoise, kiwi, camel, dolphin, shirt","zebra, tortoise, dolphin, camel","Input: zebra, tortoise, kiwi, camel, dolphin, shirt Answer: zebra, tortoise, dolphin, camel
"
"businesswoman, hippo, chicken, fly, tortoise, tractor","tortoise, fly, hippo, chicken","Input: businesswoman, hippo, chicken, fly, tortoise, tractor Answer: tortoise, fly, hippo, chicken
"
"butterfly, bus, parrot, soup, chicken, milk","butterfly, chicken, parrot","Input: butterfly, bus, parrot, soup, chicken, milk Answer: butterfly, chicken, parrot
"
"penguin, ambulance, zebra, whale, lemon","zebra, whale, penguin","Input: penguin, ambulance, zebra, whale, lemon Answer: zebra, whale, penguin
"
"shoe, snake, elephant, gold, bat, monkey","bat, elephant, snake, monkey","Input: shoe, snake, elephant, gold, bat, monkey Answer: bat, elephant, snake, monkey
"
"honey, horse, jacket, jellyfish, donkey","jellyfish, horse, donkey","Input: honey, horse, jacket, jellyfish, donkey Answer: jellyfish, horse, donkey
"
"mechanic, zebra, snake, whale, parrot, pasta, carrot","whale, snake, parrot, zebra","Input: mechanic, zebra, snake, whale, parrot, pasta, carrot Answer: whale, snake, parrot, zebra
"
"snail, ship, bus, lion, mouse","lion, snail, mouse","Input: snail, ship, bus, lion, mouse Answer: lion, snail, mouse
"
"cook, camel, butterfly, orange, zebra, nurse, tortoise","tortoise, camel, butterfly, zebra","Input: cook, camel, butterfly, orange, zebra, nurse, tortoise Answer: tortoise, camel, butterfly, zebra
"
"tortoise, vegetable, camel, candy, butterfly","butterfly, camel, tortoise","Input: tortoise, vegetable, camel, candy, butterfly Answer: butterfly, camel, tortoise
"
"hat, camel, shark, cat, truck, dolphin","dolphin, cat, shark, camel","Input: hat, camel, shark, cat, truck, dolphin Answer: dolphin, cat, shark, camel
"
"camel, dress, swan, watermelon, octopus, tractor","camel, octopus, swan","Input: camel, dress, swan, watermelon, octopus, tractor Answer: camel, octopus, swan
"
"panda, truck, shark, dress, goat, plane, cat","goat, shark, cat, panda","Input: panda, truck, shark, dress, goat, plane, cat Answer: goat, shark, cat, panda
"
"pineapple, penguin, purple, donkey, lizard","donkey, lizard, penguin","Input: pineapple, penguin, purple, donkey, lizard Answer: donkey, lizard, penguin
"
"gray, lizard, frog, gold, bee","lizard, frog, bee","Input: gray, lizard, frog, gold, bee Answer: lizard, frog, bee
"
"sheep, photographer, goat, motorway, pineapple, spider","goat, sheep, spider","Input: sheep, photographer, goat, motorway, pineapple, spider Answer: goat, sheep, spider
"
"donkey, tractor, bee, chicken, spaceship, sock","bee, donkey, chicken","Input: donkey, tractor, bee, chicken, spaceship, sock Answer: bee, donkey, chicken
"
"giraffe, skirt, spider, horse, shark, train","horse, giraffe, spider, shark","Input: giraffe, skirt, spider, horse, shark, train Answer: horse, giraffe, spider, shark
"
"zebra, donkey, spider, kiwi, sock","zebra, donkey, spider","Input: zebra, donkey, spider, kiwi, sock Answer: zebra, donkey, spider
"
"lizard, teacher, actor, giraffe, bee, shoe","giraffe, bee, lizard","Input: lizard, teacher, actor, giraffe, bee, shoe Answer: giraffe, bee, lizard
"
"egg, snake, monkey, banana, donkey, cat, gold","cat, snake, donkey, monkey","Input: egg, snake, monkey, banana, donkey, cat, gold Answer: cat, snake, donkey, monkey
"
"donkey, red, horse, belt, engineer, camel","camel, donkey, horse","Input: donkey, red, horse, belt, engineer, camel Answer: camel, donkey, horse
"
"white, vegetable, swimsuit, sheep, parrot, hippo","parrot, sheep, hippo","Input: white, vegetable, swimsuit, sheep, parrot, hippo Answer: parrot, sheep, hippo
"
"red, zebra, yoghurt, octopus, monkey, lizard, helicopter","octopus, lizard, monkey, zebra","Input: red, zebra, yoghurt, octopus, monkey, lizard, helicopter Answer: octopus, lizard, monkey, zebra
"
"nurse, bus, butterfly, snail, parrot, jellyfish","snail, parrot, butterfly, jellyfish","Input: nurse, bus, butterfly, snail, parrot, jellyfish Answer: snail, parrot, butterfly, jellyfish
"
"train, photographer, butterfly, cat, chicken, tortoise","tortoise, cat, butterfly, chicken","Input: train, photographer, butterfly, cat, chicken, tortoise Answer: tortoise, cat, butterfly, chicken
"
"goat, butterfly, mouse, jeans, tiger, helicopter","goat, butterfly, tiger, mouse","Input: goat, butterfly, mouse, jeans, tiger, helicopter Answer: goat, butterfly, tiger, mouse
"
"panda, banana, tortoise, dolphin, spider, kiwi, ship","tortoise, dolphin, panda, spider","Input: panda, banana, tortoise, dolphin, spider, kiwi, ship Answer: tortoise, dolphin, panda, spider
"
"penguin, red, zebra, car, ambulance, frog, octopus","octopus, zebra, penguin, frog","Input: penguin, red, zebra, car, ambulance, frog, octopus Answer: octopus, zebra, penguin, frog
"
"sheep, nurse, red, frog, swan, snake, businesswoman","snake, swan, frog, sheep","Input: sheep, nurse, red, frog, swan, snake, businesswoman Answer: snake, swan, frog, sheep
"
"pineapple, red, hippo, butterfly, chicken","butterfly, hippo, chicken","Input: pineapple, red, hippo, butterfly, chicken Answer: butterfly, hippo, chicken
"
