input,output,text
uncle,Onkel,"Input: uncle Answer: Onkel
"
parliament,Parlament,"Input: parliament Answer: Parlament
"
sun,Sonne,"Input: sun Answer: Sonne
"
precipitation,Präzipitation,"Input: precipitation Answer: Präzipitation
"
slavery,Sklaverei,"Input: slavery Answer: Sklaverei
"
tube,Rohr,"Input: tube Answer: Rohr
"
radiation,Strahlung,"Input: radiation Answer: Strahlung
"
virus,Computervirus,"Input: virus Answer: Computervirus
"
contribution,Beitrag,"Input: contribution Answer: Beitrag
"
earthquake,Erdbeben,"Input: earthquake Answer: Erdbeben
"
scholar,Gelehrte,"Input: scholar Answer: Gelehrte
"
songwriter,Songwriter,"Input: songwriter Answer: Songwriter
"
debt,Schulden,"Input: debt Answer: Schulden
"
ticket,Ticket,"Input: ticket Answer: Ticket
"
frequency,Häufigkeit,"Input: frequency Answer: Häufigkeit
"
coat,Beschichtung,"Input: coat Answer: Beschichtung
"
destroyer,Zerstörer,"Input: destroyer Answer: Zerstörer
"
doctor,Doktor,"Input: doctor Answer: Doktor
"
profit,Gewinn,"Input: profit Answer: Gewinn
"
trust,Vertrauen,"Input: trust Answer: Vertrauen
"
touch,Berührung,"Input: touch Answer: Berührung
"
ballad,Ballade,"Input: ballad Answer: Ballade
"
bay,Golf,"Input: bay Answer: Golf
"
investment,Investition,"Input: investment Answer: Investition
"
cannon,Kanone,"Input: cannon Answer: Kanone
"
voting,Abstimmung,"Input: voting Answer: Abstimmung
"
trough,Trog,"Input: trough Answer: Trog
"
photography,Fotografie,"Input: photography Answer: Fotografie
"
parody,Parodie,"Input: parody Answer: Parodie
"
phrase,Redewendung,"Input: phrase Answer: Redewendung
"
trail,Spur,"Input: trail Answer: Spur
"
reduction,Reduktion,"Input: reduction Answer: Reduktion
"
ruler,Lineal,"Input: ruler Answer: Lineal
"
confidence,Zuversicht,"Input: confidence Answer: Zuversicht
"
shoulder,Schulter,"Input: shoulder Answer: Schulter
"
survival,Überleben,"Input: survival Answer: Überleben
"
signature,Unterschrift,"Input: signature Answer: Unterschrift
"
communist,Kommunist,"Input: communist Answer: Kommunist
"
uranium,Uran,"Input: uranium Answer: Uran
"
melody,Melodie,"Input: melody Answer: Melodie
"
copper,Kupfer,"Input: copper Answer: Kupfer
"
wish,Wunsch,"Input: wish Answer: Wunsch
"
minority,Minderheit,"Input: minority Answer: Minderheit
"
document,Unterlagen,"Input: document Answer: Unterlagen
"
instrument,Instrument,"Input: instrument Answer: Instrument
"
revolt,Revolte,"Input: revolt Answer: Revolte
"
tip,Spitze,"Input: tip Answer: Spitze
"
escort,Eskorte,"Input: escort Answer: Eskorte
"
programming,Programmierung,"Input: programming Answer: Programmierung
"
conservation,Schutz,"Input: conservation Answer: Schutz
"
sky,Luft,"Input: sky Answer: Luft
"
representation,Repräsentation,"Input: representation Answer: Repräsentation
"
hole,Loch,"Input: hole Answer: Loch
"
prisoner,Gefangener,"Input: prisoner Answer: Gefangener
"
autumn,Herbst,"Input: autumn Answer: Herbst
"
stream,Strom,"Input: stream Answer: Strom
"
abuse,Missbrauch,"Input: abuse Answer: Missbrauch
"
chair,Vorsitzender,"Input: chair Answer: Vorsitzender
"
sample,Probe,"Input: sample Answer: Probe
"
warfare,Kriegsführung,"Input: warfare Answer: Kriegsführung
"
rivalry,Rivalität,"Input: rivalry Answer: Rivalität
"
biographer,Biograf,"Input: biographer Answer: Biograf
"
waste,Verfall,"Input: waste Answer: Verfall
"
experiment,Experiment,"Input: experiment Answer: Experiment
"
guide,Reiseleiter,"Input: guide Answer: Reiseleiter
"
medicine,Medizin,"Input: medicine Answer: Medizin
"
participation,Partizipation,"Input: participation Answer: Partizipation
"
slave,Sklave,"Input: slave Answer: Sklave
"
transportation,Beförderung,"Input: transportation Answer: Beförderung
"
liquid,Flüssigkeit,"Input: liquid Answer: Flüssigkeit
"
institution,Institution,"Input: institution Answer: Institution
"
parent,Elternteil,"Input: parent Answer: Elternteil
"
salary,Gehalt,"Input: salary Answer: Gehalt
"
recovery,Wiedererlangung,"Input: recovery Answer: Wiedererlangung
"
count,Graf,"Input: count Answer: Graf
"
doubt,Zweifel,"Input: doubt Answer: Zweifel
"
revolution,Revolution,"Input: revolution Answer: Revolution
"
cinema,Kino,"Input: cinema Answer: Kino
"
cloud,Wolke,"Input: cloud Answer: Wolke
"
drummer,Schlagzeuger,"Input: drummer Answer: Schlagzeuger
"
cabinet,Kabinett,"Input: cabinet Answer: Kabinett
"
significance,Bedeutung,"Input: significance Answer: Bedeutung
"
neighborhood,Nachbarschaft,"Input: neighborhood Answer: Nachbarschaft
"
compound,Mischung,"Input: compound Answer: Mischung
"
legend,Legende,"Input: legend Answer: Legende
"
jump,Sprung,"Input: jump Answer: Sprung
"
inclusion,Einschluss,"Input: inclusion Answer: Einschluss
"
tale,Märchen,"Input: tale Answer: Märchen
"
wealth,Fülle,"Input: wealth Answer: Fülle
"
mate,Mate,"Input: mate Answer: Mate
"
journal,Tagebuch,"Input: journal Answer: Tagebuch
"
grandfather,Großvater,"Input: grandfather Answer: Großvater
"
summit,Gipfeltreffen,"Input: summit Answer: Gipfeltreffen
"
descent,Herkunft,"Input: descent Answer: Herkunft
"
gender,Geschlecht,"Input: gender Answer: Geschlecht
"
sentence,Urteil,"Input: sentence Answer: Urteil
"
beauty,Schönheit,"Input: beauty Answer: Schönheit
"
heritage,Geburtsrecht,"Input: heritage Answer: Geburtsrecht
"
altitude,Höhe,"Input: altitude Answer: Höhe
"
trend,Trend,"Input: trend Answer: Trend
"
presentation,Vortrag,"Input: presentation Answer: Vortrag
"
agriculture,Landwirtschaft,"Input: agriculture Answer: Landwirtschaft
"
resident,Assistentarzt,"Input: resident Answer: Assistentarzt
"
sailing,Segeln,"Input: sailing Answer: Segeln
"
intervention,Intervention,"Input: intervention Answer: Intervention
"
fame,Ruhm,"Input: fame Answer: Ruhm
"
tribe,Stamm,"Input: tribe Answer: Stamm
"
mythology,Mythologie,"Input: mythology Answer: Mythologie
"
wine,Wein,"Input: wine Answer: Wein
"
confusion,Verwirrung,"Input: confusion Answer: Verwirrung
"
error,Fehler,"Input: error Answer: Fehler
"
answer,Antwort,"Input: answer Answer: Antwort
"
worship,Verehrung,"Input: worship Answer: Verehrung
"
fate,Schicksal,"Input: fate Answer: Schicksal
"
sight,Sehvermögen,"Input: sight Answer: Sehvermögen
"
jurisdiction,Jurisdiktion,"Input: jurisdiction Answer: Jurisdiktion
"
knee,Knie,"Input: knee Answer: Knie
"
observation,Beobachtung,"Input: observation Answer: Beobachtung
"
interaction,Interaktion,"Input: interaction Answer: Interaktion
"
voyage,Reise,"Input: voyage Answer: Reise
"
sculpture,Bildhauerkunst,"Input: sculpture Answer: Bildhauerkunst
"
principle,Prinzip,"Input: principle Answer: Prinzip
"
demo,Demonstration,"Input: demo Answer: Demonstration
"
fossil,Fossil,"Input: fossil Answer: Fossil
"
streak,Schliere,"Input: streak Answer: Schliere
"
lifetime,Leben,"Input: lifetime Answer: Leben
"
infrastructure,Infrastruktur,"Input: infrastructure Answer: Infrastruktur
"
fee,Gebühr,"Input: fee Answer: Gebühr
"
disturbance,Störung,"Input: disturbance Answer: Störung
"
gift,Geschenk,"Input: gift Answer: Geschenk
"
variation,Variation,"Input: variation Answer: Variation
"
tag,Tag,"Input: tag Answer: Tag
"
holiday,Urlaub,"Input: holiday Answer: Urlaub
"
impression,Eindruck,"Input: impression Answer: Eindruck
"
pack,Pack,"Input: pack Answer: Pack
"
shock,Schock,"Input: shock Answer: Schock
"
tape,Klebeband,"Input: tape Answer: Klebeband
"
stretch,Strecken,"Input: stretch Answer: Strecken
"
divorce,Scheidung,"Input: divorce Answer: Scheidung
"
motor,Motor,"Input: motor Answer: Motor
"
pursuit,Verfolgung,"Input: pursuit Answer: Verfolgung
"
fortress,Festung,"Input: fortress Answer: Festung
"
manuscript,Handschrift,"Input: manuscript Answer: Handschrift
"
teammate,Teamkollege,"Input: teammate Answer: Teamkollege
"
gate,Tor,"Input: gate Answer: Tor
"
dinner,Futter,"Input: dinner Answer: Futter
"
bypass,Umgehung,"Input: bypass Answer: Umgehung
"
chemistry,Chemie,"Input: chemistry Answer: Chemie
"
handling,Hehlerei,"Input: handling Answer: Hehlerei
"
guy,Typen,"Input: guy Answer: Typen
"
mixture,Mischung,"Input: mixture Answer: Mischung
"
census,Zensus,"Input: census Answer: Zensus
"
velocity,Geschwindigkeit,"Input: velocity Answer: Geschwindigkeit
"
examination,Prüfung,"Input: examination Answer: Prüfung
"
lift,Auftrieb,"Input: lift Answer: Auftrieb
"
trailer,Anhänger,"Input: trailer Answer: Anhänger
"
pitcher,Krug,"Input: pitcher Answer: Krug
"
skill,Geschicklichkeit,"Input: skill Answer: Geschicklichkeit
"
sword,Schwertkämpfer,"Input: sword Answer: Schwertkämpfer
"
net,Netz,"Input: net Answer: Netz
"
cable,Kabel,"Input: cable Answer: Kabel
"
uniform,Uniform,"Input: uniform Answer: Uniform
"
bombardment,Bombardierung,"Input: bombardment Answer: Bombardierung
"
costume,Kostüm,"Input: costume Answer: Kostüm
"
tissue,Gewebe,"Input: tissue Answer: Gewebe
"
prototype,Prototyp,"Input: prototype Answer: Prototyp
"
celebration,Feier,"Input: celebration Answer: Feier
"
tornado,Tornado,"Input: tornado Answer: Tornado
"
promise,Versprechen,"Input: promise Answer: Versprechen
"
laboratory,Labor,"Input: laboratory Answer: Labor
"
craft,Handwerker,"Input: craft Answer: Handwerker
"
dozen,Dutzende,"Input: dozen Answer: Dutzende
"
separation,Trennung,"Input: separation Answer: Trennung
"
feud,Fehde,"Input: feud Answer: Fehde
"
chest,Kommode,"Input: chest Answer: Kommode
"
revival,Erweckung,"Input: revival Answer: Erweckung
"
nickname,Beiname,"Input: nickname Answer: Beiname
"
politician,Politiker,"Input: politician Answer: Politiker
"
consumption,Schwindsucht,"Input: consumption Answer: Schwindsucht
"
cup,Pokal,"Input: cup Answer: Pokal
"
handle,Griff,"Input: handle Answer: Griff
"
harbour,Hafen,"Input: harbour Answer: Hafen
"
biography,Biografie,"Input: biography Answer: Biografie
"
deputy,Deputierter,"Input: deputy Answer: Deputierter
"
lighter,Leichter,"Input: lighter Answer: Leichter
"
moon,Mond,"Input: moon Answer: Mond
"
usage,Brauch,"Input: usage Answer: Brauch
"
evacuation,Evakuierung,"Input: evacuation Answer: Evakuierung
"
clock,Taktsignal,"Input: clock Answer: Taktsignal
"
exile,Exilant,"Input: exile Answer: Exilant
"
seed,Samen,"Input: seed Answer: Samen
"
lawsuit,Gerichtsverfahren,"Input: lawsuit Answer: Gerichtsverfahren
"
cathedral,Kathedrale,"Input: cathedral Answer: Kathedrale
"
relation,Relation,"Input: relation Answer: Relation
"
speculation,Spekulation,"Input: speculation Answer: Spekulation
"
intent,Absicht,"Input: intent Answer: Absicht
"
debris,Trümmer,"Input: debris Answer: Trümmer
"
sleep,Schlaf,"Input: sleep Answer: Schlaf
"
decrease,Verringerung,"Input: decrease Answer: Verringerung
"
mechanism,Mechanismus,"Input: mechanism Answer: Mechanismus
"
nose,Nase,"Input: nose Answer: Nase
"
vicinity,Nachbarschaft,"Input: vicinity Answer: Nachbarschaft
"
killer,Töter,"Input: killer Answer: Töter
"
humanity,Humanität,"Input: humanity Answer: Humanität
"
exhibit,Beweisstück,"Input: exhibit Answer: Beweisstück
"
conversation,Konversation,"Input: conversation Answer: Konversation
"
disorder,Unordnung,"Input: disorder Answer: Unordnung
"
suspension,Aussetzung,"Input: suspension Answer: Aussetzung
"
boyfriend,Freund,"Input: boyfriend Answer: Freund
"
helicopter,Helikopter,"Input: helicopter Answer: Helikopter
"
metre,Meter,"Input: metre Answer: Meter
"
infection,Ansteckung,"Input: infection Answer: Ansteckung
"
metric,Metrik,"Input: metric Answer: Metrik
"
stress,Betonung,"Input: stress Answer: Betonung
"
taste,Geschmack,"Input: taste Answer: Geschmack
"
portrait,Portrait,"Input: portrait Answer: Portrait
"
jet,Strahl,"Input: jet Answer: Strahl
"
explanation,Erklärung,"Input: explanation Answer: Erklärung
"
acre,Morgen,"Input: acre Answer: Morgen
"
peninsula,Halbinsel,"Input: peninsula Answer: Halbinsel
"
diamond,Diamant,"Input: diamond Answer: Diamant
"
attorney,Rechtsanwalt,"Input: attorney Answer: Rechtsanwalt
"
heir,Thronerbe,"Input: heir Answer: Thronerbe
"
roadway,Fahrbahn,"Input: roadway Answer: Fahrbahn
"
truck,Lastauto,"Input: truck Answer: Lastauto
"
bowl,Schale,"Input: bowl Answer: Schale
"
user,Benutzer,"Input: user Answer: Benutzer
"
lover,Geliebter,"Input: lover Answer: Geliebter
"
closure,Closure,"Input: closure Answer: Closure
"
wheel,Rad,"Input: wheel Answer: Rad
"
suggestion,Suggestion,"Input: suggestion Answer: Suggestion
"
reporting,Berichterstattung,"Input: reporting Answer: Berichterstattung
"
proof,Beweis,"Input: proof Answer: Beweis
"
fungus,Pilz,"Input: fungus Answer: Pilz
"
conspiracy,Verschwörung,"Input: conspiracy Answer: Verschwörung
"
attraction,Attraktion,"Input: attraction Answer: Attraktion
"
faculty,Vermögen,"Input: faculty Answer: Vermögen
"
reporter,Reporter,"Input: reporter Answer: Reporter
"
romance,Romanze,"Input: romance Answer: Romanze
"
license,Lizenz,"Input: license Answer: Lizenz
"
grass,Gras,"Input: grass Answer: Gras
"
sheep,Schaf,"Input: sheep Answer: Schaf
"
publicity,Werbung,"Input: publicity Answer: Werbung
"
parking,Parken,"Input: parking Answer: Parken
"
surge,Überspannung,"Input: surge Answer: Überspannung
"
stability,Stabilität,"Input: stability Answer: Stabilität
"
noise,Rauschen,"Input: noise Answer: Rauschen
"
companion,Gefährte,"Input: companion Answer: Gefährte
"
drink,Getränk,"Input: drink Answer: Getränk
"
resignation,Rücktritt,"Input: resignation Answer: Rücktritt
"
check,Kontrolle,"Input: check Answer: Kontrolle
"
telephone,Telefon,"Input: telephone Answer: Telefon
"
cruise,Kreuzfahrt,"Input: cruise Answer: Kreuzfahrt
"
roster,Liste,"Input: roster Answer: Liste
"
comment,Kommentar,"Input: comment Answer: Kommentar
"
tune,Melodie,"Input: tune Answer: Melodie
"
paint,Farbe,"Input: paint Answer: Farbe
"
insurance,Versicherung,"Input: insurance Answer: Versicherung
"
photo,Foto,"Input: photo Answer: Foto
"
cash,Bargeld,"Input: cash Answer: Bargeld
"
creature,Geschöpf,"Input: creature Answer: Geschöpf
"
crop,Gerte,"Input: crop Answer: Gerte
"
rice,Reis,"Input: rice Answer: Reis
"
diversity,Vielfältigkeit,"Input: diversity Answer: Vielfältigkeit
"
pole,Pol,"Input: pole Answer: Pol
"
stuff,Material,"Input: stuff Answer: Material
"
scholarship,Gelehrsamkeit,"Input: scholarship Answer: Gelehrsamkeit
"
rotation,Umdrehung,"Input: rotation Answer: Umdrehung
"
pink,Nelke,"Input: pink Answer: Nelke
"
monastery,Kloster,"Input: monastery Answer: Kloster
"
reconstruction,Rekonstruktion,"Input: reconstruction Answer: Rekonstruktion
"
mill,Fabrik,"Input: mill Answer: Fabrik
"
spacecraft,Raumfahrzeug,"Input: spacecraft Answer: Raumfahrzeug
"
dual,Dual,"Input: dual Answer: Dual
"
egg,Ei,"Input: egg Answer: Ei
"
distinction,Auszeichnung,"Input: distinction Answer: Auszeichnung
"
commitment,Einweisung,"Input: commitment Answer: Einweisung
"
radius,Speiche,"Input: radius Answer: Speiche
"
labour,gebären,"Input: labour Answer: gebären
"
revenge,Rache,"Input: revenge Answer: Rache
"
exterior,Äußeres,"Input: exterior Answer: Äußeres
"
consequence,Konsequenz,"Input: consequence Answer: Konsequenz
"
expert,Experte,"Input: expert Answer: Experte
"
formula,Formel,"Input: formula Answer: Formel
"
runner,Läufer,"Input: runner Answer: Läufer
"
dust,Staub,"Input: dust Answer: Staub
"
proportion,Proportion,"Input: proportion Answer: Proportion
"
scandal,Skandal,"Input: scandal Answer: Skandal
"
shield,Schutz,"Input: shield Answer: Schutz
"
mansion,Herrenhaus,"Input: mansion Answer: Herrenhaus
"
electron,Elektron,"Input: electron Answer: Elektron
"
outcome,Ergebnis,"Input: outcome Answer: Ergebnis
"
logo,Logo,"Input: logo Answer: Logo
"
propaganda,Propaganda,"Input: propaganda Answer: Propaganda
"
transmission,Übertragung,"Input: transmission Answer: Übertragung
"
vegetation,Vegetation,"Input: vegetation Answer: Vegetation
"
rider,Reiter,"Input: rider Answer: Reiter
"
depiction,Darstellung,"Input: depiction Answer: Darstellung
"
monster,Monster,"Input: monster Answer: Monster
"
punishment,Bestrafung,"Input: punishment Answer: Bestrafung
"
custom,Zoll,"Input: custom Answer: Zoll
"
routine,Routine,"Input: routine Answer: Routine
"
worker,Arbeiterin,"Input: worker Answer: Arbeiterin
"
presidency,Präsidentschaft,"Input: presidency Answer: Präsidentschaft
"
doctrine,Doktrin,"Input: doctrine Answer: Doktrin
"
pound,Pfund,"Input: pound Answer: Pfund
"
assassination,Ermordung,"Input: assassination Answer: Ermordung
"
achievement,Errungenschaft,"Input: achievement Answer: Errungenschaft
"
payment,Zahlung,"Input: payment Answer: Zahlung
"
consciousness,Bewusstsein,"Input: consciousness Answer: Bewusstsein
"
priority,Priorität,"Input: priority Answer: Priorität
"
nephew,Neffe,"Input: nephew Answer: Neffe
"
switch,Schalter,"Input: switch Answer: Schalter
"
phenomenon,Phänomen,"Input: phenomenon Answer: Phänomen
"
width,Breite,"Input: width Answer: Breite
"
hypothesis,Hypothese,"Input: hypothesis Answer: Hypothese
"
mail,Post,"Input: mail Answer: Post
"
witness,Zeuge,"Input: witness Answer: Zeuge
"
poverty,Armut,"Input: poverty Answer: Armut
"
finance,Finanz,"Input: finance Answer: Finanz
"
awareness,Bewusstsein,"Input: awareness Answer: Bewusstsein
"
corruption,Korruption,"Input: corruption Answer: Korruption
"
curve,Kurve,"Input: curve Answer: Kurve
"
scientist,Wissenschaftler,"Input: scientist Answer: Wissenschaftler
"
flower,Blume,"Input: flower Answer: Blume
"
exploration,Erkundung,"Input: exploration Answer: Erkundung
"
bell,Klingel,"Input: bell Answer: Klingel
"
choir,Chor,"Input: choir Answer: Chor
"
shaft,Schaft,"Input: shaft Answer: Schaft
"
mystery,Rätsel,"Input: mystery Answer: Rätsel
"
villain,Bösewicht,"Input: villain Answer: Bösewicht
"
spite,Boshaftigkeit,"Input: spite Answer: Boshaftigkeit
"
cat,Säbelzahnkatze,"Input: cat Answer: Säbelzahnkatze
"
processing,Verarbeitung,"Input: processing Answer: Verarbeitung
"
requirement,Anforderung,"Input: requirement Answer: Anforderung
"
acceptance,Akzeptanz,"Input: acceptance Answer: Akzeptanz
"
horsepower,Pferdestärke,"Input: horsepower Answer: Pferdestärke
"
bond,Obligation,"Input: bond Answer: Obligation
"
navigation,Navigation,"Input: navigation Answer: Navigation
"
compromise,Kompromiss,"Input: compromise Answer: Kompromiss
"
web,Netz,"Input: web Answer: Netz
"
mood,schlechte Laune,"Input: mood Answer: schlechte Laune
"
faction,Fraktion,"Input: faction Answer: Fraktion
"
gauge,Meter,"Input: gauge Answer: Meter
"
eruption,Ausbruch,"Input: eruption Answer: Ausbruch
"
dive,Tauchen,"Input: dive Answer: Tauchen
"
goddess,Göttin,"Input: goddess Answer: Göttin
"
consensus,Konsens,"Input: consensus Answer: Konsens
"
tooth,Zahn,"Input: tooth Answer: Zahn
"
variant,Variante,"Input: variant Answer: Variante
"
monarch,Monarch,"Input: monarch Answer: Monarch
"
grid,Gitter,"Input: grid Answer: Gitter
"
loyalty,Treue,"Input: loyalty Answer: Treue
"
cotton,Baumwolle,"Input: cotton Answer: Baumwolle
"
battlefield,Schlachtfeld,"Input: battlefield Answer: Schlachtfeld
"
assessment,Bewertung,"Input: assessment Answer: Bewertung
"
seal,Siegel,"Input: seal Answer: Siegel
"
wire,Draht,"Input: wire Answer: Draht
"
highlight,Highlight,"Input: highlight Answer: Highlight
"
reader,Leser,"Input: reader Answer: Leser
"
flesh,Fleisch,"Input: flesh Answer: Fleisch
"
sheet,Blatt,"Input: sheet Answer: Blatt
"
referee,Rezensent,"Input: referee Answer: Rezensent
"
declaration,Erklärung,"Input: declaration Answer: Erklärung
"
missile,Flugkörper,"Input: missile Answer: Flugkörper
"
airfield,Flugplatz,"Input: airfield Answer: Flugplatz
"
discipline,Disziplin,"Input: discipline Answer: Disziplin
"
mistake,Fehler,"Input: mistake Answer: Fehler
"
sacrifice,Opfer,"Input: sacrifice Answer: Opfer
"
gallery,Galerie,"Input: gallery Answer: Galerie
"
interference,Störung,"Input: interference Answer: Störung
"
audition,Vorsingen,"Input: audition Answer: Vorsingen
"
harm,Schaden,"Input: harm Answer: Schaden
"
frigate,Fregatte,"Input: frigate Answer: Fregatte
"
expense,Verlust,"Input: expense Answer: Verlust
"
syndrome,Syndrom,"Input: syndrome Answer: Syndrom
"
troop,Truppen,"Input: troop Answer: Truppen
"
supporter,Schildhalter,"Input: supporter Answer: Schildhalter
"
machinery,Maschinerie,"Input: machinery Answer: Maschinerie
"
migration,Migration,"Input: migration Answer: Migration
"
locomotive,Lokomotive,"Input: locomotive Answer: Lokomotive
"
stroke,Schlag,"Input: stroke Answer: Schlag
"
custody,Sorgerecht,"Input: custody Answer: Sorgerecht
"
shopping,Einkaufen,"Input: shopping Answer: Einkaufen
"
hunt,Jagd,"Input: hunt Answer: Jagd
"
proximity,Nähe,"Input: proximity Answer: Nähe
"
joke,Witz,"Input: joke Answer: Witz
"
currency,Währung,"Input: currency Answer: Währung
"
bore,Bohrung,"Input: bore Answer: Bohrung
"
whale,Wal,"Input: whale Answer: Wal
"
beer,Bier,"Input: beer Answer: Bier
"
rocket,Rakete,"Input: rocket Answer: Rakete
"
aviation,Luftfahrt,"Input: aviation Answer: Luftfahrt
"
spell,kurze Periode,"Input: spell Answer: kurze Periode
"
gathering,Zusammenkunft,"Input: gathering Answer: Zusammenkunft
"
cylinder,Zylinder,"Input: cylinder Answer: Zylinder
"
cave,Höhle,"Input: cave Answer: Höhle
"
leaf,Blatt,"Input: leaf Answer: Blatt
"
stick,Stock,"Input: stick Answer: Stock
"
installation,Installation,"Input: installation Answer: Installation
"
massacre,Massaker,"Input: massacre Answer: Massaker
"
editing,Bearbeitung,"Input: editing Answer: Bearbeitung
"
tourism,Tourismus,"Input: tourism Answer: Tourismus
"
gravity,Bedenklichkeit,"Input: gravity Answer: Bedenklichkeit
"
therapy,Therapie,"Input: therapy Answer: Therapie
"
widow,Hurenkind,"Input: widow Answer: Hurenkind
"
hook,Haken,"Input: hook Answer: Haken
"
milk,Milch,"Input: milk Answer: Milch
"
transit,Theodolit,"Input: transit Answer: Theodolit
"
cooperation,Zusammenarbeit,"Input: cooperation Answer: Zusammenarbeit
"
captivity,Gefangenschaft,"Input: captivity Answer: Gefangenschaft
"
gear,Gang,"Input: gear Answer: Gang
"
corridor,Korridor,"Input: corridor Answer: Korridor
"
volcano,Vulkan,"Input: volcano Answer: Vulkan
"
shirt,Hemd,"Input: shirt Answer: Hemd
"
delegation,Delegation,"Input: delegation Answer: Delegation
"
rapper,Rapper,"Input: rapper Answer: Rapper
"
hybrid,Hybride,"Input: hybrid Answer: Hybride
"
developer,Entwickler,"Input: developer Answer: Entwickler
"
trick,Trick,"Input: trick Answer: Trick
"
jaw,Kiefer,"Input: jaw Answer: Kiefer
"
thickness,Dicke,"Input: thickness Answer: Dicke
"
photograph,Fotografie,"Input: photograph Answer: Fotografie
"
kiss,Kuss,"Input: kiss Answer: Kuss
"
operator,Operator,"Input: operator Answer: Operator
"
pregnancy,Schwangerschaft,"Input: pregnancy Answer: Schwangerschaft
"
trophy,Trophäe,"Input: trophy Answer: Trophäe
"
oak,Eiche,"Input: oak Answer: Eiche
"
file,Kartei,"Input: file Answer: Kartei
"
percussion,Perkussion,"Input: percussion Answer: Perkussion
"
acquisition,Erwerb,"Input: acquisition Answer: Erwerb
"
collision,Zusammenstoß,"Input: collision Answer: Zusammenstoß
"
kitchen,Küche,"Input: kitchen Answer: Küche
"
conjunction,Konjunktion,"Input: conjunction Answer: Konjunktion
"
scenario,Szenario,"Input: scenario Answer: Szenario
"
package,Paket,"Input: package Answer: Paket
"
substance,Substanz,"Input: substance Answer: Substanz
"
roller,Racke,"Input: roller Answer: Racke
"
tennis,Tennis,"Input: tennis Answer: Tennis
"
motorway,Autobahn,"Input: motorway Answer: Autobahn
"
petition,Petition,"Input: petition Answer: Petition
"
progression,Progression,"Input: progression Answer: Progression
"
topic,Thema,"Input: topic Answer: Thema
"
demonstration,Demonstration,"Input: demonstration Answer: Demonstration
"
erosion,Erosion,"Input: erosion Answer: Erosion
"
climbing,Kletterei,"Input: climbing Answer: Kletterei
"
suburb,Vorstadt,"Input: suburb Answer: Vorstadt
"
muzzle,Maulkorb,"Input: muzzle Answer: Maulkorb
"
plutonium,Plutonium,"Input: plutonium Answer: Plutonium
"
wound,Wunde,"Input: wound Answer: Wunde
"
monitor,Bildschirm,"Input: monitor Answer: Bildschirm
"
dawn,Dämmerung,"Input: dawn Answer: Dämmerung
"
attachment,Anlage,"Input: attachment Answer: Anlage
"
golf,Golf,"Input: golf Answer: Golf
"
grain,Körnchen,"Input: grain Answer: Körnchen
"
amendment,Zusatzartikel,"Input: amendment Answer: Zusatzartikel
"
pleasure,Vergnügen,"Input: pleasure Answer: Vergnügen
"
upgrade,Upgrade,"Input: upgrade Answer: Upgrade
"
hamlet,Hamletbarsche,"Input: hamlet Answer: Hamletbarsche
"
backup,Datensicherung,"Input: backup Answer: Datensicherung
"
stance,Einstellung,"Input: stance Answer: Einstellung
"
wreck,Wrack,"Input: wreck Answer: Wrack
"
muscle,Muskel,"Input: muscle Answer: Muskel
"
grandson,Enkelsohn,"Input: grandson Answer: Enkelsohn
"
citizen,Einwohner,"Input: citizen Answer: Einwohner
"
ensemble,Ensemble,"Input: ensemble Answer: Ensemble
"
speaker,Lautsprecher,"Input: speaker Answer: Lautsprecher
"
input,Eingabe,"Input: input Answer: Eingabe
"
item,Stück,"Input: item Answer: Stück
"
barrier,Grenze,"Input: barrier Answer: Grenze
"
rookie,Anfänger,"Input: rookie Answer: Anfänger
"
scrap,Altmaterial,"Input: scrap Answer: Altmaterial
"
layout,Einteilung,"Input: layout Answer: Einteilung
"
compensation,Kompensation,"Input: compensation Answer: Kompensation
"
darkness,Dunkelheit,"Input: darkness Answer: Dunkelheit
"
invitation,Einladung,"Input: invitation Answer: Einladung
"
notion,Neigung,"Input: notion Answer: Neigung
"
monarchy,Monarchie,"Input: monarchy Answer: Monarchie
"
midnight,Mitternacht,"Input: midnight Answer: Mitternacht
"
diary,Tagebuch,"Input: diary Answer: Tagebuch
"
consent,Zustimmung,"Input: consent Answer: Zustimmung
"
disappointment,Enttäuschung,"Input: disappointment Answer: Enttäuschung
"
employee,Arbeitnehmer,"Input: employee Answer: Arbeitnehmer
"
identification,Bezeichnung,"Input: identification Answer: Bezeichnung
"
anger,Ärger,"Input: anger Answer: Ärger
"
destination,Reiseziel,"Input: destination Answer: Reiseziel
"
inscription,Inschrift,"Input: inscription Answer: Inschrift
"
celebrity,berühmte Person,"Input: celebrity Answer: berühmte Person
"
soap,Seife,"Input: soap Answer: Seife
"
tide,Gezeiten,"Input: tide Answer: Gezeiten
"
fusion,Schmelzen,"Input: fusion Answer: Schmelzen
"
assignment,Aufgabe,"Input: assignment Answer: Aufgabe
"
mirror,Kopie,"Input: mirror Answer: Kopie
"
physician,Arzt,"Input: physician Answer: Arzt
"
testimony,Zeugnis,"Input: testimony Answer: Zeugnis
"
accuracy,Genauigkeit,"Input: accuracy Answer: Genauigkeit
"
cartoon,Zeichentrickfilm,"Input: cartoon Answer: Zeichentrickfilm
"
arcade,Spielhalle,"Input: arcade Answer: Spielhalle
"
drainage,Drainage,"Input: drainage Answer: Drainage
"
