input,output,text
manuscript,manuscrito,"Input: manuscript Answer: manuscrito
"
gate,puerta,"Input: gate Answer: puerta
"
span,cuarta,"Input: span Answer: cuarta
"
bypass,baipás,"Input: bypass Answer: baipás
"
chemistry,química,"Input: chemistry Answer: química
"
screenplay,guion,"Input: screenplay Answer: guion
"
manufacturing,fabricación,"Input: manufacturing Answer: fabricación
"
handling,alcahuetería,"Input: handling Answer: alcahuetería
"
guy,tipo,"Input: guy Answer: tipo
"
mixture,mezcla,"Input: mixture Answer: mezcla
"
census,censo,"Input: census Answer: censo
"
velocity,velocidad,"Input: velocity Answer: velocidad
"
examination,examen,"Input: examination Answer: examen
"
lift,ascensor,"Input: lift Answer: ascensor
"
trailer,acoplado,"Input: trailer Answer: acoplado
"
pitcher,jarra,"Input: pitcher Answer: jarra
"
skill,habilidad,"Input: skill Answer: habilidad
"
sword,espada,"Input: sword Answer: espada
"
net,red,"Input: net Answer: red
"
cable,cable,"Input: cable Answer: cable
"
uniform,uniforme,"Input: uniform Answer: uniforme
"
bombardment,bombardeo,"Input: bombardment Answer: bombardeo
"
costume,traje,"Input: costume Answer: traje
"
tissue,tejido,"Input: tissue Answer: tejido
"
prototype,prototipo,"Input: prototype Answer: prototipo
"
celebration,celebración,"Input: celebration Answer: celebración
"
tornado,tornado,"Input: tornado Answer: tornado
"
promise,promesa,"Input: promise Answer: promesa
"
laboratory,laboratorio,"Input: laboratory Answer: laboratorio
"
craft,oficio,"Input: craft Answer: oficio
"
dozen,docena,"Input: dozen Answer: docena
"
feud,feudo,"Input: feud Answer: feudo
"
chest,cómoda,"Input: chest Answer: cómoda
"
revival,avivamiento,"Input: revival Answer: avivamiento
"
nickname,apodo,"Input: nickname Answer: apodo
"
politician,político,"Input: politician Answer: político
"
consumption,consumo,"Input: consumption Answer: consumo
"
cup,copa,"Input: cup Answer: copa
"
handle,instrumento,"Input: handle Answer: instrumento
"
harbour,puerto,"Input: harbour Answer: puerto
"
biography,biografía,"Input: biography Answer: biografía
"
deputy,suplente,"Input: deputy Answer: suplente
"
lighter,encendedor,"Input: lighter Answer: encendedor
"
moon,satélite,"Input: moon Answer: satélite
"
evacuation,evacuación,"Input: evacuation Answer: evacuación
"
clock,reloj,"Input: clock Answer: reloj
"
exile,exilio,"Input: exile Answer: exilio
"
seed,semen,"Input: seed Answer: semen
"
lawsuit,proceso judicial,"Input: lawsuit Answer: proceso judicial
"
cathedral,catedral,"Input: cathedral Answer: catedral
"
relation,relación,"Input: relation Answer: relación
"
speculation,especulación,"Input: speculation Answer: especulación
"
intent,intención,"Input: intent Answer: intención
"
debris,ruina,"Input: debris Answer: ruina
"
sleep,sueño,"Input: sleep Answer: sueño
"
decrease,disminución,"Input: decrease Answer: disminución
"
conquest,conquista,"Input: conquest Answer: conquista
"
mechanism,mecanismo,"Input: mechanism Answer: mecanismo
"
nose,nariz,"Input: nose Answer: nariz
"
vicinity,cercanías,"Input: vicinity Answer: cercanías
"
killer,asesino,"Input: killer Answer: asesino
"
humanity,humanidad,"Input: humanity Answer: humanidad
"
exhibit,prueba documental,"Input: exhibit Answer: prueba documental
"
conversation,conversación,"Input: conversation Answer: conversación
"
disorder,desorden,"Input: disorder Answer: desorden
"
suspension,suspensión,"Input: suspension Answer: suspensión
"
boyfriend,novio,"Input: boyfriend Answer: novio
"
helicopter,helicóptero,"Input: helicopter Answer: helicóptero
"
metre,metro,"Input: metre Answer: metro
"
infection,infección,"Input: infection Answer: infección
"
metric,métrica,"Input: metric Answer: métrica
"
stress,estrés,"Input: stress Answer: estrés
"
taste,gusto,"Input: taste Answer: gusto
"
portrait,retrato,"Input: portrait Answer: retrato
"
jet,azabache,"Input: jet Answer: azabache
"
explanation,explicación,"Input: explanation Answer: explicación
"
acre,acre,"Input: acre Answer: acre
"
peninsula,península,"Input: peninsula Answer: península
"
diamond,diamante,"Input: diamond Answer: diamante
"
attorney,abogado,"Input: attorney Answer: abogado
"
heir,heredero,"Input: heir Answer: heredero
"
roadway,calzada,"Input: roadway Answer: calzada
"
truck,camión,"Input: truck Answer: camión
"
bowl,tazón,"Input: bowl Answer: tazón
"
user,usuario,"Input: user Answer: usuario
"
lover,amante,"Input: lover Answer: amante
"
closure,clausura,"Input: closure Answer: clausura
"
wheel,pez gordo,"Input: wheel Answer: pez gordo
"
suggestion,sugestión,"Input: suggestion Answer: sugestión
"
proof,prueba,"Input: proof Answer: prueba
"
fungus,hongo,"Input: fungus Answer: hongo
"
conspiracy,conspiración,"Input: conspiracy Answer: conspiración
"
attraction,atracción,"Input: attraction Answer: atracción
"
faculty,facultad,"Input: faculty Answer: facultad
"
reporter,reportero,"Input: reporter Answer: reportero
"
romance,romance,"Input: romance Answer: romance
"
license,licencia,"Input: license Answer: licencia
"
grass,hierba,"Input: grass Answer: hierba
"
sheep,oveja,"Input: sheep Answer: oveja
"
publicity,publicidad,"Input: publicity Answer: publicidad
"
parking,estacionamiento,"Input: parking Answer: estacionamiento
"
surge,oleada,"Input: surge Answer: oleada
"
stability,estabilidad,"Input: stability Answer: estabilidad
"
patient,paciente,"Input: patient Answer: paciente
"
noise,ruido,"Input: noise Answer: ruido
"
companion,compañero,"Input: companion Answer: compañero
"
drink,bebida,"Input: drink Answer: bebida
"
check,cuenta,"Input: check Answer: cuenta
"
telephone,teléfono,"Input: telephone Answer: teléfono
"
cruise,crucero,"Input: cruise Answer: crucero
"
roster,lista de personal,"Input: roster Answer: lista de personal
"
comment,comentario,"Input: comment Answer: comentario
"
tune,melodía,"Input: tune Answer: melodía
"
paint,pintura,"Input: paint Answer: pintura
"
insurance,seguro,"Input: insurance Answer: seguro
"
photo,foto,"Input: photo Answer: foto
"
cash,efectivo,"Input: cash Answer: efectivo
"
crop,fusta,"Input: crop Answer: fusta
"
rice,arroz,"Input: rice Answer: arroz
"
diversity,diversidad,"Input: diversity Answer: diversidad
"
pole,polo,"Input: pole Answer: polo
"
stuff,cosas,"Input: stuff Answer: cosas
"
scholarship,erudición,"Input: scholarship Answer: erudición
"
rotation,rotación,"Input: rotation Answer: rotación
"
wartime,tiempo de guerra,"Input: wartime Answer: tiempo de guerra
"
pink,rosado,"Input: pink Answer: rosado
"
monastery,monasterio,"Input: monastery Answer: monasterio
"
reconstruction,reconstrucción,"Input: reconstruction Answer: reconstrucción
"
mill,fábrica,"Input: mill Answer: fábrica
"
spacecraft,nave espacial,"Input: spacecraft Answer: nave espacial
"
egg,huevo,"Input: egg Answer: huevo
"
commitment,compromiso,"Input: commitment Answer: compromiso
"
radius,radio,"Input: radius Answer: radio
"
crest,cresta,"Input: crest Answer: cresta
"
labour,parto,"Input: labour Answer: parto
"
revenge,venganza,"Input: revenge Answer: venganza
"
exterior,exterior,"Input: exterior Answer: exterior
"
consequence,consecuencia,"Input: consequence Answer: consecuencia
"
expert,perito,"Input: expert Answer: perito
"
formula,fórmula,"Input: formula Answer: fórmula
"
runner,corredor,"Input: runner Answer: corredor
"
dust,polvo,"Input: dust Answer: polvo
"
proportion,proporción,"Input: proportion Answer: proporción
"
scandal,escándalo,"Input: scandal Answer: escándalo
"
shield,escudo,"Input: shield Answer: escudo
"
mansion,mansión,"Input: mansion Answer: mansión
"
electron,electrón,"Input: electron Answer: electrón
"
outcome,resultado,"Input: outcome Answer: resultado
"
logo,logotipo,"Input: logo Answer: logotipo
"
transmission,caja de cambios,"Input: transmission Answer: caja de cambios
"
consideration,consideración,"Input: consideration Answer: consideración
"
autobiography,autobiografía,"Input: autobiography Answer: autobiografía
"
vegetation,vegetación,"Input: vegetation Answer: vegetación
"
rider,jinete,"Input: rider Answer: jinete
"
depiction,representación,"Input: depiction Answer: representación
"
monster,monstruo,"Input: monster Answer: monstruo
"
punishment,castigo,"Input: punishment Answer: castigo
"
custom,a medida,"Input: custom Answer: a medida
"
worker,obrera,"Input: worker Answer: obrera
"
presidency,presidencia,"Input: presidency Answer: presidencia
"
doctrine,doctrina,"Input: doctrine Answer: doctrina
"
pound,libra,"Input: pound Answer: libra
"
assassination,magnicidio,"Input: assassination Answer: magnicidio
"
sum,cantidad,"Input: sum Answer: cantidad
"
achievement,logro,"Input: achievement Answer: logro
"
payment,pago,"Input: payment Answer: pago
"
nephew,sobrino,"Input: nephew Answer: sobrino
"
switch,aguja,"Input: switch Answer: aguja
"
phenomenon,fenómeno,"Input: phenomenon Answer: fenómeno
"
width,anchura,"Input: width Answer: anchura
"
venture,aventura,"Input: venture Answer: aventura
"
hypothesis,hipótesis,"Input: hypothesis Answer: hipótesis
"
mail,malla,"Input: mail Answer: malla
"
witness,testigo,"Input: witness Answer: testigo
"
poverty,pobreza,"Input: poverty Answer: pobreza
"
awareness,conciencia,"Input: awareness Answer: conciencia
"
corruption,corrupción,"Input: corruption Answer: corrupción
"
curve,curva,"Input: curve Answer: curva
"
flower,flor,"Input: flower Answer: flor
"
exploration,exploración,"Input: exploration Answer: exploración
"
bell,campana,"Input: bell Answer: campana
"
procedure,procedimiento,"Input: procedure Answer: procedimiento
"
choir,coro,"Input: choir Answer: coro
"
shaft,asta,"Input: shaft Answer: asta
"
ceiling,techo,"Input: ceiling Answer: techo
"
mystery,misterio,"Input: mystery Answer: misterio
"
villain,villano,"Input: villain Answer: villano
"
spite,despecho,"Input: spite Answer: despecho
"
cat,tío,"Input: cat Answer: tío
"
requirement,exigencia,"Input: requirement Answer: exigencia
"
acceptance,aceptación,"Input: acceptance Answer: aceptación
"
horsepower,caballo de vapor,"Input: horsepower Answer: caballo de vapor
"
associate,asociado,"Input: associate Answer: asociado
"
bond,enlace,"Input: bond Answer: enlace
"
navigation,aeronavegación,"Input: navigation Answer: aeronavegación
"
cameo,camafeo,"Input: cameo Answer: camafeo
"
compromise,acuerdo,"Input: compromise Answer: acuerdo
"
treat,sorpresa,"Input: treat Answer: sorpresa
"
faction,facción,"Input: faction Answer: facción
"
gauge,galga,"Input: gauge Answer: galga
"
dive,clavado,"Input: dive Answer: clavado
"
goddess,diosa,"Input: goddess Answer: diosa
"
consensus,consenso,"Input: consensus Answer: consenso
"
tooth,diente,"Input: tooth Answer: diente
"
variant,variante,"Input: variant Answer: variante
"
monarch,monarca,"Input: monarch Answer: monarca
"
grid,cuadrícula,"Input: grid Answer: cuadrícula
"
loyalty,lealtad,"Input: loyalty Answer: lealtad
"
cotton,algodón,"Input: cotton Answer: algodón
"
battlefield,campo de batalla,"Input: battlefield Answer: campo de batalla
"
assessment,evaluación,"Input: assessment Answer: evaluación
"
seal,sello,"Input: seal Answer: sello
"
wire,alambre,"Input: wire Answer: alambre
"
highlight,enfatización,"Input: highlight Answer: enfatización
"
reader,lector,"Input: reader Answer: lector
"
flesh,carne,"Input: flesh Answer: carne
"
sheet,capa,"Input: sheet Answer: capa
"
referee,árbitro,"Input: referee Answer: árbitro
"
declaration,declaración,"Input: declaration Answer: declaración
"
missile,proyectil,"Input: missile Answer: proyectil
"
airfield,aeródromo,"Input: airfield Answer: aeródromo
"
discipline,disciplina,"Input: discipline Answer: disciplina
"
mistake,error,"Input: mistake Answer: error
"
sacrifice,sacrificio,"Input: sacrifice Answer: sacrificio
"
audition,audición,"Input: audition Answer: audición
"
harm,daño,"Input: harm Answer: daño
"
frigate,fragata,"Input: frigate Answer: fragata
"
syndrome,síndrome,"Input: syndrome Answer: síndrome
"
supporter,soporte,"Input: supporter Answer: soporte
"
machinery,maquinaria,"Input: machinery Answer: maquinaria
"
migration,migración,"Input: migration Answer: migración
"
locomotive,locomotora,"Input: locomotive Answer: locomotora
"
stroke,golpe,"Input: stroke Answer: golpe
"
custody,custodia,"Input: custody Answer: custodia
"
shopping,shopping,"Input: shopping Answer: shopping
"
hunt,caza,"Input: hunt Answer: caza
"
proximity,proximidad,"Input: proximity Answer: proximidad
"
joke,broma,"Input: joke Answer: broma
"
currency,moneda,"Input: currency Answer: moneda
"
whale,ballena,"Input: whale Answer: ballena
"
beer,cerveza,"Input: beer Answer: cerveza
"
rocket,cohete,"Input: rocket Answer: cohete
"
aviation,aviación,"Input: aviation Answer: aviación
"
spell,rato,"Input: spell Answer: rato
"
gathering,fiesta,"Input: gathering Answer: fiesta
"
cylinder,cilindro,"Input: cylinder Answer: cilindro
"
cave,cueva,"Input: cave Answer: cueva
"
leaf,hoja,"Input: leaf Answer: hoja
"
stick,bastón,"Input: stick Answer: bastón
"
installation,instalación,"Input: installation Answer: instalación
"
massacre,masacre,"Input: massacre Answer: masacre
"
tourism,turismo,"Input: tourism Answer: turismo
"
gravity,gravedad,"Input: gravity Answer: gravedad
"
therapy,terapia,"Input: therapy Answer: terapia
"
widow,viuda,"Input: widow Answer: viuda
"
hook,anzuelo,"Input: hook Answer: anzuelo
"
deployment,despliegue,"Input: deployment Answer: despliegue
"
milk,leche,"Input: milk Answer: leche
"
transit,tránsito,"Input: transit Answer: tránsito
"
prospect,expectativa,"Input: prospect Answer: expectativa
"
cooperation,cooperación,"Input: cooperation Answer: cooperación
"
captivity,cautividad,"Input: captivity Answer: cautividad
"
gear,marcha,"Input: gear Answer: marcha
"
corridor,pasillo,"Input: corridor Answer: pasillo
"
volcano,volcán,"Input: volcano Answer: volcán
"
shirt,camisa,"Input: shirt Answer: camisa
"
delegation,delegación,"Input: delegation Answer: delegación
"
hybrid,híbrido,"Input: hybrid Answer: híbrido
"
coalition,coalición,"Input: coalition Answer: coalición
"
developer,promotor,"Input: developer Answer: promotor
"
trick,truco,"Input: trick Answer: truco
"
jaw,mandíbula,"Input: jaw Answer: mandíbula
"
thickness,grosor,"Input: thickness Answer: grosor
"
photograph,fotografía,"Input: photograph Answer: fotografía
"
kiss,beso,"Input: kiss Answer: beso
"
pregnancy,embarazo,"Input: pregnancy Answer: embarazo
"
trophy,trofeo,"Input: trophy Answer: trofeo
"
oak,roble,"Input: oak Answer: roble
"
file,archivo,"Input: file Answer: archivo
"
acquisition,adquisición,"Input: acquisition Answer: adquisición
"
collision,colisión,"Input: collision Answer: colisión
"
kitchen,cocina,"Input: kitchen Answer: cocina
"
conjunction,conjunción,"Input: conjunction Answer: conjunción
"
scenario,escenario,"Input: scenario Answer: escenario
"
package,paquete,"Input: package Answer: paquete
"
substance,sustancia,"Input: substance Answer: sustancia
"
roller,rodillo,"Input: roller Answer: rodillo
"
tennis,tenis,"Input: tennis Answer: tenis
"
motorway,autopista,"Input: motorway Answer: autopista
"
progression,progresión,"Input: progression Answer: progresión
"
topic,tema,"Input: topic Answer: tema
"
demonstration,demostración,"Input: demonstration Answer: demostración
"
erosion,erosión,"Input: erosion Answer: erosión
"
climbing,escalada,"Input: climbing Answer: escalada
"
suburb,afueras,"Input: suburb Answer: afueras
"
muzzle,bozal,"Input: muzzle Answer: bozal
"
plutonium,plutonio,"Input: plutonium Answer: plutonio
"
wound,herida,"Input: wound Answer: herida
"
monitor,monitor,"Input: monitor Answer: monitor
"
dawn,alba,"Input: dawn Answer: alba
"
attachment,apego,"Input: attachment Answer: apego
"
essay,ensayo,"Input: essay Answer: ensayo
"
golf,golf,"Input: golf Answer: golf
"
grain,grano,"Input: grain Answer: grano
"
amendment,enmienda,"Input: amendment Answer: enmienda
"
pleasure,placer,"Input: pleasure Answer: placer
"
upgrade,mejora,"Input: upgrade Answer: mejora
"
hamlet,aldehuela,"Input: hamlet Answer: aldehuela
"
backup,respaldo,"Input: backup Answer: respaldo
"
stance,postura,"Input: stance Answer: postura
"
wreck,choque,"Input: wreck Answer: choque
"
muscle,músculo,"Input: muscle Answer: músculo
"
grandson,nieto,"Input: grandson Answer: nieto
"
citizen,ciudadano,"Input: citizen Answer: ciudadano
"
ensemble,conjunto,"Input: ensemble Answer: conjunto
"
speaker,altavoz,"Input: speaker Answer: altavoz
"
input,insumo,"Input: input Answer: insumo
"
item,ítem,"Input: item Answer: ítem
"
barrier,barrera,"Input: barrier Answer: barrera
"
rookie,novato,"Input: rookie Answer: novato
"
scrap,chatarra,"Input: scrap Answer: chatarra
"
layout,replanteo,"Input: layout Answer: replanteo
"
darkness,oscuridad,"Input: darkness Answer: oscuridad
"
invitation,invitación,"Input: invitation Answer: invitación
"
monarchy,monarquía,"Input: monarchy Answer: monarquía
"
midnight,medianoche,"Input: midnight Answer: medianoche
"
diary,diario,"Input: diary Answer: diario
"
consent,consenso,"Input: consent Answer: consenso
"
disappointment,decepción,"Input: disappointment Answer: decepción
"
employee,empleado,"Input: employee Answer: empleado
"
anger,ira,"Input: anger Answer: ira
"
destination,destino,"Input: destination Answer: destino
"
inscription,inscripción,"Input: inscription Answer: inscripción
"
celebrity,celebridad,"Input: celebrity Answer: celebridad
"
soap,jabón,"Input: soap Answer: jabón
"
tide,marea,"Input: tide Answer: marea
"
fusion,fusión,"Input: fusion Answer: fusión
"
assignment,tarea,"Input: assignment Answer: tarea
"
mirror,espejo,"Input: mirror Answer: espejo
"
physician,médico,"Input: physician Answer: médico
"
testimony,testimonio,"Input: testimony Answer: testimonio
"
accuracy,exactitud,"Input: accuracy Answer: exactitud
"
cartoon,dibujos animados,"Input: cartoon Answer: dibujos animados
"
arcade,galería,"Input: arcade Answer: galería
"
rifle,fusil,"Input: rifle Answer: fusil
"
momentum,cantidad de movimiento,"Input: momentum Answer: cantidad de movimiento
"
clergy,clero,"Input: clergy Answer: clero
"
swing,columpio,"Input: swing Answer: columpio
"
hardware,arma de fuego,"Input: hardware Answer: arma de fuego
"
colonel,coronel,"Input: colonel Answer: coronel
"
nobility,nobleza,"Input: nobility Answer: nobleza
"
liver,hígado,"Input: liver Answer: hígado
"
bassist,bajista,"Input: bassist Answer: bajista
"
bench,banco,"Input: bench Answer: banco
"
enforcement,compulsión,"Input: enforcement Answer: compulsión
"
myth,mito,"Input: myth Answer: mito
"
duet,dúo,"Input: duet Answer: dúo
"
freight,flete,"Input: freight Answer: flete
"
accordance,acuerdo,"Input: accordance Answer: acuerdo
"
congregation,congregación,"Input: congregation Answer: congregación
"
maturity,madurez,"Input: maturity Answer: madurez
"
commerce,comercio,"Input: commerce Answer: comercio
"
municipality,municipio,"Input: municipality Answer: municipio
"
imprisonment,encarcelamiento,"Input: imprisonment Answer: encarcelamiento
"
skeleton,esqueleto,"Input: skeleton Answer: esqueleto
"
extinction,extinción,"Input: extinction Answer: extinción
"
passion,pasión,"Input: passion Answer: pasión
"
prayer,oración,"Input: prayer Answer: oración
"
limestone,caliza,"Input: limestone Answer: caliza
"
specialist,especialista,"Input: specialist Answer: especialista
"
sketch,esbozo,"Input: sketch Answer: esbozo
"
scope,mira,"Input: scope Answer: mira
"
burn,quemar,"Input: burn Answer: quemar
"
nationalist,nacionalista,"Input: nationalist Answer: nacionalista
"
subsidiary,filial,"Input: subsidiary Answer: filial
"
resort,recurso,"Input: resort Answer: recurso
"
efficiency,eficiencia,"Input: efficiency Answer: eficiencia
"
volunteer,voluntario,"Input: volunteer Answer: voluntario
"
runway,pasarela,"Input: runway Answer: pasarela
"
sphere,esfera,"Input: sphere Answer: esfera
"
summary,resumen,"Input: summary Answer: resumen
"
trademark,marca registrada,"Input: trademark Answer: marca registrada
"
instruction,instrucción,"Input: instruction Answer: instrucción
"
perception,percepción,"Input: perception Answer: percepción
"
garage,garaje,"Input: garage Answer: garaje
"
sexuality,sexualidad,"Input: sexuality Answer: sexualidad
"
lock,llave,"Input: lock Answer: llave
"
freshman,novato,"Input: freshman Answer: novato
"
tool,herramienta,"Input: tool Answer: herramienta
"
domain,dominio,"Input: domain Answer: dominio
"
rape,violación,"Input: rape Answer: violación
"
inquiry,inquisición,"Input: inquiry Answer: inquisición
"
tendency,tendencia,"Input: tendency Answer: tendencia
"
permit,permiso,"Input: permit Answer: permiso
"
athlete,atleta,"Input: athlete Answer: atleta
"
coffee,café,"Input: coffee Answer: café
"
mask,máscara,"Input: mask Answer: máscara
"
availability,disponibilidad,"Input: availability Answer: disponibilidad
"
synthesis,síntesis,"Input: synthesis Answer: síntesis
"
painter,pintor,"Input: painter Answer: pintor
"
referendum,referéndum,"Input: referendum Answer: referéndum
"
basement,sótano,"Input: basement Answer: sótano
"
judgment,juicio,"Input: judgment Answer: juicio
"
quest,búsqueda,"Input: quest Answer: búsqueda
"
trap,trampa,"Input: trap Answer: trampa
"
cream,crema,"Input: cream Answer: crema
"
ballot,papeleta de voto,"Input: ballot Answer: papeleta de voto
"
performer,artista,"Input: performer Answer: artista
"
adoption,adopción,"Input: adoption Answer: adopción
"
homage,homenaje,"Input: homage Answer: homenaje
"
citizenship,ciudadanía,"Input: citizenship Answer: ciudadanía
"
regulation,regulación,"Input: regulation Answer: regulación
"
mouse,ratón,"Input: mouse Answer: ratón
"
countryside,campo,"Input: countryside Answer: campo
"
goalkeeper,arquero,"Input: goalkeeper Answer: arquero
"
cabin,cabina,"Input: cabin Answer: cabina
"
colleague,colega,"Input: colleague Answer: colega
"
receiver,receptor,"Input: receiver Answer: receptor
"
stomach,barriga,"Input: stomach Answer: barriga
"
democracy,democracia,"Input: democracy Answer: democracia
"
installment,instalación,"Input: installment Answer: instalación
"
throat,tráquea,"Input: throat Answer: tráquea
"
genius,genio,"Input: genius Answer: genio
"
keyboard,teclado,"Input: keyboard Answer: teclado
"
fortune,fortuna,"Input: fortune Answer: fortuna
"
diagnosis,diagnóstico,"Input: diagnosis Answer: diagnóstico
"
mud,lodo,"Input: mud Answer: lodo
"
silence,silencio,"Input: silence Answer: silencio
"
activist,activista,"Input: activist Answer: activista
"
businessman,hombre de negocios,"Input: businessman Answer: hombre de negocios
"
editorial,editorial,"Input: editorial Answer: editorial
"
cluster,grupo,"Input: cluster Answer: grupo
"
configuration,configuración,"Input: configuration Answer: configuración
"
complement,complemento,"Input: complement Answer: complemento
"
morale,entusiasmo,"Input: morale Answer: entusiasmo
"
conductor,director,"Input: conductor Answer: director
"
plastic,plástico,"Input: plastic Answer: plástico
"
boarding,embarque,"Input: boarding Answer: embarque
"
trilogy,trilogía,"Input: trilogy Answer: trilogía
"
fault,culpa,"Input: fault Answer: culpa
"
unity,unidad,"Input: unity Answer: unidad
"
immigration,inmigración,"Input: immigration Answer: inmigración
"
determination,ahínco,"Input: determination Answer: ahínco
"
infant,nene,"Input: infant Answer: nene
"
calm,sosiego,"Input: calm Answer: sosiego
"
steering,dirección,"Input: steering Answer: dirección
"
reward,recompensa,"Input: reward Answer: recompensa
"
prominence,prominencia,"Input: prominence Answer: prominencia
"
tier,capa,"Input: tier Answer: capa
"
inability,incapacidad,"Input: inability Answer: incapacidad
"
lion,león,"Input: lion Answer: león
"
thrust,empuje,"Input: thrust Answer: empuje
"
overtime,tiempo de más,"Input: overtime Answer: tiempo de más
"
fraud,fraude,"Input: fraud Answer: fraude
"
graduation,graduación,"Input: graduation Answer: graduación
"
transformation,transformación,"Input: transformation Answer: transformación
"
finger,dedo,"Input: finger Answer: dedo
"
filter,filtro,"Input: filter Answer: filtro
"
spectrum,espectro,"Input: spectrum Answer: espectro
"
sovereignty,soberanía,"Input: sovereignty Answer: soberanía
"
accommodation,alojamiento,"Input: accommodation Answer: alojamiento
"
shortage,falta,"Input: shortage Answer: falta
"
galaxy,galaxia,"Input: galaxy Answer: galaxia
"
quantity,cantidad,"Input: quantity Answer: cantidad
"
funk,funk,"Input: funk Answer: funk
"
blame,culpa,"Input: blame Answer: culpa
"
enthusiasm,entusiasmo,"Input: enthusiasm Answer: entusiasmo
"
sentiment,sentimiento,"Input: sentiment Answer: sentimiento
"
boom,bum,"Input: boom Answer: bum
"
compact,acuerdo,"Input: compact Answer: acuerdo
"
relay,relevos,"Input: relay Answer: relevos
"
recommendation,recomendación,"Input: recommendation Answer: recomendación
"
strain,trazas,"Input: strain Answer: trazas
"
clearing,desmonte,"Input: clearing Answer: desmonte
"
array,vector,"Input: array Answer: vector
"
flash,relámpago,"Input: flash Answer: relámpago
"
propeller,propulsor,"Input: propeller Answer: propulsor
"
narrator,narrador,"Input: narrator Answer: narrador
"
nucleus,núcleo,"Input: nucleus Answer: núcleo
"
pollution,polución,"Input: pollution Answer: polución
"
heating,calefacción,"Input: heating Answer: calefacción
"
displacement,desplazamiento,"Input: displacement Answer: desplazamiento
"
dock,acoplamiento,"Input: dock Answer: acoplamiento
"
superstructure,superestructura,"Input: superstructure Answer: superestructura
"
pocket,bolsillo,"Input: pocket Answer: bolsillo
"
spur,espuela,"Input: spur Answer: espuela
"
imagination,imaginación,"Input: imagination Answer: imaginación
"
anchor,ancla,"Input: anchor Answer: ancla
"
captive,preso,"Input: captive Answer: preso
"
preference,preferencia,"Input: preference Answer: preferencia
"
trout,trucha,"Input: trout Answer: trucha
"
silk,seda,"Input: silk Answer: seda
"
steal,robo,"Input: steal Answer: robo
"
weakness,punto débil,"Input: weakness Answer: punto débil
"
viewer,espectador,"Input: viewer Answer: espectador
"
disk,disco,"Input: disk Answer: disco
"
breakdown,avería,"Input: breakdown Answer: avería
"
parade,serie,"Input: parade Answer: serie
"
platoon,peloton,"Input: platoon Answer: peloton
"
photographer,fotógrafo,"Input: photographer Answer: fotógrafo
"
dedication,dedicación,"Input: dedication Answer: dedicación
"
manufacturer,fabricante,"Input: manufacturer Answer: fabricante
"
calendar,calendario,"Input: calendar Answer: calendario
"
implementation,puesta en práctica,"Input: implementation Answer: puesta en práctica
"
admission,admisión,"Input: admission Answer: admisión
"
deer,ciervo,"Input: deer Answer: ciervo
"
discrimination,discriminación,"Input: discrimination Answer: discriminación
"
breast,pechuga,"Input: breast Answer: pechuga
"
concentrate,concentrado,"Input: concentrate Answer: concentrado
"
emotion,afecto,"Input: emotion Answer: afecto
"
grandmother,abuela,"Input: grandmother Answer: abuela
"
marble,mármol,"Input: marble Answer: mármol
"
civilization,civilización,"Input: civilization Answer: civilización
"
timing,cronometraje,"Input: timing Answer: cronometraje
"
controller,controlador,"Input: controller Answer: controlador
"
hometown,pueblo natal,"Input: hometown Answer: pueblo natal
"
slot,tragamonedas,"Input: slot Answer: tragamonedas
"
mortality,mortalidad,"Input: mortality Answer: mortalidad
"
gospel,evangelio,"Input: gospel Answer: evangelio
"
coaster,deslizador,"Input: coaster Answer: deslizador
"
capability,capacidad,"Input: capability Answer: capacidad
"
accounting,contabilidad,"Input: accounting Answer: contabilidad
"
torture,tortura,"Input: torture Answer: tortura
"
copyright,derechos de autor,"Input: copyright Answer: derechos de autor
"
complexity,complejidad,"Input: complexity Answer: complejidad
"
recipient,receptor,"Input: recipient Answer: receptor
"
nurse,enfermera,"Input: nurse Answer: enfermera
"
interface,interfaz,"Input: interface Answer: interfaz
"
qualification,calificación,"Input: qualification Answer: calificación
"
cancellation,cancelación,"Input: cancellation Answer: cancelación
"
helium,helio,"Input: helium Answer: helio
"
violation,violación,"Input: violation Answer: violación
"
discharge,caudal,"Input: discharge Answer: caudal
"
bedroom,alcoba,"Input: bedroom Answer: alcoba
"
tackle,tacleada,"Input: tackle Answer: tacleada
"
ancestor,ancestro,"Input: ancestor Answer: ancestro
"
premise,premisa,"Input: premise Answer: premisa
"
trace,traza,"Input: trace Answer: traza
"
boost,impulso,"Input: boost Answer: impulso
"
offspring,progenie,"Input: offspring Answer: progenie
"
perimeter,perímetro,"Input: perimeter Answer: perímetro
"
oxide,óxido,"Input: oxide Answer: óxido
"
nitrogen,nitrógeno,"Input: nitrogen Answer: nitrógeno
"
dioxide,dióxido,"Input: dioxide Answer: dióxido
"
auction,subasta,"Input: auction Answer: subasta
"
yield,rendimiento,"Input: yield Answer: rendimiento
"
courage,valor,"Input: courage Answer: valor
"
livestock,ganado,"Input: livestock Answer: ganado
"
starter,estárter,"Input: starter Answer: estárter
"
opener,abridor,"Input: opener Answer: abridor
"
patent,patente,"Input: patent Answer: patente
"
mortar,mortero,"Input: mortar Answer: mortero
"
plumage,plumaje,"Input: plumage Answer: plumaje
"
isolation,aislamiento,"Input: isolation Answer: aislamiento
"
particle,partícula,"Input: particle Answer: partícula
"
