input,output,text
The trail we walked today was built by slave labor. [l],labor,"Input: The trail we walked today was built by slave labor. [l] Answer: labor
"
I have eaten my hat already [i],i,"Input: I have eaten my hat already [i] Answer: i
"
My niece could write me letters before her third birthday. [c],could,"Input: My niece could write me letters before her third birthday. [c] Answer: could
"
That he sometimes went there alone is certain. [s],sometimes,"Input: That he sometimes went there alone is certain. [s] Answer: sometimes
"
He made a statement everyone thought was interesting and important. [w],was,"Input: He made a statement everyone thought was interesting and important. [w] Answer: was
"
Brian wiped the fingerprints from outside the cupboard. [o],outside,"Input: Brian wiped the fingerprints from outside the cupboard. [o] Answer: outside
"
The person who John asked for help thinks he is foolish. [w],who,"Input: The person who John asked for help thinks he is foolish. [w] Answer: who
"
I have wanted to meet the man who spent so much money planning the assassination of Kennedy for many years. [w],wanted who,"Input: I have wanted to meet the man who spent so much money planning the assassination of Kennedy for many years. [w] Answer: wanted who
"
Mary or Sue could tell you that. [t],tell that,"Input: Mary or Sue could tell you that. [t] Answer: tell that
"
A flowering plant is on the windowsill. [p],plant,"Input: A flowering plant is on the windowsill. [p] Answer: plant
"
She stipulated her way out of the problem. [p],problem,"Input: She stipulated her way out of the problem. [p] Answer: problem
"
Duty made them never miss the weekly meetings. [w],weekly,"Input: Duty made them never miss the weekly meetings. [w] Answer: weekly
"
What Mary offered to him is unclear. [u],unclear,"Input: What Mary offered to him is unclear. [u] Answer: unclear
"
It would be difficult to please John. [d],difficult,"Input: It would be difficult to please John. [d] Answer: difficult
"
All the men lifted the table together. [l],lifted,"Input: All the men lifted the table together. [l] Answer: lifted
"
Mary convinced me that the argument was sound. [a],argument,"Input: Mary convinced me that the argument was sound. [a] Answer: argument
"
Who was it obvious that Plato loved? [o],obvious,"Input: Who was it obvious that Plato loved? [o] Answer: obvious
"
Drowning cats is against the law. [t],the,"Input: Drowning cats is against the law. [t] Answer: the
"
John persuaded Mary to kiss him. [j],john,"Input: John persuaded Mary to kiss him. [j] Answer: john
"
I prefer for the girl to win. [i],i,"Input: I prefer for the girl to win. [i] Answer: i
"
"The pictures of Bill, she put on your desk. [p]",pictures put,"Input: The pictures of Bill, she put on your desk. [p] Answer: pictures put
"
Catherine feared that the Abbey was haunted. [t],that the,"Input: Catherine feared that the Abbey was haunted. [t] Answer: that the
"
The door has a fresh coat of paint. [c],coat,"Input: The door has a fresh coat of paint. [c] Answer: coat
"
Water filled the cup. [c],cup,"Input: Water filled the cup. [c] Answer: cup
"
Every book that Megan did Brandon read too. [e],every,"Input: Every book that Megan did Brandon read too. [e] Answer: every
"
We went through the woods and over the bridge. [a],and,"Input: We went through the woods and over the bridge. [a] Answer: and
"
We felled the murder with this chainsaw. [t],the this,"Input: We felled the murder with this chainsaw. [t] Answer: the this
"
No photo of Max and sketch by his students appeared in the magazine. [n],no,"Input: No photo of Max and sketch by his students appeared in the magazine. [n] Answer: no
"
Sharon fainted at the sight of the accident. [a],at accident,"Input: Sharon fainted at the sight of the accident. [a] Answer: at accident
"
A choir sang in the church. [c],choir church,"Input: A choir sang in the church. [c] Answer: choir church
"
The contract is subject to approval by my committee. [m],my,"Input: The contract is subject to approval by my committee. [m] Answer: my
"
Homer recited the poem about Achilles? [a],about achilles,"Input: Homer recited the poem about Achilles? [a] Answer: about achilles
"
"I borrowed large sums of money from the bank, and my sister stole large sums of money from the bank. [i]",i,"Input: I borrowed large sums of money from the bank, and my sister stole large sums of money from the bank. [i] Answer: i
"
Which dress has she gone and ruined now? [d],dress,"Input: Which dress has she gone and ruined now? [d] Answer: dress
"
"I noticed his car in the driveway last night, your friend from Boston. [t]",the,"Input: I noticed his car in the driveway last night, your friend from Boston. [t] Answer: the
"
Henry saw that Bill left. [l],left,"Input: Henry saw that Bill left. [l] Answer: left
"
The car was driven by Alison. [c],car,"Input: The car was driven by Alison. [c] Answer: car
"
He gave my binoculars to that girl. [m],my,"Input: He gave my binoculars to that girl. [m] Answer: my
"
"Tom will force you to marry no student, and neither will I. [s]",student,"Input: Tom will force you to marry no student, and neither will I. [s] Answer: student
"
Fred tore the curtain in rolling up the wallpaper. [w],wallpaper,"Input: Fred tore the curtain in rolling up the wallpaper. [w] Answer: wallpaper
"
Linda taped the box with two sided tape. [l],linda,"Input: Linda taped the box with two sided tape. [l] Answer: linda
"
"The money which I will have a chance to squander amounts to , . [m]",money,"Input: The money which I will have a chance to squander amounts to , . [m] Answer: money
"
Jack may be and Tony certainly is a werewolf. [i],is,"Input: Jack may be and Tony certainly is a werewolf. [i] Answer: is
"
"When the executioner arrived, Poseidon was asleep [e]",executioner,"Input: When the executioner arrived, Poseidon was asleep [e] Answer: executioner
"
"How much harder has it rained, when you see a faster flow in the river? [h]",how harder has,"Input: How much harder has it rained, when you see a faster flow in the river? [h] Answer: how harder has
"
Clean your desk before tomorrow. [y],your,"Input: Clean your desk before tomorrow. [y] Answer: your
"
Linda winked. [w],winked,"Input: Linda winked. [w] Answer: winked
"
Carol carved the marble with a chisel. [m],marble,"Input: Carol carved the marble with a chisel. [m] Answer: marble
"
The student who got A in the class was very happy. [v],very,"Input: The student who got A in the class was very happy. [v] Answer: very
"
To whom did you throw the ball? [t],to throw the,"Input: To whom did you throw the ball? [t] Answer: to throw the
"
"The Ferrari which Pietro, who Sofia adores, bought from me cost him a bundle. [w]",which who,"Input: The Ferrari which Pietro, who Sofia adores, bought from me cost him a bundle. [w] Answer: which who
"
the branch dropped its apple free. [t],the,"Input: the branch dropped its apple free. [t] Answer: the
"
Who do you think Ciaran will question first? [y],you,"Input: Who do you think Ciaran will question first? [y] Answer: you
"
He always eats deep fried muffins. [h],he,"Input: He always eats deep fried muffins. [h] Answer: he
"
Heather cabled the news to Sara. [h],heather,"Input: Heather cabled the news to Sara. [h] Answer: heather
"
John remained a student. [j],john,"Input: John remained a student. [j] Answer: john
"
Erika made her mother an omelet and the kitchen a mess. [k],kitchen,"Input: Erika made her mother an omelet and the kitchen a mess. [k] Answer: kitchen
"
"Kim was dancing, and Sandy was, too. [t]",too,"Input: Kim was dancing, and Sandy was, too. [t] Answer: too
"
I have always loved peanut butter. [i],i,"Input: I have always loved peanut butter. [i] Answer: i
"
 will buy you a ticket. [y],you,"Input:  will buy you a ticket. [y] Answer: you
"
It is this hat that I believe that he was wearing. [i],it is i,"Input: It is this hat that I believe that he was wearing. [i] Answer: it is i
"
She will put a picture of Bill on your desk before tomorrow. [w],will,"Input: She will put a picture of Bill on your desk before tomorrow. [w] Answer: will
"
This is the dog that chased the cat that caught the rat that ate the cheese. [i],is,"Input: This is the dog that chased the cat that caught the rat that ate the cheese. [i] Answer: is
"
They think she has too much independence. [h],has,"Input: They think she has too much independence. [h] Answer: has
"
Did you drink the poison? [p],poison,"Input: Did you drink the poison? [p] Answer: poison
"
There is likely to be no student absent. [l],likely,"Input: There is likely to be no student absent. [l] Answer: likely
"
The kid picked up the apple that fell down on the ground. [o],on,"Input: The kid picked up the apple that fell down on the ground. [o] Answer: on
"
The curtain which Fred tore in rolling up was the kind gift of my maternal Aunt Priscilla. [r],rolling,"Input: The curtain which Fred tore in rolling up was the kind gift of my maternal Aunt Priscilla. [r] Answer: rolling
"
Calvin had eaten. [c],calvin,"Input: Calvin had eaten. [c] Answer: calvin
"
The bag is bulging with groceries. [i],is,"Input: The bag is bulging with groceries. [i] Answer: is
"
What I believe that he was wearing is this hat. [t],that this,"Input: What I believe that he was wearing is this hat. [t] Answer: that this
"
On which bed does Tom sleep? [w],which,"Input: On which bed does Tom sleep? [w] Answer: which
"
They all agreed to include those matters which everyone believed had been excluded from the Treaty. [f],from,"Input: They all agreed to include those matters which everyone believed had been excluded from the Treaty. [f] Answer: from
"
I showed Mary several portraits of herself. [o],of,"Input: I showed Mary several portraits of herself. [o] Answer: of
"
Springfield would have built a police station with the federal grant. [t],the,"Input: Springfield would have built a police station with the federal grant. [t] Answer: the
"
Some sentences can go on and on and on and on. [s],some sentences,"Input: Some sentences can go on and on and on and on. [s] Answer: some sentences
"
It is crucial that John should show an interest. [c],crucial,"Input: It is crucial that John should show an interest. [c] Answer: crucial
"
"They said that Tom would pay up, and pay up it is well known that he did. [i]",it is,"Input: They said that Tom would pay up, and pay up it is well known that he did. [i] Answer: it is
"
Linda taped the label to the cover. [c],cover,"Input: Linda taped the label to the cover. [c] Answer: cover
"
"The police read the detainees their rights, but not a single one was paying attention. [w]",was,"Input: The police read the detainees their rights, but not a single one was paying attention. [w] Answer: was
"
They dismissed as too costly the proposal for the State to build a sidewalk from Dartmouth to Smith. [a],as a,"Input: They dismissed as too costly the proposal for the State to build a sidewalk from Dartmouth to Smith. [a] Answer: as a
"
I wonder in which pocket it was that Kim had hidden the jewels. [w],wonder which was,"Input: I wonder in which pocket it was that Kim had hidden the jewels. [w] Answer: wonder which was
"
John sang a song and danced to the music. [m],music,"Input: John sang a song and danced to the music. [m] Answer: music
"
Mary noticed that John excessively appreciates himself. [m],mary,"Input: Mary noticed that John excessively appreciates himself. [m] Answer: mary
"
John asks which book by his father he read. [r],read,"Input: John asks which book by his father he read. [r] Answer: read
"
John believes him to have been at the game. [t],to the,"Input: John believes him to have been at the game. [t] Answer: to the
"
The boys should all could go [c],could,"Input: The boys should all could go [c] Answer: could
"
Martha carved beautiful toys out of this wood. [o],out of,"Input: Martha carved beautiful toys out of this wood. [o] Answer: out of
"
"Max offered help to the victims, but they refused his offer. [t]",to the they,"Input: Max offered help to the victims, but they refused his offer. [t] Answer: to the they
"
I feel it is unfortunate that television is so vulgar these days. [s],so,"Input: I feel it is unfortunate that television is so vulgar these days. [s] Answer: so
"
"Before you make any plans, consult the secretary. [s]",secretary,"Input: Before you make any plans, consult the secretary. [s] Answer: secretary
"
Tom placed it under the table. [t],tom the table,"Input: Tom placed it under the table. [t] Answer: tom the table
"
Mary considered John to have loved her. [h],have her,"Input: Mary considered John to have loved her. [h] Answer: have her
"
I need to have that report on our web page by tomorrow. [p],page,"Input: I need to have that report on our web page by tomorrow. [p] Answer: page
"
"Broadly speaking, the project was successful. [p]",project,"Input: Broadly speaking, the project was successful. [p] Answer: project
"
Chris liked which pictures of himself? [p],pictures,"Input: Chris liked which pictures of himself? [p] Answer: pictures
"
The contract is subject to approval by my committee. [c],contract committee,"Input: The contract is subject to approval by my committee. [c] Answer: contract committee
"
John remained somewhat calm. [s],somewhat,"Input: John remained somewhat calm. [s] Answer: somewhat
"
The doctor cured Pat of pneumonia. [p],pat pneumonia,"Input: The doctor cured Pat of pneumonia. [p] Answer: pat pneumonia
"
John and Mary met in Vienna. [v],vienna,"Input: John and Mary met in Vienna. [v] Answer: vienna
"
Athena introduced Medea to Jason [i],introduced,"Input: Athena introduced Medea to Jason [i] Answer: introduced
"
I am anxious for you to arrive on time. [t],to time,"Input: I am anxious for you to arrive on time. [t] Answer: to time
"
Benjamin gave the cloak and sent the book to Lee [a],and,"Input: Benjamin gave the cloak and sent the book to Lee [a] Answer: and
"
Jessica sprayed the wall with paint. [p],paint,"Input: Jessica sprayed the wall with paint. [p] Answer: paint
"
How brave everybody must think you expect me to believe he is! [b],brave believe,"Input: How brave everybody must think you expect me to believe he is! [b] Answer: brave believe
"
"The dumplings which Sasha is gobbling down faster than I can reheat them are extremely tasty, if I do say so. [r]",reheat,"Input: The dumplings which Sasha is gobbling down faster than I can reheat them are extremely tasty, if I do say so. [r] Answer: reheat
"
The latest research on dieting always warns people about the dangers of too much cholesterol. [o],on of,"Input: The latest research on dieting always warns people about the dangers of too much cholesterol. [o] Answer: on of
"
Reports the covers of which the government prescribes the height of the lettering on almost always put me to sleep. [p],prescribes put,"Input: Reports the covers of which the government prescribes the height of the lettering on almost always put me to sleep. [p] Answer: prescribes put
"
There seems to be no student absent. [b],be,"Input: There seems to be no student absent. [b] Answer: be
"
It is rumored that he left town. [l],left,"Input: It is rumored that he left town. [l] Answer: left
"
It hung on the wall. [h],hung,"Input: It hung on the wall. [h] Answer: hung
"
John is more than feet tall. [i],is,"Input: John is more than feet tall. [i] Answer: is
"
Targets can be observed at any angle. [o],observed,"Input: Targets can be observed at any angle. [o] Answer: observed
"
Paula spanked the naughty child on the back. [s],spanked,"Input: Paula spanked the naughty child on the back. [s] Answer: spanked
"
Pat expected Leslie to be aggressive. [b],be,"Input: Pat expected Leslie to be aggressive. [b] Answer: be
"
She stipulated her way out of the problem. [w],way,"Input: She stipulated her way out of the problem. [w] Answer: way
"
"The students of English from Seoul faced many issues in the process of interpreting, transcribing, and editing the poems. [m]",many,"Input: The students of English from Seoul faced many issues in the process of interpreting, transcribing, and editing the poems. [m] Answer: many
"
Tom hid the manuscript in the cupboard. [i],in,"Input: Tom hid the manuscript in the cupboard. [i] Answer: in
"
They painted their house a hideous shade of green. [h],house hideous,"Input: They painted their house a hideous shade of green. [h] Answer: house hideous
"
I expect John to win and Harry to lose. [a],and,"Input: I expect John to win and Harry to lose. [a] Answer: and
"
A fire raged in the mountains. [i],in,"Input: A fire raged in the mountains. [i] Answer: in
"
Birds sang in the trees. [t],the trees,"Input: Birds sang in the trees. [t] Answer: the trees
"
These documents Elizabeth is checking at this very moment. [t],these this,"Input: These documents Elizabeth is checking at this very moment. [t] Answer: these this
"
I want him to eat asparagus. [w],want,"Input: I want him to eat asparagus. [w] Answer: want
"
Christina is ready to leave. [t],to,"Input: Christina is ready to leave. [t] Answer: to
"
The stone knocked against the pole into the road. [k],knocked,"Input: The stone knocked against the pole into the road. [k] Answer: knocked
"
Mickey teamed up with the women. [m],mickey,"Input: Mickey teamed up with the women. [m] Answer: mickey
"
The writers did so believe the boy. [d],did,"Input: The writers did so believe the boy. [d] Answer: did
"
This parcel is very heavy. [t],this,"Input: This parcel is very heavy. [t] Answer: this
"
The more pictures of himself that John buys the more arrogant he becomes. [h],himself he,"Input: The more pictures of himself that John buys the more arrogant he becomes. [h] Answer: himself he
"
John tapped the bottle of some water. [b],bottle,"Input: John tapped the bottle of some water. [b] Answer: bottle
"
When can we register for graduation? [c],can,"Input: When can we register for graduation? [c] Answer: can
"
All Mr Collins does is praise Lady de Bourg. [l],lady,"Input: All Mr Collins does is praise Lady de Bourg. [l] Answer: lady
"
Brian was wiping the wall behind the stove. [s],stove,"Input: Brian was wiping the wall behind the stove. [s] Answer: stove
"
The jeweller copied the name on the ring. [r],ring,"Input: The jeweller copied the name on the ring. [r] Answer: ring
"
Jessica squirted water at me. [s],squirted,"Input: Jessica squirted water at me. [s] Answer: squirted
"
John has a hole in the upper right hand corner of his quilt. [r],right,"Input: John has a hole in the upper right hand corner of his quilt. [r] Answer: right
"
I showed few boys any of the books. [s],showed,"Input: I showed few boys any of the books. [s] Answer: showed
"
On Wednesday Maisie drove her car from Morningside to Leith. [m],maisie morningside,"Input: On Wednesday Maisie drove her car from Morningside to Leith. [m] Answer: maisie morningside
"
The tuna was being eaten. [t],the tuna,"Input: The tuna was being eaten. [t] Answer: the tuna
"
We proclaimed John sincerely to be a hero. [j],john,"Input: We proclaimed John sincerely to be a hero. [j] Answer: john
"
He attributed the fire to a short circuit. [a],attributed a,"Input: He attributed the fire to a short circuit. [a] Answer: attributed a
"
I have gone and bought some whiskey. [i],i,"Input: I have gone and bought some whiskey. [i] Answer: i
"
Either Dana or Lee is going to lead the parade. [t],to the,"Input: Either Dana or Lee is going to lead the parade. [t] Answer: to the
"
You or Kerry have perjured yourselves. [h],have,"Input: You or Kerry have perjured yourselves. [h] Answer: have
"
He treats John very kindly. [j],john,"Input: He treats John very kindly. [j] Answer: john
"
That Dan smokes in the office really bothers Alina. [r],really,"Input: That Dan smokes in the office really bothers Alina. [r] Answer: really
"
"If you give any senator enough opportunity, he will succumb to corruption. [e]",enough,"Input: If you give any senator enough opportunity, he will succumb to corruption. [e] Answer: enough
"
She was sent a review copy of the book by the publisher. [r],review,"Input: She was sent a review copy of the book by the publisher. [r] Answer: review
"
The baby dressed. [t],the,"Input: The baby dressed. [t] Answer: the
"
Who are you trying to get hold of? [w],who,"Input: Who are you trying to get hold of? [w] Answer: who
"
Lee is believed not to like Kim. [b],believed,"Input: Lee is believed not to like Kim. [b] Answer: believed
"
Who did you see in Las Vegas? [s],see,"Input: Who did you see in Las Vegas? [s] Answer: see
"
This girl in the red coat will eat her breakfast and will put a picture of Bill on your desk before tomorrow. [r],red,"Input: This girl in the red coat will eat her breakfast and will put a picture of Bill on your desk before tomorrow. [r] Answer: red
"
Half of the year be dark and wintry. [t],the,"Input: Half of the year be dark and wintry. [t] Answer: the
"
The child was never crazy. [n],never,"Input: The child was never crazy. [n] Answer: never
"
I called almost all of the men from Boston up. [o],of,"Input: I called almost all of the men from Boston up. [o] Answer: of
"
Where did John put the books? [b],books,"Input: Where did John put the books? [b] Answer: books
"
How brave they must believe that you are! [m],must,"Input: How brave they must believe that you are! [m] Answer: must
"
Lee is believed to not like Kim. [n],not,"Input: Lee is believed to not like Kim. [n] Answer: not
"
Anne played the tune on the piano. [o],on,"Input: Anne played the tune on the piano. [o] Answer: on
"
I made the settlement of the matter my objective. [m],made matter my,"Input: I made the settlement of the matter my objective. [m] Answer: made matter my
"
The cat was sleeping in the kitchen. [s],sleeping,"Input: The cat was sleeping in the kitchen. [s] Answer: sleeping
"
Which bed did Tom sleep on? [t],tom,"Input: Which bed did Tom sleep on? [t] Answer: tom
"
What do you think the man who is standing by the door is doing now? [y],you,"Input: What do you think the man who is standing by the door is doing now? [y] Answer: you
"
The concert started when the bell rang. [c],concert,"Input: The concert started when the bell rang. [c] Answer: concert
"
Caviar is eaten by Jack more than mush. [j],jack,"Input: Caviar is eaten by Jack more than mush. [j] Answer: jack
"
"Whenever Bill smokes, Susan hates him all the more. [m]",more,"Input: Whenever Bill smokes, Susan hates him all the more. [m] Answer: more
"
John asked whether Bill left. [a],asked,"Input: John asked whether Bill left. [a] Answer: asked
"
No one can forgive you that comment. [n],no,"Input: No one can forgive you that comment. [n] Answer: no
"
I asked Anson if he was happy [a],asked anson,"Input: I asked Anson if he was happy [a] Answer: asked anson
"
There are fewer trucks on the motorway this winter. [m],motorway,"Input: There are fewer trucks on the motorway this winter. [m] Answer: motorway
"
Which celebrity did he mention that he had run into? [r],run,"Input: Which celebrity did he mention that he had run into? [r] Answer: run
"
What John told us is that he wants to quit school. [w],what wants,"Input: What John told us is that he wants to quit school. [w] Answer: what wants
"
The letter established his innocence. [e],established,"Input: The letter established his innocence. [e] Answer: established
"
Louis was forgiven. [w],was,"Input: Louis was forgiven. [w] Answer: was
"
"So that he could escape, Jason became invisible [t]",that,"Input: So that he could escape, Jason became invisible [t] Answer: that
"
So fast did you run that everyone gasped. [s],so,"Input: So fast did you run that everyone gasped. [s] Answer: so
"
I screamed at some children watching me. [w],watching,"Input: I screamed at some children watching me. [w] Answer: watching
"
That ball hit a student. [a],a,"Input: That ball hit a student. [a] Answer: a
"
John suddenly put off the customers. [j],john,"Input: John suddenly put off the customers. [j] Answer: john
"
Bill broke the bathtub into pieces. [t],the,"Input: Bill broke the bathtub into pieces. [t] Answer: the
"
Angela characterized Shelly as a lifesaver. [a],angela as a,"Input: Angela characterized Shelly as a lifesaver. [a] Answer: angela as a
"
I explained that we should fix the sink. [i],i,"Input: I explained that we should fix the sink. [i] Answer: i
"
That it was obvious that it would confuse the guards for Herschel to throw a fit is not true. [h],herschel,"Input: That it was obvious that it would confuse the guards for Herschel to throw a fit is not true. [h] Answer: herschel
"
Frank will eat an apple and Morgan will too. [a],an apple and,"Input: Frank will eat an apple and Morgan will too. [a] Answer: an apple and
"
The child wails [c],child,"Input: The child wails [c] Answer: child
"
It is not allowed to incriminate oneself. [a],allowed,"Input: It is not allowed to incriminate oneself. [a] Answer: allowed
"
There are less trucks on the motorway this winter. [t],there trucks the this,"Input: There are less trucks on the motorway this winter. [t] Answer: there trucks the this
"
We talked about the issues we had worked on as students and that our perspectives had changed over the years. [s],students,"Input: We talked about the issues we had worked on as students and that our perspectives had changed over the years. [s] Answer: students
"
Margaret cut Bill on the arm. [c],cut,"Input: Margaret cut Bill on the arm. [c] Answer: cut
"
The process changed the substance from solid to liquid to gas to energy. [f],from,"Input: The process changed the substance from solid to liquid to gas to energy. [f] Answer: from
"
"Two days ago, we went out to dinner, and this afternoon, to the movies. [m]",movies,"Input: Two days ago, we went out to dinner, and this afternoon, to the movies. [m] Answer: movies
"
Mary tried to go abroad. [m],mary,"Input: Mary tried to go abroad. [m] Answer: mary
"
Bill dried the clothes with a hair dryer. [b],bill,"Input: Bill dried the clothes with a hair dryer. [b] Answer: bill
"
He might no could have done it [h],he have,"Input: He might no could have done it [h] Answer: he have
"
Wash me! [m],me,"Input: Wash me! [m] Answer: me
"
Catriona opened the door with this key. [d],door,"Input: Catriona opened the door with this key. [d] Answer: door
"
Bill wants John to leave. [j],john,"Input: Bill wants John to leave. [j] Answer: john
"
Gilgamesh has been fighting the dragon. [d],dragon,"Input: Gilgamesh has been fighting the dragon. [d] Answer: dragon
"
Fred hired Sharon to change the oil. [s],sharon,"Input: Fred hired Sharon to change the oil. [s] Answer: sharon
"
He took John to the school by the park. [b],by,"Input: He took John to the school by the park. [b] Answer: by
"
Press the pad with the stamp completely. [p],press pad,"Input: Press the pad with the stamp completely. [p] Answer: press pad
"
Jessica sprayed water at me. [s],sprayed,"Input: Jessica sprayed water at me. [s] Answer: sprayed
"
Carrie touched him on the shoulder. [t],touched the,"Input: Carrie touched him on the shoulder. [t] Answer: touched the
"
I know a man who Bill saw and Mary liked. [k],know,"Input: I know a man who Bill saw and Mary liked. [k] Answer: know
"
Fiona must not eat the sauteed candy canes. [t],the,"Input: Fiona must not eat the sauteed candy canes. [t] Answer: the
"
They kicked themselves [t],they themselves,"Input: They kicked themselves [t] Answer: they themselves
"
He replied that he was happy. [r],replied,"Input: He replied that he was happy. [r] Answer: replied
"
He intended to will the large amount of money to Frank. [w],will,"Input: He intended to will the large amount of money to Frank. [w] Answer: will
"
John seemed a fool. [f],fool,"Input: John seemed a fool. [f] Answer: fool
"
John heard their criticism of each other. [o],of other,"Input: John heard their criticism of each other. [o] Answer: of other
"
I heated up the coffee and Sally wiped the table off. [i],i,"Input: I heated up the coffee and Sally wiped the table off. [i] Answer: i
"
I consider there to be a man in that garden. [g],garden,"Input: I consider there to be a man in that garden. [g] Answer: garden
"
"Every senator becomes more corrupt, the more lobbyists he talks to. [s]",senator,"Input: Every senator becomes more corrupt, the more lobbyists he talks to. [s] Answer: senator
"
Philippa cried her eyes dry. [h],her,"Input: Philippa cried her eyes dry. [h] Answer: her
"
At most three teachers assigned homework. [a],at assigned,"Input: At most three teachers assigned homework. [a] Answer: at assigned
"
Can he not have been working? [w],working,"Input: Can he not have been working? [w] Answer: working
"
Do you believe that somebody was looking for something? [y],you,"Input: Do you believe that somebody was looking for something? [y] Answer: you
"
Mary wants to wear nice blue German dress. [b],blue,"Input: Mary wants to wear nice blue German dress. [b] Answer: blue
"
John is eager to please Kim. [e],eager,"Input: John is eager to please Kim. [e] Answer: eager
"
I sent it to you. [i],i it,"Input: I sent it to you. [i] Answer: i it
"
What did you buy at the supermarket? [t],the,"Input: What did you buy at the supermarket? [t] Answer: the
"
Loren was relied on by Pavarotti and Hepburn by Bond. [w],was,"Input: Loren was relied on by Pavarotti and Hepburn by Bond. [w] Answer: was
"
The student who got A in the class was very happy. [h],happy,"Input: The student who got A in the class was very happy. [h] Answer: happy
"
I am delighted at the idea they might demolish the Appleton Tower. [d],delighted demolish,"Input: I am delighted at the idea they might demolish the Appleton Tower. [d] Answer: delighted demolish
"
Who did you hear an oration about? [o],oration,"Input: Who did you hear an oration about? [o] Answer: oration
"
Bill claims John believes Mary thinks Tom is honest. [j],john,"Input: Bill claims John believes Mary thinks Tom is honest. [j] Answer: john
"
The man whose car I hit last week sued me. [h],hit,"Input: The man whose car I hit last week sued me. [h] Answer: hit
"
"In English, the main verb agrees with the head element of the subject. [h]",head,"Input: In English, the main verb agrees with the head element of the subject. [h] Answer: head
"
They may grow as high as six feet. [m],may,"Input: They may grow as high as six feet. [m] Answer: may
"
Gilgamesh can seek Ishtar [c],can,"Input: Gilgamesh can seek Ishtar [c] Answer: can
"
The foxes seem compatible with the chickens. [f],foxes,"Input: The foxes seem compatible with the chickens. [f] Answer: foxes
"
work out an analysis that is typical of this view of understood subjects. [w],work,"Input: work out an analysis that is typical of this view of understood subjects. [w] Answer: work
"
We expect the dentist to examine us. [d],dentist,"Input: We expect the dentist to examine us. [d] Answer: dentist
"
Paul breathed. [b],breathed,"Input: Paul breathed. [b] Answer: breathed
"
Bill is drying a lot of clothes on the line. [o],of on,"Input: Bill is drying a lot of clothes on the line. [o] Answer: of on
"
I know a man who saw Bill and liked Mary. [k],know,"Input: I know a man who saw Bill and liked Mary. [k] Answer: know
"
Mercedes gave a test to the students in the lecture hall. [a],a,"Input: Mercedes gave a test to the students in the lecture hall. [a] Answer: a
"
Captain Wentworth recovered the property for Mrs Smith. [t],the,"Input: Captain Wentworth recovered the property for Mrs Smith. [t] Answer: the
"
All Mr Collins does is praise Lady de Bourg. [a],all,"Input: All Mr Collins does is praise Lady de Bourg. [a] Answer: all
"
Lucy sent Jane a letter. [a],a,"Input: Lucy sent Jane a letter. [a] Answer: a
"
The police might plant the drugs in the apartment. [d],drugs,"Input: The police might plant the drugs in the apartment. [d] Answer: drugs
"
Sodium is a little too peppy for me to want to try mixing it and water in a teacup. [w],want water,"Input: Sodium is a little too peppy for me to want to try mixing it and water in a teacup. [w] Answer: want water
"
To go abroad would be nice. [n],nice,"Input: To go abroad would be nice. [n] Answer: nice
"
You have presented so elegant a solution that we can only admire it. [p],presented,"Input: You have presented so elegant a solution that we can only admire it. [p] Answer: presented
"
Sally went to the party with Andrew. [t],to the,"Input: Sally went to the party with Andrew. [t] Answer: to the
"
I think that person we met last week is insane. [p],person,"Input: I think that person we met last week is insane. [p] Answer: person
"
The ugly man from Brazil found books of poems in the puddle. [f],from found,"Input: The ugly man from Brazil found books of poems in the puddle. [f] Answer: from found
"
John could not leave the town. [n],not,"Input: John could not leave the town. [n] Answer: not
"
John tries to often meet Mary. [o],often,"Input: John tries to often meet Mary. [o] Answer: often
"
The dragons simply all died out. [a],all,"Input: The dragons simply all died out. [a] Answer: all
"
Smith inscribed his name over the door. [s],smith,"Input: Smith inscribed his name over the door. [s] Answer: smith
"
Type A: It is on Bill that John relies. [r],relies,"Input: Type A: It is on Bill that John relies. [r] Answer: relies
"
It seems to bother Kim that they resigned. [i],it,"Input: It seems to bother Kim that they resigned. [i] Answer: it
"
Lee will not leave. [n],not,"Input: Lee will not leave. [n] Answer: not
"
Traci gave the whale a lollipop. [t],traci the,"Input: Traci gave the whale a lollipop. [t] Answer: traci the
"
Every student who handed in any homework will get a prize. [i],in,"Input: Every student who handed in any homework will get a prize. [i] Answer: in
"
This girl in the red coat will put it and a picture of Bill on your desk before tomorrow. [d],desk,"Input: This girl in the red coat will put it and a picture of Bill on your desk before tomorrow. [d] Answer: desk
"
Is it possible for everyone to to pledge ? [e],everyone,"Input: Is it possible for everyone to to pledge ? [e] Answer: everyone
"
He worked his way through the book. [t],through the,"Input: He worked his way through the book. [t] Answer: through the
"
I leave for Paris next week. [p],paris,"Input: I leave for Paris next week. [p] Answer: paris
"
The brave are not afraid to die. [b],brave,"Input: The brave are not afraid to die. [b] Answer: brave
"
He will not endorse the treaty and indeed. [n],not,"Input: He will not endorse the treaty and indeed. [n] Answer: not
"
It was then when we all went to bed. [t],then to,"Input: It was then when we all went to bed. [t] Answer: then to
"
Margaret cut at the bread. [c],cut,"Input: Margaret cut at the bread. [c] Answer: cut
"
Tom hid the manuscript in the cupboard. [c],cupboard,"Input: Tom hid the manuscript in the cupboard. [c] Answer: cupboard
"
Sharks could have been cruising near the beach. [n],near,"Input: Sharks could have been cruising near the beach. [n] Answer: near
"
