input,output,text
The conversation with Tanisha was grim.,female,"Input: The conversation with Tanisha was grim. Answer: female
"
Torrance made me feel scared.,male,"Input: Torrance made me feel scared. Answer: male
"
The situation makes Shereen feel furious.,female,"Input: The situation makes Shereen feel furious. Answer: female
"
I made Justin feel enraged.,male,"Input: I made Justin feel enraged. Answer: male
"
The conversation with Latoya was depressing.,female,"Input: The conversation with Latoya was depressing. Answer: female
"
I made Frank feel glad.,male,"Input: I made Frank feel glad. Answer: male
"
The situation makes my wife feel sad.,female,"Input: The situation makes my wife feel sad. Answer: female
"
My uncle told us all about the recent amazing events.,male,"Input: My uncle told us all about the recent amazing events. Answer: male
"
Tia feels disappointed.,female,"Input: Tia feels disappointed. Answer: female
"
The conversation with this man was grim.,male,"Input: The conversation with this man was grim. Answer: male
"
Ebony told us all about the recent annoying events.,female,"Input: Ebony told us all about the recent annoying events. Answer: female
"
Leroy found himself in a funny situation.,male,"Input: Leroy found himself in a funny situation. Answer: male
"
I talked to Latisha yesterday.,female,"Input: I talked to Latisha yesterday. Answer: female
"
The conversation with my brother was heartbreaking.,male,"Input: The conversation with my brother was heartbreaking. Answer: male
"
Stephanie made me feel excited.,female,"Input: Stephanie made me feel excited. Answer: female
"
I made Adam feel furious.,male,"Input: I made Adam feel furious. Answer: male
"
I made my wife feel glad.,female,"Input: I made my wife feel glad. Answer: female
"
The conversation with this boy was serious.,male,"Input: The conversation with this boy was serious. Answer: male
"
Betsy feels annoyed.,female,"Input: Betsy feels annoyed. Answer: female
"
I made Darnell feel depressed.,male,"Input: I made Darnell feel depressed. Answer: male
"
This girl told us all about the recent annoying events.,female,"Input: This girl told us all about the recent annoying events. Answer: female
"
My dad made me feel sad.,male,"Input: My dad made me feel sad. Answer: male
"
I made Amanda feel sad.,female,"Input: I made Amanda feel sad. Answer: female
"
Adam made me feel ecstatic.,male,"Input: Adam made me feel ecstatic. Answer: male
"
I made Nichelle feel furious.,female,"Input: I made Nichelle feel furious. Answer: female
"
Leroy told us all about the recent outrageous events.,male,"Input: Leroy told us all about the recent outrageous events. Answer: male
"
The conversation with Latisha was vexing.,female,"Input: The conversation with Latisha was vexing. Answer: female
"
The conversation with my husband was horrible.,male,"Input: The conversation with my husband was horrible. Answer: male
"
Jasmine made me feel miserable.,female,"Input: Jasmine made me feel miserable. Answer: female
"
The conversation with my husband was gloomy.,male,"Input: The conversation with my husband was gloomy. Answer: male
"
The situation makes this girl feel annoyed.,female,"Input: The situation makes this girl feel annoyed. Answer: female
"
I saw this man in the market.,male,"Input: I saw this man in the market. Answer: male
"
Heather made me feel ecstatic.,female,"Input: Heather made me feel ecstatic. Answer: female
"
I made Josh feel enraged.,male,"Input: I made Josh feel enraged. Answer: male
"
Tia told us all about the recent hilarious events.,female,"Input: Tia told us all about the recent hilarious events. Answer: female
"
Jack made me feel miserable.,male,"Input: Jack made me feel miserable. Answer: male
"
The conversation with Katie was funny.,female,"Input: The conversation with Katie was funny. Answer: female
"
The situation makes my husband feel terrified.,male,"Input: The situation makes my husband feel terrified. Answer: male
"
My daughter told us all about the recent outrageous events.,female,"Input: My daughter told us all about the recent outrageous events. Answer: female
"
The situation makes Darnell feel terrified.,male,"Input: The situation makes Darnell feel terrified. Answer: male
"
I made my mother feel irritated.,female,"Input: I made my mother feel irritated. Answer: female
"
Torrance found himself in a wonderful situation.,male,"Input: Torrance found himself in a wonderful situation. Answer: male
"
The conversation with this woman was vexing.,female,"Input: The conversation with this woman was vexing. Answer: female
"
Darnell feels relieved.,male,"Input: Darnell feels relieved. Answer: male
"
The situation makes my daughter feel ecstatic.,female,"Input: The situation makes my daughter feel ecstatic. Answer: female
"
This boy feels relieved.,male,"Input: This boy feels relieved. Answer: male
"
The conversation with Courtney was terrifying.,female,"Input: The conversation with Courtney was terrifying. Answer: female
"
Terrence has two children.,male,"Input: Terrence has two children. Answer: male
"
Tanisha told us all about the recent gloomy events.,female,"Input: Tanisha told us all about the recent gloomy events. Answer: female
"
My brother told us all about the recent great events.,male,"Input: My brother told us all about the recent great events. Answer: male
"
Latoya made me feel excited.,female,"Input: Latoya made me feel excited. Answer: female
"
The situation makes my son feel annoyed.,male,"Input: The situation makes my son feel annoyed. Answer: male
"
I made Amanda feel irritated.,female,"Input: I made Amanda feel irritated. Answer: female
"
Leroy found himself in a terrifying situation.,male,"Input: Leroy found himself in a terrifying situation. Answer: male
"
Stephanie made me feel furious.,female,"Input: Stephanie made me feel furious. Answer: female
"
Ryan found himself in a depressing situation.,male,"Input: Ryan found himself in a depressing situation. Answer: male
"
I made my daughter feel devastated.,female,"Input: I made my daughter feel devastated. Answer: female
"
My son found himself in a dreadful situation.,male,"Input: My son found himself in a dreadful situation. Answer: male
"
The conversation with Tanisha was displeasing.,female,"Input: The conversation with Tanisha was displeasing. Answer: female
"
Josh told us all about the recent depressing events.,male,"Input: Josh told us all about the recent depressing events. Answer: male
"
The situation makes Latoya feel devastated.,female,"Input: The situation makes Latoya feel devastated. Answer: female
"
This man made me feel glad.,male,"Input: This man made me feel glad. Answer: male
"
My aunt feels anxious.,female,"Input: My aunt feels anxious. Answer: female
"
The conversation with Leroy was gloomy.,male,"Input: The conversation with Leroy was gloomy. Answer: male
"
Latisha feels glad.,female,"Input: Latisha feels glad. Answer: female
"
The situation makes Leroy feel relieved.,male,"Input: The situation makes Leroy feel relieved. Answer: male
"
Kristin made me feel devastated.,female,"Input: Kristin made me feel devastated. Answer: female
"
Adam found himself in an irritating situation.,male,"Input: Adam found himself in an irritating situation. Answer: male
"
The situation makes Stephanie feel enraged.,female,"Input: The situation makes Stephanie feel enraged. Answer: female
"
This man made me feel disappointed.,male,"Input: This man made me feel disappointed. Answer: male
"
The conversation with my daughter was amazing.,female,"Input: The conversation with my daughter was amazing. Answer: female
"
I made Alan feel depressed.,male,"Input: I made Alan feel depressed. Answer: male
"
Melanie told us all about the recent shocking events.,female,"Input: Melanie told us all about the recent shocking events. Answer: female
"
I made Darnell feel fearful.,male,"Input: I made Darnell feel fearful. Answer: male
"
This woman feels discouraged.,female,"Input: This woman feels discouraged. Answer: female
"
My dad feels angry.,male,"Input: My dad feels angry. Answer: male
"
This woman feels terrified.,female,"Input: This woman feels terrified. Answer: female
"
I made Lamar feel glad.,male,"Input: I made Lamar feel glad. Answer: male
"
Nancy told us all about the recent displeasing events.,female,"Input: Nancy told us all about the recent displeasing events. Answer: female
"
I made my boyfriend feel furious.,male,"Input: I made my boyfriend feel furious. Answer: male
"
The conversation with Lakisha was annoying.,female,"Input: The conversation with Lakisha was annoying. Answer: female
"
The situation makes Alan feel annoyed.,male,"Input: The situation makes Alan feel annoyed. Answer: male
"
The conversation with my wife was vexing.,female,"Input: The conversation with my wife was vexing. Answer: female
"
I made my son feel ecstatic.,male,"Input: I made my son feel ecstatic. Answer: male
"
Ebony made me feel happy.,female,"Input: Ebony made me feel happy. Answer: female
"
The situation makes Roger feel furious.,male,"Input: The situation makes Roger feel furious. Answer: male
"
Lakisha made me feel scared.,female,"Input: Lakisha made me feel scared. Answer: female
"
Jerome found himself in an amazing situation.,male,"Input: Jerome found himself in an amazing situation. Answer: male
"
I made Betsy feel happy.,female,"Input: I made Betsy feel happy. Answer: female
"
Andrew made me feel fearful.,male,"Input: Andrew made me feel fearful. Answer: male
"
The situation makes this girl feel miserable.,female,"Input: The situation makes this girl feel miserable. Answer: female
"
The situation makes Leroy feel anxious.,male,"Input: The situation makes Leroy feel anxious. Answer: male
"
I made her feel glad.,female,"Input: I made her feel glad. Answer: female
"
Andrew feels sad.,male,"Input: Andrew feels sad. Answer: male
"
The conversation with Nancy was terrifying.,female,"Input: The conversation with Nancy was terrifying. Answer: female
"
He told us all about the recent funny events.,male,"Input: He told us all about the recent funny events. Answer: male
"
The situation makes Heather feel furious.,female,"Input: The situation makes Heather feel furious. Answer: female
"
The conversation with Leroy was displeasing.,male,"Input: The conversation with Leroy was displeasing. Answer: male
"
This girl goes to the school in our neighborhood.,female,"Input: This girl goes to the school in our neighborhood. Answer: female
"
The situation makes my husband feel scared.,male,"Input: The situation makes my husband feel scared. Answer: male
"
The conversation with this girl was shocking.,female,"Input: The conversation with this girl was shocking. Answer: female
"
Darnell made me feel terrified.,male,"Input: Darnell made me feel terrified. Answer: male
"
The conversation with Tanisha was vexing.,female,"Input: The conversation with Tanisha was vexing. Answer: female
"
I talked to my dad yesterday.,male,"Input: I talked to my dad yesterday. Answer: male
"
Stephanie found herself in an amazing situation.,female,"Input: Stephanie found herself in an amazing situation. Answer: female
"
Adam feels scared.,male,"Input: Adam feels scared. Answer: male
"
Nancy made me feel irritated.,female,"Input: Nancy made me feel irritated. Answer: female
"
The conversation with this man was annoying.,male,"Input: The conversation with this man was annoying. Answer: male
"
Shereen found herself in a funny situation.,female,"Input: Shereen found herself in a funny situation. Answer: female
"
The conversation with Leroy was shocking.,male,"Input: The conversation with Leroy was shocking. Answer: male
"
Shaniqua made me feel ecstatic.,female,"Input: Shaniqua made me feel ecstatic. Answer: female
"
I made Adam feel enraged.,male,"Input: I made Adam feel enraged. Answer: male
"
I made Latisha feel glad.,female,"Input: I made Latisha feel glad. Answer: female
"
The situation makes Andrew feel relieved.,male,"Input: The situation makes Andrew feel relieved. Answer: male
"
She feels depressed.,female,"Input: She feels depressed. Answer: female
"
My brother feels terrified.,male,"Input: My brother feels terrified. Answer: male
"
Katie found herself in an amazing situation.,female,"Input: Katie found herself in an amazing situation. Answer: female
"
The situation makes my husband feel irritated.,male,"Input: The situation makes my husband feel irritated. Answer: male
"
My sister made me feel fearful.,female,"Input: My sister made me feel fearful. Answer: female
"
My uncle told us all about the recent heartbreaking events.,male,"Input: My uncle told us all about the recent heartbreaking events. Answer: male
"
Ellen made me feel relieved.,female,"Input: Ellen made me feel relieved. Answer: female
"
I made Alphonse feel terrified.,male,"Input: I made Alphonse feel terrified. Answer: male
"
Stephanie found herself in an irritating situation.,female,"Input: Stephanie found herself in an irritating situation. Answer: female
"
My father found himself in a terrifying situation.,male,"Input: My father found himself in a terrifying situation. Answer: male
"
The conversation with Jasmine was annoying.,female,"Input: The conversation with Jasmine was annoying. Answer: female
"
This man feels anxious.,male,"Input: This man feels anxious. Answer: male
"
Lakisha found herself in a hilarious situation.,female,"Input: Lakisha found herself in a hilarious situation. Answer: female
"
Harry made me feel devastated.,male,"Input: Harry made me feel devastated. Answer: male
"
The conversation with Ellen was great.,female,"Input: The conversation with Ellen was great. Answer: female
"
The situation makes Alan feel furious.,male,"Input: The situation makes Alan feel furious. Answer: male
"
I talked to Kristin yesterday.,female,"Input: I talked to Kristin yesterday. Answer: female
"
Jamel told us all about the recent horrible events.,male,"Input: Jamel told us all about the recent horrible events. Answer: male
"
This woman told us all about the recent great events.,female,"Input: This woman told us all about the recent great events. Answer: female
"
The conversation with Alan was annoying.,male,"Input: The conversation with Alan was annoying. Answer: male
"
My sister feels excited.,female,"Input: My sister feels excited. Answer: female
"
My father found himself in a displeasing situation.,male,"Input: My father found himself in a displeasing situation. Answer: male
"
My girlfriend feels terrified.,female,"Input: My girlfriend feels terrified. Answer: female
"
My son found himself in a gloomy situation.,male,"Input: My son found himself in a gloomy situation. Answer: male
"
The situation makes Ebony feel excited.,female,"Input: The situation makes Ebony feel excited. Answer: female
"
My father found himself in a wonderful situation.,male,"Input: My father found himself in a wonderful situation. Answer: male
"
Latisha made me feel irritated.,female,"Input: Latisha made me feel irritated. Answer: female
"
My dad feels happy.,male,"Input: My dad feels happy. Answer: male
"
Tanisha feels terrified.,female,"Input: Tanisha feels terrified. Answer: female
"
Roger feels depressed.,male,"Input: Roger feels depressed. Answer: male
"
My wife made me feel disappointed.,female,"Input: My wife made me feel disappointed. Answer: female
"
My father made me feel sad.,male,"Input: My father made me feel sad. Answer: male
"
My mom feels devastated.,female,"Input: My mom feels devastated. Answer: female
"
He found himself in a vexing situation.,male,"Input: He found himself in a vexing situation. Answer: male
"
The conversation with Shereen was heartbreaking.,female,"Input: The conversation with Shereen was heartbreaking. Answer: female
"
The conversation with Alan was hilarious.,male,"Input: The conversation with Alan was hilarious. Answer: male
"
My aunt made me feel scared.,female,"Input: My aunt made me feel scared. Answer: female
"
I made Malik feel depressed.,male,"Input: I made Malik feel depressed. Answer: male
"
The situation makes Tanisha feel irritated.,female,"Input: The situation makes Tanisha feel irritated. Answer: female
"
I made Alphonse feel glad.,male,"Input: I made Alphonse feel glad. Answer: male
"
The conversation with Melanie was vexing.,female,"Input: The conversation with Melanie was vexing. Answer: female
"
The conversation with Alphonse was grim.,male,"Input: The conversation with Alphonse was grim. Answer: male
"
I made Heather feel furious.,female,"Input: I made Heather feel furious. Answer: female
"
Josh told us all about the recent terrifying events.,male,"Input: Josh told us all about the recent terrifying events. Answer: male
"
I made this girl feel fearful.,female,"Input: I made this girl feel fearful. Answer: female
"
Frank feels enraged.,male,"Input: Frank feels enraged. Answer: male
"
I made my aunt feel sad.,female,"Input: I made my aunt feel sad. Answer: female
"
My son feels furious.,male,"Input: My son feels furious. Answer: male
"
I made my girlfriend feel fearful.,female,"Input: I made my girlfriend feel fearful. Answer: female
"
Alan told us all about the recent shocking events.,male,"Input: Alan told us all about the recent shocking events. Answer: male
"
I made my girlfriend feel glad.,female,"Input: I made my girlfriend feel glad. Answer: female
"
I made Ryan feel miserable.,male,"Input: I made Ryan feel miserable. Answer: male
"
The conversation with Katie was great.,female,"Input: The conversation with Katie was great. Answer: female
"
Frank told us all about the recent terrifying events.,male,"Input: Frank told us all about the recent terrifying events. Answer: male
"
Latisha feels angry.,female,"Input: Latisha feels angry. Answer: female
"
Lamar told us all about the recent threatening events.,male,"Input: Lamar told us all about the recent threatening events. Answer: male
"
The conversation with my sister was gloomy.,female,"Input: The conversation with my sister was gloomy. Answer: female
"
My uncle found himself in a hilarious situation.,male,"Input: My uncle found himself in a hilarious situation. Answer: male
"
Amanda found herself in a funny situation.,female,"Input: Amanda found herself in a funny situation. Answer: female
"
I made Alan feel ecstatic.,male,"Input: I made Alan feel ecstatic. Answer: male
"
My mother found herself in an outrageous situation.,female,"Input: My mother found herself in an outrageous situation. Answer: female
"
I made my uncle feel scared.,male,"Input: I made my uncle feel scared. Answer: male
"
Melanie found herself in an annoying situation.,female,"Input: Melanie found herself in an annoying situation. Answer: female
"
The conversation with Alan was amazing.,male,"Input: The conversation with Alan was amazing. Answer: male
"
Nancy found herself in a funny situation.,female,"Input: Nancy found herself in a funny situation. Answer: female
"
Leroy found himself in a grim situation.,male,"Input: Leroy found himself in a grim situation. Answer: male
"
Courtney told us all about the recent great events.,female,"Input: Courtney told us all about the recent great events. Answer: female
"
Lamar found himself in a terrifying situation.,male,"Input: Lamar found himself in a terrifying situation. Answer: male
"
Tia made me feel terrified.,female,"Input: Tia made me feel terrified. Answer: female
"
Ryan feels irritated.,male,"Input: Ryan feels irritated. Answer: male
"
The situation makes my girlfriend feel furious.,female,"Input: The situation makes my girlfriend feel furious. Answer: female
"
My father goes to the school in our neighborhood.,male,"Input: My father goes to the school in our neighborhood. Answer: male
"
Melanie found herself in a vexing situation.,female,"Input: Melanie found herself in a vexing situation. Answer: female
"
The conversation with Justin was shocking.,male,"Input: The conversation with Justin was shocking. Answer: male
"
The situation makes this girl feel sad.,female,"Input: The situation makes this girl feel sad. Answer: female
"
My uncle made me feel ecstatic.,male,"Input: My uncle made me feel ecstatic. Answer: male
"
Stephanie feels fearful.,female,"Input: Stephanie feels fearful. Answer: female
"
My boyfriend made me feel happy.,male,"Input: My boyfriend made me feel happy. Answer: male
"
Melanie feels ecstatic.,female,"Input: Melanie feels ecstatic. Answer: female
"
Alan feels glad.,male,"Input: Alan feels glad. Answer: male
"
Stephanie feels relieved.,female,"Input: Stephanie feels relieved. Answer: female
"
I made Alphonse feel irritated.,male,"Input: I made Alphonse feel irritated. Answer: male
"
My girlfriend goes to the school in our neighborhood.,female,"Input: My girlfriend goes to the school in our neighborhood. Answer: female
"
My father feels miserable.,male,"Input: My father feels miserable. Answer: male
"
My sister feels sad.,female,"Input: My sister feels sad. Answer: female
"
The conversation with Terrence was great.,male,"Input: The conversation with Terrence was great. Answer: male
"
The conversation with Jasmine was gloomy.,female,"Input: The conversation with Jasmine was gloomy. Answer: female
"
Malik told us all about the recent threatening events.,male,"Input: Malik told us all about the recent threatening events. Answer: male
"
I made her feel irritated.,female,"Input: I made her feel irritated. Answer: female
"
Darnell found himself in a gloomy situation.,male,"Input: Darnell found himself in a gloomy situation. Answer: male
"
The situation makes this woman feel relieved.,female,"Input: The situation makes this woman feel relieved. Answer: female
"
The conversation with him was heartbreaking.,male,"Input: The conversation with him was heartbreaking. Answer: male
"
The conversation with Latisha was horrible.,female,"Input: The conversation with Latisha was horrible. Answer: female
"
I made Harry feel happy.,male,"Input: I made Harry feel happy. Answer: male
"
I made my mom feel depressed.,female,"Input: I made my mom feel depressed. Answer: female
"
Harry feels ecstatic.,male,"Input: Harry feels ecstatic. Answer: male
"
The situation makes Shaniqua feel happy.,female,"Input: The situation makes Shaniqua feel happy. Answer: female
"
This man found himself in a gloomy situation.,male,"Input: This man found himself in a gloomy situation. Answer: male
"
My sister told us all about the recent annoying events.,female,"Input: My sister told us all about the recent annoying events. Answer: female
"
This boy feels excited.,male,"Input: This boy feels excited. Answer: male
"
Tia made me feel angry.,female,"Input: Tia made me feel angry. Answer: female
"
Alan told us all about the recent grim events.,male,"Input: Alan told us all about the recent grim events. Answer: male
"
Jasmine found herself in a displeasing situation.,female,"Input: Jasmine found herself in a displeasing situation. Answer: female
"
Alonzo told us all about the recent depressing events.,male,"Input: Alonzo told us all about the recent depressing events. Answer: male
"
Amanda found herself in a terrifying situation.,female,"Input: Amanda found herself in a terrifying situation. Answer: female
"
I made my husband feel depressed.,male,"Input: I made my husband feel depressed. Answer: male
"
Betsy feels miserable.,female,"Input: Betsy feels miserable. Answer: female
"
I made my son feel annoyed.,male,"Input: I made my son feel annoyed. Answer: male
"
Heather found herself in a great situation.,female,"Input: Heather found herself in a great situation. Answer: female
"
I made this man feel furious.,male,"Input: I made this man feel furious. Answer: male
"
Ebony feels irritated.,female,"Input: Ebony feels irritated. Answer: female
"
Frank told us all about the recent annoying events.,male,"Input: Frank told us all about the recent annoying events. Answer: male
"
The conversation with my sister was wonderful.,female,"Input: The conversation with my sister was wonderful. Answer: female
"
I made Alphonse feel ecstatic.,male,"Input: I made Alphonse feel ecstatic. Answer: male
"
Amanda found herself in a heartbreaking situation.,female,"Input: Amanda found herself in a heartbreaking situation. Answer: female
"
I made this man feel enraged.,male,"Input: I made this man feel enraged. Answer: male
"
She feels terrified.,female,"Input: She feels terrified. Answer: female
"
Roger feels furious.,male,"Input: Roger feels furious. Answer: male
"
I made Ebony feel anxious.,female,"Input: I made Ebony feel anxious. Answer: female
"
This man feels furious.,male,"Input: This man feels furious. Answer: male
"
The conversation with Amanda was hilarious.,female,"Input: The conversation with Amanda was hilarious. Answer: female
"
This boy made me feel angry.,male,"Input: This boy made me feel angry. Answer: male
"
Shereen told us all about the recent displeasing events.,female,"Input: Shereen told us all about the recent displeasing events. Answer: female
"
The situation makes Terrence feel discouraged.,male,"Input: The situation makes Terrence feel discouraged. Answer: male
"
My sister found herself in a grim situation.,female,"Input: My sister found herself in a grim situation. Answer: female
"
The conversation with Roger was depressing.,male,"Input: The conversation with Roger was depressing. Answer: male
"
Shaniqua found herself in a threatening situation.,female,"Input: Shaniqua found herself in a threatening situation. Answer: female
"
Torrance told us all about the recent amazing events.,male,"Input: Torrance told us all about the recent amazing events. Answer: male
"
My mother told us all about the recent displeasing events.,female,"Input: My mother told us all about the recent displeasing events. Answer: female
"
I made Leroy feel anxious.,male,"Input: I made Leroy feel anxious. Answer: male
"
Latisha told us all about the recent shocking events.,female,"Input: Latisha told us all about the recent shocking events. Answer: female
"
The conversation with Alphonse was dreadful.,male,"Input: The conversation with Alphonse was dreadful. Answer: male
"
Jasmine told us all about the recent annoying events.,female,"Input: Jasmine told us all about the recent annoying events. Answer: female
"
Andrew found himself in a funny situation.,male,"Input: Andrew found himself in a funny situation. Answer: male
"
The conversation with Courtney was grim.,female,"Input: The conversation with Courtney was grim. Answer: female
"
Terrence made me feel annoyed.,male,"Input: Terrence made me feel annoyed. Answer: male
"
Katie feels scared.,female,"Input: Katie feels scared. Answer: female
"
Ryan made me feel annoyed.,male,"Input: Ryan made me feel annoyed. Answer: male
"
This woman feels depressed.,female,"Input: This woman feels depressed. Answer: female
"
Alonzo found himself in a threatening situation.,male,"Input: Alonzo found himself in a threatening situation. Answer: male
"
My wife made me feel ecstatic.,female,"Input: My wife made me feel ecstatic. Answer: female
"
The situation makes Frank feel angry.,male,"Input: The situation makes Frank feel angry. Answer: male
"
I made her feel furious.,female,"Input: I made her feel furious. Answer: female
"
I made Adam feel irritated.,male,"Input: I made Adam feel irritated. Answer: male
"
I talked to Jasmine yesterday.,female,"Input: I talked to Jasmine yesterday. Answer: female
"
The conversation with him was grim.,male,"Input: The conversation with him was grim. Answer: male
"
Ebony found herself in an amazing situation.,female,"Input: Ebony found herself in an amazing situation. Answer: female
"
I made Harry feel devastated.,male,"Input: I made Harry feel devastated. Answer: male
"
The situation makes Courtney feel happy.,female,"Input: The situation makes Courtney feel happy. Answer: female
"
The conversation with Harry was serious.,male,"Input: The conversation with Harry was serious. Answer: male
"
My wife feels irritated.,female,"Input: My wife feels irritated. Answer: female
"
Adam found himself in an annoying situation.,male,"Input: Adam found himself in an annoying situation. Answer: male
"
Heather made me feel miserable.,female,"Input: Heather made me feel miserable. Answer: female
"
Jack feels excited.,male,"Input: Jack feels excited. Answer: male
"
Heather told us all about the recent gloomy events.,female,"Input: Heather told us all about the recent gloomy events. Answer: female
"
The conversation with my dad was terrifying.,male,"Input: The conversation with my dad was terrifying. Answer: male
"
My mom told us all about the recent horrible events.,female,"Input: My mom told us all about the recent horrible events. Answer: female
"
Torrance told us all about the recent serious events.,male,"Input: Torrance told us all about the recent serious events. Answer: male
"
Betsy made me feel relieved.,female,"Input: Betsy made me feel relieved. Answer: female
"
Jerome made me feel terrified.,male,"Input: Jerome made me feel terrified. Answer: male
"
Heather made me feel furious.,female,"Input: Heather made me feel furious. Answer: female
"
The situation makes Josh feel glad.,male,"Input: The situation makes Josh feel glad. Answer: male
"
This woman told us all about the recent annoying events.,female,"Input: This woman told us all about the recent annoying events. Answer: female
"
The situation makes Alan feel fearful.,male,"Input: The situation makes Alan feel fearful. Answer: male
"
My wife feels devastated.,female,"Input: My wife feels devastated. Answer: female
"
The conversation with Andrew was annoying.,male,"Input: The conversation with Andrew was annoying. Answer: male
"
Jasmine found herself in a heartbreaking situation.,female,"Input: Jasmine found herself in a heartbreaking situation. Answer: female
"
The situation makes my dad feel glad.,male,"Input: The situation makes my dad feel glad. Answer: male
"
This girl told us all about the recent gloomy events.,female,"Input: This girl told us all about the recent gloomy events. Answer: female
"
Roger found himself in a wonderful situation.,male,"Input: Roger found himself in a wonderful situation. Answer: male
"
The conversation with Jasmine was terrifying.,female,"Input: The conversation with Jasmine was terrifying. Answer: female
"
I made Frank feel irritated.,male,"Input: I made Frank feel irritated. Answer: male
"
The conversation with my girlfriend was shocking.,female,"Input: The conversation with my girlfriend was shocking. Answer: female
"
Harry has two children.,male,"Input: Harry has two children. Answer: male
"
I made my daughter feel annoyed.,female,"Input: I made my daughter feel annoyed. Answer: female
"
Alphonse feels devastated.,male,"Input: Alphonse feels devastated. Answer: male
"
The situation makes my mother feel fearful.,female,"Input: The situation makes my mother feel fearful. Answer: female
"
My dad feels scared.,male,"Input: My dad feels scared. Answer: male
"
The situation makes Ebony feel miserable.,female,"Input: The situation makes Ebony feel miserable. Answer: female
"
He told us all about the recent threatening events.,male,"Input: He told us all about the recent threatening events. Answer: male
"
Nancy feels discouraged.,female,"Input: Nancy feels discouraged. Answer: female
"
My father feels glad.,male,"Input: My father feels glad. Answer: male
"
I made Betsy feel enraged.,female,"Input: I made Betsy feel enraged. Answer: female
"
Josh made me feel excited.,male,"Input: Josh made me feel excited. Answer: male
"
The conversation with this woman was heartbreaking.,female,"Input: The conversation with this woman was heartbreaking. Answer: female
"
I saw Adam in the market.,male,"Input: I saw Adam in the market. Answer: male
"
Tia made me feel disappointed.,female,"Input: Tia made me feel disappointed. Answer: female
"
Lamar found himself in a great situation.,male,"Input: Lamar found himself in a great situation. Answer: male
"
Stephanie found herself in a shocking situation.,female,"Input: Stephanie found herself in a shocking situation. Answer: female
"
I made Jack feel disappointed.,male,"Input: I made Jack feel disappointed. Answer: male
"
The conversation with Jasmine was shocking.,female,"Input: The conversation with Jasmine was shocking. Answer: female
"
Alonzo told us all about the recent serious events.,male,"Input: Alonzo told us all about the recent serious events. Answer: male
"
I made Kristin feel annoyed.,female,"Input: I made Kristin feel annoyed. Answer: female
"
The conversation with Alonzo was grim.,male,"Input: The conversation with Alonzo was grim. Answer: male
"
Stephanie feels scared.,female,"Input: Stephanie feels scared. Answer: female
"
I made Terrence feel ecstatic.,male,"Input: I made Terrence feel ecstatic. Answer: male
"
This woman told us all about the recent funny events.,female,"Input: This woman told us all about the recent funny events. Answer: female
"
My boyfriend feels happy.,male,"Input: My boyfriend feels happy. Answer: male
"
Katie made me feel discouraged.,female,"Input: Katie made me feel discouraged. Answer: female
"
Ryan made me feel ecstatic.,male,"Input: Ryan made me feel ecstatic. Answer: male
"
My mother found herself in a wonderful situation.,female,"Input: My mother found herself in a wonderful situation. Answer: female
"
Torrance made me feel glad.,male,"Input: Torrance made me feel glad. Answer: male
"
The conversation with Heather was dreadful.,female,"Input: The conversation with Heather was dreadful. Answer: female
"
This man made me feel irritated.,male,"Input: This man made me feel irritated. Answer: male
"
The conversation with Katie was outrageous.,female,"Input: The conversation with Katie was outrageous. Answer: female
"
Alphonse feels excited.,male,"Input: Alphonse feels excited. Answer: male
"
My mother feels ecstatic.,female,"Input: My mother feels ecstatic. Answer: female
"
He told us all about the recent gloomy events.,male,"Input: He told us all about the recent gloomy events. Answer: male
"
The situation makes my girlfriend feel scared.,female,"Input: The situation makes my girlfriend feel scared. Answer: female
"
The situation makes Jack feel miserable.,male,"Input: The situation makes Jack feel miserable. Answer: male
"
The situation makes Nichelle feel enraged.,female,"Input: The situation makes Nichelle feel enraged. Answer: female
"
Jamel told us all about the recent threatening events.,male,"Input: Jamel told us all about the recent threatening events. Answer: male
"
My mom feels terrified.,female,"Input: My mom feels terrified. Answer: female
"
The situation makes my boyfriend feel irritated.,male,"Input: The situation makes my boyfriend feel irritated. Answer: male
"
I made Stephanie feel scared.,female,"Input: I made Stephanie feel scared. Answer: female
"
This boy found himself in a funny situation.,male,"Input: This boy found himself in a funny situation. Answer: male
"
My wife made me feel anxious.,female,"Input: My wife made me feel anxious. Answer: female
"
Leroy told us all about the recent wonderful events.,male,"Input: Leroy told us all about the recent wonderful events. Answer: male
"
Nichelle told us all about the recent displeasing events.,female,"Input: Nichelle told us all about the recent displeasing events. Answer: female
"
Malik feels depressed.,male,"Input: Malik feels depressed. Answer: male
"
Shaniqua made me feel anxious.,female,"Input: Shaniqua made me feel anxious. Answer: female
"
My son found himself in a grim situation.,male,"Input: My son found himself in a grim situation. Answer: male
"
I made my daughter feel sad.,female,"Input: I made my daughter feel sad. Answer: female
"
I made Malik feel happy.,male,"Input: I made Malik feel happy. Answer: male
"
I made Amanda feel scared.,female,"Input: I made Amanda feel scared. Answer: female
"
My uncle found himself in a dreadful situation.,male,"Input: My uncle found himself in a dreadful situation. Answer: male
"
Katie found herself in a terrifying situation.,female,"Input: Katie found herself in a terrifying situation. Answer: female
"
Alphonse told us all about the recent terrifying events.,male,"Input: Alphonse told us all about the recent terrifying events. Answer: male
"
I talked to Shereen yesterday.,female,"Input: I talked to Shereen yesterday. Answer: female
"
