input,output,text
The front of a silver gray car with a small cat laying in front of a tie.,tie.,"Input: The front of a silver gray car with a small cat laying in front of a tie. Answer: tie.
"
A mabn standing in at a sink looking in the mirror.,mabn,"Input: A mabn standing in at a sink looking in the mirror. Answer: mabn
"
"A male etnnis player extending out, swinging a tennis racket.",etnnis,"Input: A male etnnis player extending out, swinging a tennis racket. Answer: etnnis
"
A mabn in a multi-colored beanie pedals a passenger bike.,mabn,"Input: A mabn in a multi-colored beanie pedals a passenger bike. Answer: mabn
"
"Two nmen, one holding a book, looking off into the distance.","nmen,","Input: Two nmen, one holding a book, looking off into the distance. Answer: nmen,
"
A goden clock with figures of children in a glass case on display.,goden,"Input: A goden clock with figures of children in a glass case on display. Answer: goden
"
A ca poised on a chair back looking at owner sitting on sofa.,ca,"Input: A ca poised on a chair back looking at owner sitting on sofa. Answer: ca
"
Theee some bowls of fruits on a kitchen counter.,Theee,"Input: Theee some bowls of fruits on a kitchen counter. Answer: Theee
"
a colse up of broccoli inside of corn bread,colse,"Input: a colse up of broccoli inside of corn bread Answer: colse
"
A man in a orange robe seated on a bench in front of a door leading to a building.,a,"Input: A man in a orange robe seated on a bench in front of a door leading to a building. Answer: a
"
A little girl is laying down in a cib,cib,"Input: A little girl is laying down in a cib Answer: cib
"
a chld wearing a polka dot tie and a white shirt.,chld,"Input: a chld wearing a polka dot tie and a white shirt. Answer: chld
"
man stuffed animals hanging from the ceiling,man,"Input: man stuffed animals hanging from the ceiling Answer: man
"
A train rounding a corner in a jungle type arae.,arae.,"Input: A train rounding a corner in a jungle type arae. Answer: arae.
"
A mabn is swinging at a baseball at the batting cage.,mabn,"Input: A mabn is swinging at a baseball at the batting cage. Answer: mabn
"
A man walks down the street next to a cow with honrs.,honrs.,"Input: A man walks down the street next to a cow with honrs. Answer: honrs.
"
A griup of people with ski gear standing by trees.,griup,"Input: A griup of people with ski gear standing by trees. Answer: griup
"
a baeball player on the feild with a bat,baeball,"Input: a baeball player on the feild with a bat Answer: baeball
"
"Two men flying through the air, while on water sksi.",sksi.,"Input: Two men flying through the air, while on water sksi. Answer: sksi.
"
A mabn plowing the field with two horses on the country side,mabn,"Input: A mabn plowing the field with two horses on the country side Answer: mabn
"
A peson jumping with the skis in an x on a sunny day.,peson,"Input: A peson jumping with the skis in an x on a sunny day. Answer: peson
"
a clse up of graffiti painted on a train,clse,"Input: a clse up of graffiti painted on a train Answer: clse
"
Malr skateboarder at the peak of a stunt in a public skate park.,Malr,"Input: Malr skateboarder at the peak of a stunt in a public skate park. Answer: Malr
"
Thre sinks sit together in an empty bathroom.,Thre,"Input: Thre sinks sit together in an empty bathroom. Answer: Thre
"
Two oilets sit near each other in the same room.,oilets,"Input: Two oilets sit near each other in the same room. Answer: oilets
"
Cwo standing in dirt and grass field area.,Cwo,"Input: Cwo standing in dirt and grass field area. Answer: Cwo
"
Dooes open to the train to let people board and unboard,Dooes,"Input: Dooes open to the train to let people board and unboard Answer: Dooes
"
A patially eaten sandwich on a plate near a banana.,patially,"Input: A patially eaten sandwich on a plate near a banana. Answer: patially
"
A man whose feet are resting on the window of a turck.,turck.,"Input: A man whose feet are resting on the window of a turck. Answer: turck.
"
A whoite busted up toilet sitting on it's side.,whoite,"Input: A whoite busted up toilet sitting on it's side. Answer: whoite
"
A toqaster oven painted on the side of a wall.,toqaster,"Input: A toqaster oven painted on the side of a wall. Answer: toqaster
"
The arge motorcycle has been painted white and light blue.,arge,"Input: The arge motorcycle has been painted white and light blue. Answer: arge
"
a carort and a piece of celery and a knife on a cutting board,carort,"Input: a carort and a piece of celery and a knife on a cutting board Answer: carort
"
A batter prepares to step up to bart.,bart.,"Input: A batter prepares to step up to bart. Answer: bart.
"
THEERE IS A FREIGHT TRAIN THAT IS ON THE TRACKS,THEERE,"Input: THEERE IS A FREIGHT TRAIN THAT IS ON THE TRACKS Answer: THEERE
"
A ma wearing a red hot eating two hotdogs.,ma,"Input: A ma wearing a red hot eating two hotdogs. Answer: ma
"
"A kirchen has a stove, a microwave, and a toaster oven.",kirchen,"Input: A kirchen has a stove, a microwave, and a toaster oven. Answer: kirchen
"
A chicolate cake with several slices already gone.,chicolate,"Input: A chicolate cake with several slices already gone. Answer: chicolate
"
Two nmen walking in the sand along the beach.,nmen,"Input: Two nmen walking in the sand along the beach. Answer: nmen
"
The young man is holding a striped body boadr.,boadr.,"Input: The young man is holding a striped body boadr. Answer: boadr.
"
A bot in the water carrying several plants.,bot,"Input: A bot in the water carrying several plants. Answer: bot
"
A sabdwich on french bread next to a wine glass.,sabdwich,"Input: A sabdwich on french bread next to a wine glass. Answer: sabdwich
"
A ma riding a surfboard on a wave in the ocean.,ma,"Input: A ma riding a surfboard on a wave in the ocean. Answer: ma
"
A woman sitting on a  cement bench next to a girfafe.,girfafe.,"Input: A woman sitting on a  cement bench next to a girfafe. Answer: girfafe.
"
a mna in a helmet riding on a dirt bike,mna,"Input: a mna in a helmet riding on a dirt bike Answer: mna
"
A pu dog peeps out from the basket of a bicycle.,pu,"Input: A pu dog peeps out from the basket of a bicycle. Answer: pu
"
A plte of pasta and a bowl of spaghetti,plte,"Input: A plte of pasta and a bowl of spaghetti Answer: plte
"
"A plte with sausage, ham, mushrooms, tomatoes and other foods.",plte,"Input: A plte with sausage, ham, mushrooms, tomatoes and other foods. Answer: plte
"
Two eople are flying a kite on a brown hill.,eople,"Input: Two eople are flying a kite on a brown hill. Answer: eople
"
A woan in black sweater holding a glass of wine.,woan,"Input: A woan in black sweater holding a glass of wine. Answer: woan
"
Tow signs are posted on a tree by the side of a road,Tow,"Input: Tow signs are posted on a tree by the side of a road Answer: Tow
"
A man is working with some pizza doug.,doug.,"Input: A man is working with some pizza doug. Answer: doug.
"
A ocrean filled with boats floating by a beach.,ocrean,"Input: A ocrean filled with boats floating by a beach. Answer: ocrean
"
An airplane in the sky trailing condensatino.,condensatino.,"Input: An airplane in the sky trailing condensatino. Answer: condensatino.
"
Yelklow and green bird sitting in tall grass.,Yelklow,"Input: Yelklow and green bird sitting in tall grass. Answer: Yelklow
"
A pixture is taken of the bus from the plane,pixture,"Input: A pixture is taken of the bus from the plane Answer: pixture
"
A mabn in a yellow shirt catching a white frisbee.,mabn,"Input: A mabn in a yellow shirt catching a white frisbee. Answer: mabn
"
A pciture of a person that is eating some food.,pciture,"Input: A pciture of a person that is eating some food. Answer: pciture
"
a trqain that is parked next to a building,trqain,"Input: a trqain that is parked next to a building Answer: trqain
"
A man pulling a pizza out of an oveb.,oveb.,"Input: A man pulling a pizza out of an oveb. Answer: oveb.
"
A lirttle girl sitting in a chair holding a phone.,lirttle,"Input: A lirttle girl sitting in a chair holding a phone. Answer: lirttle
"
a wmoan riding a bicycle by two buildings,wmoan,"Input: a wmoan riding a bicycle by two buildings Answer: wmoan
"
The iraffe stands alone outside in the grass.,iraffe,"Input: The iraffe stands alone outside in the grass. Answer: iraffe
"
A smqall glass filled with a small bouquet of flowers,smqall,"Input: A smqall glass filled with a small bouquet of flowers Answer: smqall
"
"Fisn, fries, and a salad are sitting grouped  together as a meal.","Fisn,","Input: Fisn, fries, and a salad are sitting grouped  together as a meal. Answer: Fisn,
"
A dgo is sleeping inside of a suitcase.,dgo,"Input: A dgo is sleeping inside of a suitcase. Answer: dgo
"
The ears are walking past the people in their cars.,ears,"Input: The ears are walking past the people in their cars. Answer: ears
"
The rtwo  boats are gracefully floating  in the water.,rtwo,"Input: The rtwo  boats are gracefully floating  in the water. Answer: rtwo
"
a re green blue and white train and tracks,re,"Input: a re green blue and white train and tracks Answer: re
"
A yougn child holding a snack in one hand and sucking their thumb,yougn,"Input: A yougn child holding a snack in one hand and sucking their thumb Answer: yougn
"
A bird standing on a headless scarecrow in a fiedl.,fiedl.,"Input: A bird standing on a headless scarecrow in a fiedl. Answer: fiedl.
"
There is a group of cows in the fied.,fied.,"Input: There is a group of cows in the fied. Answer: fied.
"
a gropu of people posing for a picture and two clocks and a brown building,gropu,"Input: a gropu of people posing for a picture and two clocks and a brown building Answer: gropu
"
A curtting board with a knife and pizza on it,curtting,"Input: A curtting board with a knife and pizza on it Answer: curtting
"
An oopened laptop computer sitting in a suitcase.,oopened,"Input: An oopened laptop computer sitting in a suitcase. Answer: oopened
"
The akateboarder rides down a short flight of stairs.,akateboarder,"Input: The akateboarder rides down a short flight of stairs. Answer: akateboarder
"
A peson is standing next to an extremely large pizza.,peson,"Input: A peson is standing next to an extremely large pizza. Answer: peson
"
a bavy sitting with a birthday cake between his legs,bavy,"Input: a bavy sitting with a birthday cake between his legs Answer: bavy
"
Theer is a baseball player at bat and many people in the stands,Theer,"Input: Theer is a baseball player at bat and many people in the stands Answer: Theer
"
A griup of people sitting around a laptop computer.,griup,"Input: A griup of people sitting around a laptop computer. Answer: griup
"
Vie of a bathroom with a toilet and a urinal.,Vie,"Input: Vie of a bathroom with a toilet and a urinal. Answer: Vie
"
"A kithcen with a stove, oven, refrigerator and sink.",kithcen,"Input: A kithcen with a stove, oven, refrigerator and sink. Answer: kithcen
"
A shpping area with a woman crossing the street with a stroller.,shpping,"Input: A shpping area with a woman crossing the street with a stroller. Answer: shpping
"
A womna watches a dog watching a man eating a sandwich.,womna,"Input: A womna watches a dog watching a man eating a sandwich. Answer: womna
"
A licing room with wooden walls and furniture.,licing,"Input: A licing room with wooden walls and furniture. Answer: licing
"
a sniowboarder in a black and white shirt is doing a trick,sniowboarder,"Input: a sniowboarder in a black and white shirt is doing a trick Answer: sniowboarder
"
A woan riding a bicycle on a street next to a car.,woan,"Input: A woan riding a bicycle on a street next to a car. Answer: woan
"
At lreast three cats are laying together in someone's bed.,lreast,"Input: At lreast three cats are laying together in someone's bed. Answer: lreast
"
machines on a city street near a fire hydratn,hydratn,"Input: machines on a city street near a fire hydratn Answer: hydratn
"
A vrey big box with only two pastries left in it.,vrey,"Input: A vrey big box with only two pastries left in it. Answer: vrey
"
A smling girl sits beside a teddy bear.,smling,"Input: A smling girl sits beside a teddy bear. Answer: smling
"
sevreal horses are standing in a field covered in fog,sevreal,"Input: sevreal horses are standing in a field covered in fog Answer: sevreal
"
A bahroom with wooden wall panelling and white sink and toilet.,bahroom,"Input: A bahroom with wooden wall panelling and white sink and toilet. Answer: bahroom
"
A smqall elephant walking along a dirt covered path.,smqall,"Input: A smqall elephant walking along a dirt covered path. Answer: smqall
"
A number if remote controls for various devices are depicted lined up on a table.,if,"Input: A number if remote controls for various devices are depicted lined up on a table. Answer: if
"
Three cow statues are in the foreground with an over-sized lamp and ball in the backgronud.,backgronud.,"Input: Three cow statues are in the foreground with an over-sized lamp and ball in the backgronud. Answer: backgronud.
"
A frosbee is in the sky over a grassy field.,frosbee,"Input: A frosbee is in the sky over a grassy field. Answer: frosbee
"
A woman sanding in front of a full length mirror taking a selfie in a public bathroom,sanding,"Input: A woman sanding in front of a full length mirror taking a selfie in a public bathroom Answer: sanding
"
"A bahroom complete with a sink, toilet and a bathtub.",bahroom,"Input: A bahroom complete with a sink, toilet and a bathtub. Answer: bahroom
"
A blqck and white image of some buildings and a street light.,blqck,"Input: A blqck and white image of some buildings and a street light. Answer: blqck
"
a couple of zebras that are laying on the gronud,gronud,"Input: a couple of zebras that are laying on the gronud Answer: gronud
"
A RED STOP SIGN IN THE CITY IS POSTD,POSTD,"Input: A RED STOP SIGN IN THE CITY IS POSTD Answer: POSTD
"
Cloxcks are brightly lit on a huge tower.,Cloxcks,"Input: Cloxcks are brightly lit on a huge tower. Answer: Cloxcks
"
A mna swinging a racket at a tennis ball.,mna,"Input: A mna swinging a racket at a tennis ball. Answer: mna
"
a pizza on a metal pizza pan on a tavble,tavble,"Input: a pizza on a metal pizza pan on a tavble Answer: tavble
"
A griup of boys playing soccer in a park.,griup,"Input: A griup of boys playing soccer in a park. Answer: griup
"
theee are many people sitting in the bed of a small truck,theee,"Input: theee are many people sitting in the bed of a small truck Answer: theee
"
A veiw of boats that are outside sitting.,veiw,"Input: A veiw of boats that are outside sitting. Answer: veiw
"
A bavy elephant plays in the water next to an adult one,bavy,"Input: A bavy elephant plays in the water next to an adult one Answer: bavy
"
theere are hundreds of teddy bears  sitting on shelves,theere,"Input: theere are hundreds of teddy bears  sitting on shelves Answer: theere
"
A trin is on the tracks in a country area.,trin,"Input: A trin is on the tracks in a country area. Answer: trin
"
The amoothie is being made in the blender.,amoothie,"Input: The amoothie is being made in the blender. Answer: amoothie
"
A woman using a cell phone to take a picture of herself with her cat wrapped around her nekc.,nekc.,"Input: A woman using a cell phone to take a picture of herself with her cat wrapped around her nekc. Answer: nekc.
"
A guy is eating a hotdog at his desjk.,desjk.,"Input: A guy is eating a hotdog at his desjk. Answer: desjk.
"
A virw of a city and a body of water from a plane.,virw,"Input: A virw of a city and a body of water from a plane. Answer: virw
"
A bes covered by and surrounded by colorful tapestry.,bes,"Input: A bes covered by and surrounded by colorful tapestry. Answer: bes
"
An aandoned street in front of a building.,aandoned,"Input: An aandoned street in front of a building. Answer: aandoned
"
Snoqwboarder doing a flip while going down the hill.,Snoqwboarder,"Input: Snoqwboarder doing a flip while going down the hill. Answer: Snoqwboarder
"
an od yellow bus standing besides a forest,od,"Input: an od yellow bus standing besides a forest Answer: od
"
A sinlge female rides her skateboard on a level surface beneath a huge palm tree.,sinlge,"Input: A sinlge female rides her skateboard on a level surface beneath a huge palm tree. Answer: sinlge
"
A res train traveling down tracks near a forest.,res,"Input: A res train traveling down tracks near a forest. Answer: res
"
A mna is cutting into a piece of cake,mna,"Input: A mna is cutting into a piece of cake Answer: mna
"
A preson that is eating some food on a table.,preson,"Input: A preson that is eating some food on a table. Answer: preson
"
The rtailed of two commercial airplanes on the runway,rtailed,"Input: The rtailed of two commercial airplanes on the runway Answer: rtailed
"
a ciry street with some traffic passing on it,ciry,"Input: a ciry street with some traffic passing on it Answer: ciry
"
A mae tennis player preparing to return a shot,mae,"Input: A mae tennis player preparing to return a shot Answer: mae
"
A mabn on a cell phone next to another in a booth.,mabn,"Input: A mabn on a cell phone next to another in a booth. Answer: mabn
"
A diasplay case in a donut shop filled with donuts.,diasplay,"Input: A diasplay case in a donut shop filled with donuts. Answer: diasplay
"
Pretty women getting food from table with a large amount of food on it.,None,"Input: Pretty women getting food from table with a large amount of food on it. Answer: None
"
A grup of granite head stones in a cemetery.,grup,"Input: A grup of granite head stones in a cemetery. Answer: grup
"
A sink is shown in a small bathroon,bathroon,"Input: A sink is shown in a small bathroon Answer: bathroon
"
A grioup of skiers on a very blustery day,grioup,"Input: A grioup of skiers on a very blustery day Answer: grioup
"
Asiqn police stand in line to serve themselves doughnuts.,Asiqn,"Input: Asiqn police stand in line to serve themselves doughnuts. Answer: Asiqn
"
A tried woman slumps on a large park bench.,tried,"Input: A tried woman slumps on a large park bench. Answer: tried
"
A desk with a computer keyboard and a monitro.,monitro.,"Input: A desk with a computer keyboard and a monitro. Answer: monitro.
"
An ubusual camera angle used while riding a bicycle.,ubusual,"Input: An ubusual camera angle used while riding a bicycle. Answer: ubusual
"
A yuong child who is holding a teddy bear.,yuong,"Input: A yuong child who is holding a teddy bear. Answer: yuong
"
A bear wanders through brown and green brsuh.,brsuh.,"Input: A bear wanders through brown and green brsuh. Answer: brsuh.
"
Sevrral cars on a street pulled up to a red traffic light.,Sevrral,"Input: Sevrral cars on a street pulled up to a red traffic light. Answer: Sevrral
"
Sevral people gather in a room standing around.,Sevral,"Input: Sevral people gather in a room standing around. Answer: Sevral
"
A piazza with many different toppings on it on a pizza pan.,piazza,"Input: A piazza with many different toppings on it on a pizza pan. Answer: piazza
"
A beroom with a freshly made bed in the center.,beroom,"Input: A beroom with a freshly made bed in the center. Answer: beroom
"
Two ottles of wine and one glass sit in front of a man.,ottles,"Input: Two ottles of wine and one glass sit in front of a man. Answer: ottles
"
two people standing in a living room and holding game controller.,controller.,"Input: two people standing in a living room and holding game controller. Answer: controller.
"
Two rtoilets are sitting side by side and one is missing the seat.,rtoilets,"Input: Two rtoilets are sitting side by side and one is missing the seat. Answer: rtoilets
"
a peerson wearing a dress and riding skis indoors,peerson,"Input: a peerson wearing a dress and riding skis indoors Answer: peerson
"
A skoer wearing baggy clothes performs a ski jump.,skoer,"Input: A skoer wearing baggy clothes performs a ski jump. Answer: skoer
"
A lanb in a green grassy pasture with trees,lanb,"Input: A lanb in a green grassy pasture with trees Answer: lanb
"
A yoyng woman eating Domino's pizza and drinking Pepsi.,yoyng,"Input: A yoyng woman eating Domino's pizza and drinking Pepsi. Answer: yoyng
"
A gropu of giraffe standing next to each other in front of a building.,gropu,"Input: A gropu of giraffe standing next to each other in front of a building. Answer: gropu
"
A wonman is standing next to a door with an umbrella.,wonman,"Input: A wonman is standing next to a door with an umbrella. Answer: wonman
"
A bouuqet of flowers standing on a bathroom vanity.,bouuqet,"Input: A bouuqet of flowers standing on a bathroom vanity. Answer: bouuqet
"
A wonman holding a tennis racket in her hand.,wonman,"Input: A wonman holding a tennis racket in her hand. Answer: wonman
"
a man is blowing into a plastic bakll,bakll,"Input: a man is blowing into a plastic bakll Answer: bakll
"
The nan in the red cap is jumping above a skateboard.,nan,"Input: The nan in the red cap is jumping above a skateboard. Answer: nan
"
Man in skis on a downhill course after a fall.,in,"Input: Man in skis on a downhill course after a fall. Answer: in
"
Three sinks sit together in an empty bathorom.,bathorom.,"Input: Three sinks sit together in an empty bathorom. Answer: bathorom.
"
A steet sign next to many electrical wires,steet,"Input: A steet sign next to many electrical wires Answer: steet
"
A balck dog runs through the wet sand.,balck,"Input: A balck dog runs through the wet sand. Answer: balck
"
A uy on a skate board on a ramp.,uy,"Input: A uy on a skate board on a ramp. Answer: uy
"
A ma is riding a snowboard on a ski slope.,ma,"Input: A ma is riding a snowboard on a ski slope. Answer: ma
"
A veery nice looking bed with a white back ground.,veery,"Input: A veery nice looking bed with a white back ground. Answer: veery
"
A park bench in a shabby looking aerea.,aerea.,"Input: A park bench in a shabby looking aerea. Answer: aerea.
"
A cta is sitting on a table in a bowl,cta,"Input: A cta is sitting on a table in a bowl Answer: cta
"
a samll bird in a field of green grass,samll,"Input: a samll bird in a field of green grass Answer: samll
"
A faermer and her dog bringing in the animals.,faermer,"Input: A faermer and her dog bringing in the animals. Answer: faermer
"
A ma hits a tennis ball during a game of tennis.,ma,"Input: A ma hits a tennis ball during a game of tennis. Answer: ma
"
a lamp a iwndow a bookshelf and a multi colored curtain,iwndow,"Input: a lamp a iwndow a bookshelf and a multi colored curtain Answer: iwndow
"
A lage brown bear walking along a road next to a lush hillside.,lage,"Input: A lage brown bear walking along a road next to a lush hillside. Answer: lage
"
Two iraffes grazing on leaves out of trees.,iraffes,"Input: Two iraffes grazing on leaves out of trees. Answer: iraffes
"
Three people standing by a brown horse watching other people on hoerses.,hoerses.,"Input: Three people standing by a brown horse watching other people on hoerses. Answer: hoerses.
"
theere are several men playing baseball together here,theere,"Input: theere are several men playing baseball together here Answer: theere
"
A boqat sailing in a body of water near trees.,boqat,"Input: A boqat sailing in a body of water near trees. Answer: boqat
"
vas full of flowers sitting on a wooden table,vas,"Input: vas full of flowers sitting on a wooden table Answer: vas
"
A coyuple is holding a pink sign shaped like a whale.,coyuple,"Input: A coyuple is holding a pink sign shaped like a whale. Answer: coyuple
"
A mabn standing on top of a green field holding a neon frisbee.,mabn,"Input: A mabn standing on top of a green field holding a neon frisbee. Answer: mabn
"
A view fo a street sign with many different signs on top of it.,fo,"Input: A view fo a street sign with many different signs on top of it. Answer: fo
"
A bakld man on a Persian carpet with a glass of wine,bakld,"Input: A bakld man on a Persian carpet with a glass of wine Answer: bakld
"
The rhree woman are holding teddy bears together in the hallway.,rhree,"Input: The rhree woman are holding teddy bears together in the hallway. Answer: rhree
"
A laege building with airplanes inside of it .,laege,"Input: A laege building with airplanes inside of it . Answer: laege
"
A man wit long brown hair is dressed in a shirt and tie with a red evening gown on top of it.,wit,"Input: A man wit long brown hair is dressed in a shirt and tie with a red evening gown on top of it. Answer: wit
"
A child points to ball waiting on the tee ball stadn.,stadn.,"Input: A child points to ball waiting on the tee ball stadn. Answer: stadn.
"
A tarin has many containers attached to it,tarin,"Input: A tarin has many containers attached to it Answer: tarin
"
A womna being towed by a dog while riding a skateboard.,womna,"Input: A womna being towed by a dog while riding a skateboard. Answer: womna
"
A woman posing in front of a plate of chicken slaad.,slaad.,"Input: A woman posing in front of a plate of chicken slaad. Answer: slaad.
"
A person is skiing down a snowy hil.,hil.,"Input: A person is skiing down a snowy hil. Answer: hil.
"
a cuople of horses walk on some grass,cuople,"Input: a cuople of horses walk on some grass Answer: cuople
"
Snoqw covers a blue chair near a fence and a swing.,Snoqw,"Input: Snoqw covers a blue chair near a fence and a swing. Answer: Snoqw
"
A prengant woman holding a black cat with a bunch of bananas on her head.,prengant,"Input: A prengant woman holding a black cat with a bunch of bananas on her head. Answer: prengant
"
Two street signs that are under a stopligth.,stopligth.,"Input: Two street signs that are under a stopligth. Answer: stopligth.
"
a skoer wearing red is skiing past a red marker,skoer,"Input: a skoer wearing red is skiing past a red marker Answer: skoer
"
A samll plane is flying through a cloudy sky.,samll,"Input: A samll plane is flying through a cloudy sky. Answer: samll
"
Closeup of a miniature oven and stove on a becnh.,becnh.,"Input: Closeup of a miniature oven and stove on a becnh. Answer: becnh.
"
Proessional motorcycle racer leaning in to a curve,Proessional,"Input: Proessional motorcycle racer leaning in to a curve Answer: Proessional
"
A frsbee is in the sky over a grassy field.,frsbee,"Input: A frsbee is in the sky over a grassy field. Answer: frsbee
"
a ra eating a green apple near a brown wooden chair.,ra,"Input: a ra eating a green apple near a brown wooden chair. Answer: ra
"
Miceowave mounted above the oven which is next to the sink,Miceowave,"Input: Miceowave mounted above the oven which is next to the sink Answer: Miceowave
"
A yong woman holding a tennis ball and swinging a tennis racquet.,yong,"Input: A yong woman holding a tennis ball and swinging a tennis racquet. Answer: yong
"
A man holds a controller in his hand in front of a large collection odf DVD's.,odf,"Input: A man holds a controller in his hand in front of a large collection odf DVD's. Answer: odf
"
A locmootive engine blowing steam as it comes down a track.,locmootive,"Input: A locmootive engine blowing steam as it comes down a track. Answer: locmootive
"
A clise up of a bunch of ripened bananas.,clise,"Input: A clise up of a bunch of ripened bananas. Answer: clise
"
The rde double-decker bus is traveling down the street.,rde,"Input: The rde double-decker bus is traveling down the street. Answer: rde
"
Womqn pick up a slice of pizza and putting it on a plate.,Womqn,"Input: Womqn pick up a slice of pizza and putting it on a plate. Answer: Womqn
"
A coyuch and television sitting in a room by a window.,coyuch,"Input: A coyuch and television sitting in a room by a window. Answer: coyuch
"
A woan holding a smart phone in her hands.,woan,"Input: A woan holding a smart phone in her hands. Answer: woan
"
a yellow fire hydrant on a side walk next to street with passing car,car,"Input: a yellow fire hydrant on a side walk next to street with passing car Answer: car
"
Foue young adults standing and playing a video game.,Foue,"Input: Foue young adults standing and playing a video game. Answer: Foue
"
a lrage clock tower on a building by a river,lrage,"Input: a lrage clock tower on a building by a river Answer: lrage
"
A mna is holding two large birds by the tank.,mna,"Input: A mna is holding two large birds by the tank. Answer: mna
"
"Two klambs, one white and one black in a field.","klambs,","Input: Two klambs, one white and one black in a field. Answer: klambs,
"
A lapotp resting on a wooden table near a silver kettle.,lapotp,"Input: A lapotp resting on a wooden table near a silver kettle. Answer: lapotp
"
A red batroom with an old-fashioned white porcelain sink basin sitting on top of a wooden cabinet.,batroom,"Input: A red batroom with an old-fashioned white porcelain sink basin sitting on top of a wooden cabinet. Answer: batroom
"
The rwo boys are enjoying a nap together.,rwo,"Input: The rwo boys are enjoying a nap together. Answer: rwo
"
A man taking a bite of food at a fai.,fai.,"Input: A man taking a bite of food at a fai. Answer: fai.
"
"A licving room has a mirror, window, couch, chair, and television in it.",licving,"Input: A licving room has a mirror, window, couch, chair, and television in it. Answer: licving
"
Two poeple sitting on a motor bike outside a store talking to other people.,poeple,"Input: Two poeple sitting on a motor bike outside a store talking to other people. Answer: poeple
"
a ma on snow snow skis and two people on a snow mobile,ma,"Input: a ma on snow snow skis and two people on a snow mobile Answer: ma
"
A cart laying on top of a bed next to a window.,cart,"Input: A cart laying on top of a bed next to a window. Answer: cart
"
An eectric commuter train coming in to the station,eectric,"Input: An eectric commuter train coming in to the station Answer: eectric
"
A caer driving down a street under traffic lights.,caer,"Input: A caer driving down a street under traffic lights. Answer: caer
"
The qwindow looks like this could be a mobile home bathroom.,qwindow,"Input: The qwindow looks like this could be a mobile home bathroom. Answer: qwindow
"
A gu on a skate board on the side of a ramp.,gu,"Input: A gu on a skate board on the side of a ramp. Answer: gu
"
A cake with a person cutting into ot.,ot.,"Input: A cake with a person cutting into ot. Answer: ot.
"
A litle boy standing in a kitchen with a fridge,litle,"Input: A litle boy standing in a kitchen with a fridge Answer: litle
"
A do laying on the floor with two hats on his head.,do,"Input: A do laying on the floor with two hats on his head. Answer: do
"
Spetcators watching a team playing a baseball game.,Spetcators,"Input: Spetcators watching a team playing a baseball game. Answer: Spetcators
"
A wonman that is standing on a surfboard.,wonman,"Input: A wonman that is standing on a surfboard. Answer: wonman
"
"A plqte of food that includes meat, broccoli and potatoes.",plqte,"Input: A plqte of food that includes meat, broccoli and potatoes. Answer: plqte
"
Thi kitty knows where to sit to get attention.,Thi,"Input: Thi kitty knows where to sit to get attention. Answer: Thi
"
a griup of open suitcases sitting on the floor,griup,"Input: a griup of open suitcases sitting on the floor Answer: griup
"
theee is a woman posing with a crust of a pizza,theee,"Input: theee is a woman posing with a crust of a pizza Answer: theee
"
A man sdie a building behind glass working on his laptop,sdie,"Input: A man sdie a building behind glass working on his laptop Answer: sdie
"
an imgae of a person draped by a very large umbrella at market,imgae,"Input: an imgae of a person draped by a very large umbrella at market Answer: imgae
"
A mosern home usually has a modern kitchen island in it.,mosern,"Input: A mosern home usually has a modern kitchen island in it. Answer: mosern
"
A trqin with a yellow front next to an empty track.,trqin,"Input: A trqin with a yellow front next to an empty track. Answer: trqin
"
A chold at home pulls on something that is stuck in her hair.,chold,"Input: A chold at home pulls on something that is stuck in her hair. Answer: chold
"
A wonan in a hat sitting on a wooden bench.,wonan,"Input: A wonan in a hat sitting on a wooden bench. Answer: wonan
"
An atrtactive blonde woman sitting on a bench talking on a cell phone.,atrtactive,"Input: An atrtactive blonde woman sitting on a bench talking on a cell phone. Answer: atrtactive
"
Theer is an omelette on the plate with a knife and a fork.,Theer,"Input: Theer is an omelette on the plate with a knife and a fork. Answer: Theer
"
A flul view of a deck of a car with items on holders.,flul,"Input: A flul view of a deck of a car with items on holders. Answer: flul
"
some evggies sitting on the counter in the kitchen,evggies,"Input: some evggies sitting on the counter in the kitchen Answer: evggies
"
A thoird of the chocolate cake has been eaten.,thoird,"Input: A thoird of the chocolate cake has been eaten. Answer: thoird
"
A xcrowd of people on a city street.,xcrowd,"Input: A xcrowd of people on a city street. Answer: xcrowd
"
A woan getting ready to blow out birthday candles on a cake.,woan,"Input: A woan getting ready to blow out birthday candles on a cake. Answer: woan
"
A boy of assorted donuts have sprinkles on htem.,htem.,"Input: A boy of assorted donuts have sprinkles on htem. Answer: htem.
"
A laege elephant carrying a man down the street,laege,"Input: A laege elephant carrying a man down the street Answer: laege
"
Peole resting on unique benches in a park.,Peole,"Input: Peole resting on unique benches in a park. Answer: Peole
"
a coyuple of zebras standing next to some trees,coyuple,"Input: a coyuple of zebras standing next to some trees Answer: coyuple
"
Peole are riding horses in the sand near the water,Peole,"Input: Peole are riding horses in the sand near the water Answer: Peole
"
A slce of cake ready to eat sits near the cake.,slce,"Input: A slce of cake ready to eat sits near the cake. Answer: slce
"
Ligth blue Air Canada airplane docked in an airport.,Ligth,"Input: Ligth blue Air Canada airplane docked in an airport. Answer: Ligth
"
A gren vase filled with purple and white long stem flowers.,gren,"Input: A gren vase filled with purple and white long stem flowers. Answer: gren
"
